Gene = IQCG
index = 715
Annotated 5SS: [  175   491 14400 16242 21472 27846 33996 46139 47345 67392 68574]
Annotated 3SS: [  299 14332 15967 21238 27716 33913 45976 47269 67259 68471 70304]
SMsplice 5SS: [  175  9820 14400 21029 27846 33996 46139 47345 60185 68574 70402]
SMsplice 3SS: [ 9686 14332 20920 27716 33913 45976 47269 60062 68471 70304 70634]
top_k =  100
Partition function (log Z): -31.41083931422407

Sorted 5' Splice Sites (High to Low Probability):
Position 9820: 0.9510388737022144
Position 175: 0.913662524764747
Position 14400: 0.6644333006697988
Position 491: 0.3972338823481198
Position 16242: 0.289462533227956
Position 16214: 0.10848061049366474
Position 10181: 0.10448123518749214
Position 2244: 0.09771072978623792
Position 11736: 0.03950587519961192
Position 14373: 0.03011293619321489
Position 1485: 0.004759892189443028
Position 42: 0.0026827821926111426
Position 114: 0.0011175054896006918
Position 380: 0.00091551906930466
Position 107: 0.0003310447503558998
Position 165: 0.00022139454823840118
Position 46: 0.00018650812035164363
Position 2248: 2.5320867854545946e-05
Position 610: 2.1063747333682665e-05
Position 1186: 1.4118664548387925e-05
Position 155: 1.0863998560002098e-05
Position 1325: 8.200888652588076e-06
Position 124: 4.1349960851135095e-06
Position 50: 3.2505652546905455e-06
Position 116: 2.2586952743451347e-06
Position 89: 2.157293259736509e-06
Position 10: 1.6385361039525165e-09
Position 71: 1.470102189848452e-09
Position 158: 8.824110880556413e-10
Position 207: 5.204835547779035e-10
Position 52: 3.3397479901155553e-10
Position 179: 2.9084521174939683e-10
Position 153: 2.8267876755234253e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9686: 0.9515890360160557
Position 14332: 0.8228808622122791
Position 15967: 0.6070632760799637
Position 16387: 0.4599373164405902
Position 299: 0.30510036291317444
Position 16137: 0.14032741944138188
Position 2116: 0.08601550877740745
Position 10004: 0.048377057630635295
Position 10084: 0.04072108438189132
Position 11627: 0.0395058751996122
Position 14546: 0.021529982457211484
Position 15847: 0.017617660197923594
Position 9891: 0.015850912609787566
Position 2164: 0.011797943271460231
Position 17128: 0.010536915447438792
Position 306: 0.009417069453546985
Position 16622: 0.008185006871005469
Position 1377: 0.004140545421853769
Position 10229: 0.00205825172113121
Position 354: 0.0019851875813471703
Position 1412: 0.0009447345626998774
Position 2769: 0.0004864743779480663
Position 816: 0.0002661435246484281
Position 1484: 5.114264008405402e-05
Position 2987: 2.3800398960539866e-05
Position 684: 1.8372098334697803e-05
Position 377: 2.884199060319459e-07
Position 311: 1.753411401667325e-07
Position 335: 3.4233643340920216e-08
Position 330: 3.379548023447486e-08
Position 420: 3.341350252500571e-08
Position 384: 1.5411298296089413e-08
Position 153: 3.6771620914847895e-10
Position 437: 3.577711787852219e-10
