Gene = C7orf31
index = 231
Annotated 5SS: [  285  1180 12066 19166 21854 25344 28759 37715 38114]
Annotated 3SS: [ 1021 11888 19093 21823 25161 28669 37539 38021 43560]
SMsplice 5SS: [  693  1180  9861 12066 16129 16338 19166 28759 32363 32573 38114]
SMsplice 3SS: [ 1021  9765 11888 16004 16218 19093 28669 32280 32471 38021 38790]
top_k =  100
Partition function (log Z): -12.529444868502308

Sorted 5' Splice Sites (High to Low Probability):
Position 1180: 1.0000000000000036
Position 12066: 0.9999943643491291
Position 19166: 0.9698104333639219
Position 16338: 0.8536251993421121
Position 9861: 0.8269942153968365
Position 16129: 0.693385015557686
Position 693: 0.6273479107993252
Position 21854: 0.38911406672843124
Position 384: 0.3075342426273465
Position 16519: 0.28080428011333697
Position 16717: 0.23192799259446334
Position 22112: 0.1285617612027938
Position 10319: 0.037899652744063275
Position 285: 0.0248737784635672
Position 16484: 0.018362715181996437
Position 509: 0.018253900864047868
Position 281: 0.00968080389773638
Position 16318: 0.008745175804829992
Position 798: 0.004034612135860909
Position 771: 0.00311606043653278
Position 430: 0.0013338243559509236
Position 940: 0.00120645446676892
Position 102: 0.0009879713571413135
Position 560: 0.0007484655232014848
Position 871: 0.00028548319944076783
Position 496: 0.00026860167850234435
Position 182: 0.0001947323500544243
Position 688: 0.00013315784452455393

Sorted 3' Splice Sites (High to Low Probability):
Position 19093: 0.9999943643491294
Position 11888: 0.9926900900003723
Position 1021: 0.9915584920421437
Position 16218: 0.8832692618139472
Position 9765: 0.8269942153968365
Position 16004: 0.6390460217978026
Position 22593: 0.47658389306354265
Position 21823: 0.3555507099575751
Position 21992: 0.28205420829005357
Position 16418: 0.2795436137616615
Position 16624: 0.17799371352820187
Position 22396: 0.12687242463391177
Position 16048: 0.059283729560899355
Position 21506: 0.057615723806986485
Position 19293: 0.05057983400554378
Position 16511: 0.0477140381319132
Position 23999: 0.041196641161640554
Position 20314: 0.040548595361743885
Position 10146: 0.037899652744063275
Position 21647: 0.03379853173585065
Position 24496: 0.014249954983503225
Position 1036: 0.008441480605982595
Position 11711: 0.007304274348756782
Position 20505: 0.005545733842943731
Position 20862: 0.0028900104518492157
Position 3626: 3.951178662344135e-06
Position 1316: 1.6844722106354972e-06
Position 1080: 2.153760695456431e-08
Position 903: 1.4997151057732733e-09
Position 859: 1.2015763665383092e-09
Position 1065: 9.302701743685274e-10
Position 1147: 7.5473320937504e-10
Position 933: 6.549969002058696e-10
Position 840: 3.753609796287069e-10
Position 908: 2.644132427124424e-10
Position 870: 6.848766418335021e-11
Position 939: 6.471699441710546e-11
