Gene = SLC33A1
index = 1266
Annotated 5SS: [ 1156 11947 20522 20911 24691]
Annotated 3SS: [11758 20336 20792 24474 26000]
SMsplice 5SS: [   55 11947 20522 20911 24691 26197 29722]
SMsplice 3SS: [11758 20336 20792 24474 26000 29639 32983]
top_k =  100
Partition function (log Z): -12.701976319200725

Sorted 5' Splice Sites (High to Low Probability):
Position 55: 0.9999949469383173
Position 11947: 0.9999734904374584
Position 20522: 0.9999616080319664
Position 24691: 0.999025362430575
Position 26197: 0.6072160787688867
Position 29722: 0.5412596295648922
Position 25183: 0.38597621678089233
Position 1271: 3.832100733568421e-06
Position 230: 1.4178624416977538e-06
Position 1156: 9.506862642361517e-07
Position 7066: 6.805242519848422e-07
Position 2420: 6.379095990649891e-07
Position 1035: 5.125215352744458e-07
Position 864: 3.060204711036697e-07
Position 1008: 2.0919073102922824e-07
Position 637: 1.306712520041499e-07
Position 481: 1.2449474194871395e-07
Position 290: 2.507040858567944e-10
Position 16: 2.0083512854847734e-10
Position 23: 8.715092092104494e-11
Position 126: 2.0716781710529044e-11
Position 237: 1.7557122778135676e-11
Position 65: 1.1404995090211248e-11
Position 38: 4.280246222608742e-12
Position 18: 1.3183902214648033e-12
Position 150: 7.986418233168537e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 11758: 0.9999734904374584
Position 20336: 0.9999616080319664
Position 24474: 0.9999616080319664
Position 32983: 0.781345695402573
Position 29639: 0.6443250882377434
Position 26000: 0.6172032222476922
Position 25109: 0.4299052486921953
Position 27998: 0.020510365747892712
Position 24799: 0.02023834316025565
Position 29965: 0.010834436349686883
Position 24760: 0.005805525552223543
Position 27558: 0.0033093621549838597
Position 12030: 1.1882405492231402e-05
Position 1496: 1.0878151498214618e-05
Position 7177: 5.197395695135075e-06
Position 9301: 2.508401606224671e-06
Position 8221: 2.4567303605409014e-06
Position 6989: 1.5135053389900412e-06
Position 739: 1.4301840395634481e-06
Position 156: 1.379320533631728e-06
Position 2360: 5.906151842214626e-07
Position 5703: 5.319312285207537e-07
Position 356: 5.019418858659353e-07
Position 6632: 4.3713008327125577e-07
Position 863: 4.2871602995158655e-07
Position 1155: 4.1780437010504243e-07
Position 1205: 3.9857874070793986e-07
Position 824: 2.8426544663420055e-07
Position 2481: 2.2664395254407998e-07
Position 404: 2.0920267507533798e-07
Position 959: 1.9344019532592553e-07
Position 2322: 1.2981689355070833e-07
Position 136: 9.964691990657397e-08
Position 635: 9.62516198988434e-08
Position 2252: 7.981771505846507e-08
Position 215: 6.264563883978663e-08
Position 1316: 5.7042458712121744e-08
Position 1000: 5.545282017250722e-08
Position 295: 4.392000999403765e-08
Position 477: 2.9111069302598292e-08
Position 1047: 2.087662565752092e-08
Position 190: 4.6350200427845773e-10
Position 171: 3.6981756691905243e-11
Position 194: 3.450689406370296e-11
Position 196: 9.780406376489294e-13
Position 98: 2.414377009552781e-13
