Gene = SPDYE5
index = 1309
Annotated 5SS: [ 583 1749 3283 4375 5696 8135 8362]
Annotated 3SS: [1529 3051 4315 5609 7740 8256 9211]
SMsplice 5SS: [ 583 7839 8135 8362]
SMsplice 3SS: [7740 7993 8256 9211]
top_k =  100
Partition function (log Z): -5.5187907350372045

Sorted 5' Splice Sites (High to Low Probability):
Position 583: 0.9825057103439536
Position 7839: 0.8513729946798754
Position 8135: 0.6369211119270339
Position 8362: 0.5208457464234081
Position 5696: 0.3079079266436444
Position 4375: 0.3027558358191624
Position 240: 0.17499886256450492
Position 144: 0.1126981850747764
Position 327: 0.07808402449190674
Position 8382: 0.06858191340584321
Position 3283: 0.062147471897046155
Position 1749: 0.027440748713047608
Position 9039: 0.008881679887456825
Position 7914: 0.00796788058358904
Position 8759: 0.006459655374915882
Position 8627: 0.006357218357181111
Position 8793: 0.006034073135546277
Position 137: 0.005935794161937286
Position 302: 0.0038688273766247457
Position 448: 0.0031765986124265505
Position 23: 0.0018296433837307027
Position 8139: 0.0016878069377207659
Position 7989: 0.0016634811339587578
Position 7804: 0.0007289825916000759
Position 536: 0.0004130882119980214
Position 607: 0.00025457100246348914
Position 645: 0.0001978375533311261
Position 552: 0.00017058779704379773
Position 214: 0.00010464919866575077
Position 708: 8.712945776317625e-05
Position 316: 2.683224094164176e-07
Position 106: 5.3972104066277015e-08
Position 207: 4.894151507023232e-08
Position 299: 2.423749322625157e-08
Position 232: 2.157558186959074e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7740: 0.9881541471393852
Position 8256: 0.8883607766886938
Position 9211: 0.48565012470979046
Position 7993: 0.3512954025478127
Position 5609: 0.30790792664364447
Position 4315: 0.16930442456391193
Position 7918: 0.1566102044946303
Position 403: 0.1440379520123903
Position 8749: 0.12835163892594165
Position 367: 0.1079539029435782
Position 406: 0.08250785038999779
Position 4129: 0.06362153539403788
Position 3082: 0.057799365986977755
Position 4166: 0.05575378806832013
Position 8316: 0.04650418795045402
Position 1560: 0.027311877163454224
Position 8536: 0.02046197809427827
Position 8239: 0.01625956566166951
Position 8954: 0.011181128862346339
Position 503: 0.009277862474915306
Position 4033: 0.007887649827483677
Position 461: 0.007427754831455659
Position 239: 0.0074098079105211125
Position 8846: 0.007241437863557132
Position 9167: 0.00652012220589152
Position 7719: 0.006275610633085326
Position 4092: 0.006188437965408816
Position 8262: 0.004636218660592662
Position 3051: 0.004348105910068368
Position 548: 0.0034038172422013943
Position 442: 0.0022149829908944653
Position 1529: 0.00012887154959338387
Position 416: 4.572879524945144e-05
Position 430: 4.30899948424555e-05
Position 338: 3.1766941842272734e-06
