Gene = MYCBP
index = 902
Annotated 5SS: [ 815 1088 6544 7226]
Annotated 3SS: [1014 6494 7095 9390]
SMsplice 5SS: [ 572 1088 7226]
SMsplice 3SS: [1014 7095 9390]
top_k =  100
Partition function (log Z): -11.330224201739107

Sorted 5' Splice Sites (High to Low Probability):
Position 1088: 0.7780631764104701
Position 572: 0.4631976779522212
Position 511: 0.2644949516732993
Position 815: 0.08718977032795237
Position 1047: 0.08281445004159205
Position 1515: 0.066463630159767
Position 2832: 0.06392787413739061
Position 5460: 0.05270355002339631
Position 158: 0.04522005176423058
Position 1533: 0.0426948219124123
Position 1495: 0.03123264338331204
Position 345: 0.024771692475480563
Position 6544: 0.023864287368317954
Position 442: 0.017401235465387258
Position 256: 0.006348275312412586
Position 703: 0.005988973127766177
Position 901: 0.005132302452260435
Position 1109: 0.0036532637081544833
Position 1214: 0.003191978043709704
Position 923: 0.0029479508121645825
Position 409: 0.0016992151490476254
Position 16: 0.0009069526626277667
Position 450: 0.00088340835082462
Position 866: 0.0008782434422185652
Position 852: 0.0008125921326101515
Position 1031: 0.0006903206265415197
Position 1261: 0.0005396914225812526
Position 69: 2.7691550506582444e-05
Position 153: 5.394136178086285e-06
Position 57: 1.134768619664288e-06
Position 877: 3.305808123994725e-07
Position 155: 2.9900515496837335e-07
Position 5: 8.279565289264872e-09
Position 40: 3.6012877416942094e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1014: 0.7920344769391608
Position 9390: 0.5327027049732782
Position 6494: 0.2757986004335394
Position 5206: 0.13377799765502707
Position 1356: 0.11389619032145397
Position 2711: 0.06850496849918919
Position 3308: 0.046633676691914164
Position 1359: 0.04633608676597776
Position 6661: 0.02760002010195149
Position 9038: 0.014723327383519353
Position 8314: 0.01289917748805985
Position 3629: 0.0019938020984184264
Position 957: 0.0013634049951884255
Position 3242: 0.001283359552755071
Position 1155: 0.0011966311378530034
Position 667: 0.0010448393150111989
Position 360: 0.0010396198908461712
Position 242: 0.000853318447372359
Position 758: 0.0008340078385619892
Position 738: 0.0007134274085899774
Position 900: 0.0006236945275764536
Position 642: 0.0004611452187871387
Position 468: 0.0003812800082904954
Position 623: 0.00024895325171932133
Position 400: 0.00024143765580683755
Position 503: 0.00015713051795411675
Position 703: 0.00012393242604534743
Position 710: 8.72934911574859e-05
Position 340: 8.167093297527649e-05
Position 735: 5.830325198204935e-05
Position 195: 5.335947503718092e-05
