Gene = SELT
index = 1244
Annotated 5SS: [  212 19208 19882 21612 23876]
Annotated 3SS: [19096 19754 21523 23721 24370]
SMsplice 5SS: [  212  1044 19208 19882 21612 23876]
SMsplice 3SS: [  938 19096 19754 21523 23721 24370]
top_k =  100
Partition function (log Z): -17.32856698037568

Sorted 5' Splice Sites (High to Low Probability):
Position 1044: 0.9790273748213841
Position 212: 0.5900167409886913
Position 399: 0.24241800462002747
Position 376: 0.06027365292618999
Position 5871: 0.04510282238299754
Position 216: 0.04332363506667819
Position 176: 0.02008611296693977
Position 2463: 0.014657300233227574
Position 673: 0.008049235925224916
Position 794: 0.007647571962166309
Position 636: 0.006149233433133082
Position 5415: 0.002717648229263089
Position 604: 0.0019803877682476054
Position 2591: 0.0013883217999577917

Sorted 3' Splice Sites (High to Low Probability):
Position 938: 0.6142356213957433
Position 14930: 0.47236123479208414
Position 902: 0.16360763297788808
Position 8329: 0.13419498738512856
Position 958: 0.09879964700504523
Position 12545: 0.09101499307476904
Position 5966: 0.07398175973827435
Position 5785: 0.05268653026113251
Position 829: 0.03953101525509353
Position 869: 0.03448697665192463
Position 2369: 0.030248686156384163
Position 4165: 0.02774651466124689
Position 2445: 0.023783821600357642
Position 2887: 0.01726534341998453
Position 2688: 0.01445424659280566
Position 8463: 0.01120146807470277
Position 5183: 0.010242257465725537
Position 7571: 0.00948728000082278
Position 955: 0.009213519847449003
Position 8424: 0.008996404390574246
Position 3921: 0.007682492624395653
Position 7372: 0.006934869389433464
Position 3331: 0.006750765313587218
Position 7888: 0.006536382573761966
Position 7404: 0.0063611645454228335
Position 7594: 0.005452721823783162
Position 4242: 0.005095357108464881
Position 1157: 0.004897870284449061
Position 4190: 0.004037108912334822
Position 6664: 0.003928756631769633
Position 6082: 0.0036141180737095688
Position 2262: 0.0025421509812738946
Position 1500: 0.002538037285082754
Position 1142: 0.002445473036558178
Position 2222: 0.0022190600222114086
Position 1117: 0.002017899132104303
Position 4749: 0.0019875245588252023
Position 3065: 0.0017929875914786389
Position 1311: 0.0016041244476609363
Position 430: 0.0014912987444038808
Position 2495: 0.0012705463319139974
Position 1467: 0.0007911180315504999
Position 5231: 0.0007255150985213482
Position 1873: 0.0006583045125271885
Position 2070: 0.000548001057697235
Position 1260: 0.0005140024331143949
Position 2227: 0.0005138069771440354
Position 1332: 0.0003397062755960505
Position 1016: 5.917776608912684e-06
Position 666: 1.0208016039022686e-06
