Gene = LRWD1
index = 799
Annotated 5SS: [ 232 1123 1342 2551 2895 3259 3449 3726 4134 4718 4954 7381 7681 7876]
Annotated 3SS: [ 887 1224 2409 2789 3132 3333 3624 3925 4644 4812 7288 7524 7762 7979]
SMsplice 5SS: [ 250 1123 1342 2551 2895 3259 3449 4134 4730 4954 5637 5818 7381 7681
 7876]
SMsplice 3SS: [ 887 1224 2409 2789 3132 3333 3970 4644 4812 5446 5746 7288 7524 7762
 7979]
top_k =  100
Partition function (log Z): 32.69264266465337

Sorted 5' Splice Sites (High to Low Probability):
Position 4954: 0.9995890920888673
Position 7876: 0.9983071991518315
Position 1342: 0.9904127128466088
Position 7681: 0.9900621046526062
Position 1123: 0.9627932835524378
Position 3449: 0.940168683073233
Position 2551: 0.9371268975320398
Position 7381: 0.8977979205030684
Position 250: 0.8865378605189531
Position 5818: 0.8564003366043993
Position 4134: 0.736591025239436
Position 2895: 0.7212334232427509
Position 3259: 0.687466228125871
Position 5320: 0.6529616128228144
Position 4730: 0.624267746087382
Position 3726: 0.43581253339244563
Position 5637: 0.38298629443172605
Position 4718: 0.3738384585114688
Position 4466: 0.3461397703969899
Position 5582: 0.31958713394984145
Position 7209: 0.12180416400431529
Position 232: 0.06880528990407507
Position 4040: 0.06381003839561591
Position 1767: 0.054901031402977425
Position 2650: 0.021695730001230637
Position 7385: 0.018938970203242884
Position 2790: 0.01794607606524955
Position 2142: 0.016429525095616168
Position 5532: 0.016226882226006274
Position 3220: 0.01451166927055343
Position 2835: 0.011763167016472733
Position 819: 0.009859956662505108
Position 7228: 0.007874332741526824
Position 1309: 0.007714885056523579
Position 801: 0.006596737515782981
Position 4367: 0.005006046803830575
Position 753: 0.004022369920740011
Position 126: 0.0035264579920746943
Position 699: 0.0029052124695502623
Position 2190: 0.00259440940431151
Position 338: 0.0019615816353040706
Position 1268: 0.0018167385231348675
Position 277: 0.0014440530056568789
Position 8117: 0.0010095056051813807
Position 7377: 0.0009749730018357903
Position 2998: 0.0006389018625149758
Position 439: 0.0005486830698412704
Position 785: 0.0005356158056771706
Position 7637: 0.00042958012190517486
Position 550: 0.00024177608791719145
Position 258: 0.00015300833812246644
Position 1022: 2.5089276825852575e-05
Position 1273: 7.1480088500702425e-06
Position 464: 1.2877889298825787e-07
Position 225: 7.62485065353651e-09
Position 114: 6.396861211022527e-09
Position 11: 6.639095490039717e-10
Position 260: 3.318650223786819e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1224: 0.9989695562966973
Position 4644: 0.997955575670318
Position 7762: 0.997584466794194
Position 7524: 0.9908836516024793
Position 4812: 0.9872170351487918
Position 3333: 0.9773534285861033
Position 7979: 0.9655973620148073
Position 2409: 0.9293376182245818
Position 7288: 0.9119308432380929
Position 5446: 0.8380716843988856
Position 5746: 0.7371289628130894
Position 3132: 0.6198245309582351
Position 887: 0.5995396131400798
Position 3970: 0.4761836711359349
Position 2789: 0.436412777787338
Position 2735: 0.25756545876918924
Position 5109: 0.24400996691940838
Position 951: 0.22700053394662145
Position 4270: 0.22384012777474743
Position 3624: 0.19454071353177102
Position 5154: 0.1875390046461276
Position 4010: 0.18645346356240788
Position 7121: 0.13545951721589586
Position 5200: 0.12331025934618832
Position 3925: 0.12000021644261682
Position 3638: 0.1041456663742549
Position 4315: 0.10200717602516354
Position 957: 0.08197589966336917
Position 3686: 0.07455487301060794
Position 5226: 0.062112333155981976
Position 2705: 0.03681158205944138
Position 3016: 0.03571168914502141
Position 8015: 0.029447268395904908
Position 3369: 0.022617028031253636
Position 4371: 0.022354453629790928
Position 2763: 0.02065343210597188
Position 1580: 0.02041360064457688
Position 3053: 0.019196011153169983
Position 3219: 0.017404954159422788
Position 1506: 0.01551647938964548
Position 5250: 0.01333846857083693
Position 5247: 0.013114291082829363
Position 3856: 0.013018875526206695
Position 2062: 0.012331225266622097
Position 2294: 0.012031817293715639
Position 4816: 0.011939854503560431
Position 602: 0.009558741168012651
Position 1047: 0.009015064515069199
Position 1074: 0.008628094151890734
Position 2307: 0.008519349017215096
Position 1670: 0.008480955760759303
Position 2036: 0.00584126440956711
Position 5082: 0.005356998077892125
Position 987: 0.005251203235112438
Position 3887: 0.00474483696788465
Position 1673: 0.004721254253007633
Position 867: 0.004703682355655352
Position 3176: 0.004526750928145841
Position 2416: 0.004474059121431861
Position 5068: 0.0035550789726532537
Position 4249: 0.003526891136168184
Position 7944: 0.003179371967394734
Position 3188: 0.0031188861555835994
Position 3545: 0.0027399635490394066
Position 2460: 0.0024577026105490007
Position 895: 0.0021857868066783625
Position 1724: 0.0017135828215862397
Position 1530: 0.0015951237250669916
Position 2985: 0.0014881639276357586
Position 1461: 0.0014170577798831396
Position 8204: 0.0013175469893109875
Position 2321: 0.0011206648529346194
Position 1870: 0.0010427471831454377
Position 7794: 0.0010045799850138845
Position 346: 0.0007504816382392078
Position 5056: 0.0006252120508964606
Position 2574: 0.0005985759957970983
Position 2827: 0.0005930435281620324
Position 1272: 0.0005526216420239747
Position 1604: 0.0004425975244780211
