Gene = PPP1R35
index = 1062
Annotated 5SS: [425 718 935]
Annotated 3SS: [ 500  797 1031]
SMsplice 5SS: [425 718 935]
SMsplice 3SS: [ 500  797 1031]
top_k =  100
Partition function (log Z): -5.157386007299505

Sorted 5' Splice Sites (High to Low Probability):
Position 718: 0.9432696791365115
Position 425: 0.895325889526309
Position 935: 0.563442702280702
Position 28: 0.05363716142779665
Position 851: 0.042863972157136825
Position 839: 0.03337889106542542
Position 79: 0.026406276830009845
Position 866: 0.019783727453500696
Position 531: 0.012115864854625662
Position 710: 0.0028715483776396173
Position 32: 0.0025317129469740775
Position 943: 0.0022833035519645886
Position 72: 0.0006476262471505625
Position 501: 0.0006219134875096874
Position 674: 0.0005805908459175447
Position 708: 0.00047708767113277865
Position 65: 0.00043626338563252114
Position 555: 0.0001780857419118649
Position 201: 0.0001388822552186351
Position 251: 0.0001272391335038602
Position 278: 0.00012189179161835438
Position 536: 0.00011415387633699604
Position 223: 5.449054158438291e-05
Position 126: 1.5757879532654752e-06
Position 211: 1.6607866738931127e-07
Position 204: 1.45766439304437e-07
Position 147: 9.077788677254319e-08
Position 299: 5.890387283378394e-08
Position 87: 1.5762475717304607e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 797: 0.9284862775884463
Position 500: 0.8276359308651285
Position 1031: 0.5940004436208298
Position 563: 0.0848301973663236
Position 1077: 0.05221498462571766
Position 1158: 0.0431524365026984
Position 178: 0.011300819672733898
Position 624: 0.009225819144853382
Position 998: 0.007580664628145741
Position 820: 0.0053948111121702265
Position 611: 0.005216183067352238
Position 913: 0.005129182030408374
Position 592: 0.004614667000583232
Position 548: 0.004388484008977133
Position 299: 0.003272190802036056
Position 345: 0.002485153029605334
Position 190: 0.002389924129027365
Position 242: 0.0013587277530489165
Position 1053: 0.001291457324214826
Position 542: 0.000927759542070377
Position 1034: 0.0009056451174205639
Position 278: 0.0008526828831278253
Position 650: 0.0007150894530358814
Position 572: 0.0005999700852399232
Position 215: 0.0005858118708058934
Position 1260: 0.0005617015031561532
Position 271: 0.00047631541728709864
Position 566: 0.0003646261721450817
Position 850: 0.0003306075436553072
Position 587: 0.00031633686127971634
Position 352: 0.0002387065004778401
Position 683: 0.00015937598564650418
Position 145: 0.00014125705897378372
Position 665: 9.89308688063841e-05
Position 92: 5.626307094701142e-05
Position 293: 2.8694884741039654e-05
Position 239: 2.6095832469320952e-05
Position 118: 1.4752549378127643e-05
Position 211: 1.4296184018567677e-05
Position 366: 9.042433702870161e-06
Position 122: 7.670146072229207e-06
Position 382: 3.1773946636749977e-06
Position 108: 3.0487836344376116e-06
Position 415: 2.370687512917756e-06
Position 111: 1.1640969264419516e-06
Position 424: 8.069932461415788e-07
Position 885: 4.3770820537020805e-07
