Gene = NCSTN
index = 920
Annotated 5SS: [  210  1555  5851  6399  6979  8101  8534  8935  9720  9966 11019 12486
 12687 13076 13483 13982]
Annotated 3SS: [ 1449  5726  6276  6832  7949  8423  8781  9614  9887 10845 12382 12590
 12987 13327 13768 14876]
SMsplice 5SS: [  210  5851  6399  6979  8101  8534  8935  9720  9966 11019 12486 12687
 13076 13483]
SMsplice 3SS: [ 5726  6276  6832  8015  8423  8781  9614  9887 10845 12382 12590 12987
 13327 14876]
top_k =  100
Partition function (log Z): 15.792985127155143

Sorted 5' Splice Sites (High to Low Probability):
Position 12687: 0.9936591982307824
Position 11019: 0.9683402901400012
Position 5851: 0.9496316644676033
Position 9720: 0.9493711097914428
Position 210: 0.9452279399736185
Position 6399: 0.9300018344059722
Position 9966: 0.9101596010927924
Position 6979: 0.8934461619957736
Position 12486: 0.8920699592783756
Position 13076: 0.8747186001574705
Position 8534: 0.8641127755212485
Position 8101: 0.8594162154601631
Position 8935: 0.8449827759302795
Position 13483: 0.801316242395946
Position 1555: 0.5448928779076085
Position 13982: 0.35496093343010515
Position 531: 0.2994535097858871
Position 10230: 0.1524828229262913
Position 10066: 0.10859986650101222
Position 12796: 0.08917196987389032
Position 8125: 0.06718112715574241
Position 1002: 0.04173372964171916
Position 726: 0.037233092626482625
Position 13493: 0.03240901028419162
Position 7894: 0.019087614983968538
Position 10176: 0.016093964012416154
Position 12506: 0.015210596677874734
Position 13457: 0.009842034147591425
Position 12423: 0.00836066351927121
Position 8696: 0.007382670870809777
Position 13065: 0.006148192616645488
Position 12829: 0.005589394586447757
Position 617: 0.005192010454599709
Position 4281: 0.005064389324878157
Position 3885: 0.004195423583367226
Position 1014: 0.0038727753129720755
Position 227: 0.0038419639191007663
Position 14597: 0.00354222334207727
Position 9954: 0.0030202052567590196
Position 13831: 0.0020904024814571457
Position 324: 0.0009027975286351648
Position 60: 0.0005005975366638997
Position 6833: 0.00030019109575570117
Position 53: 0.000274359257204848
Position 9888: 0.0002704804572836407
Position 8585: 0.00023262896014507979
Position 592: 0.000158827918557255
Position 141: 9.773938161899252e-05
Position 12666: 8.270429128367872e-05
Position 384: 7.075629040293794e-05
Position 165: 6.534202152614415e-05
Position 171: 5.364519383040654e-05
Position 3095: 5.158353991094129e-05
Position 51: 4.174345322539254e-05
Position 294: 3.701290559192335e-05
Position 23: 1.4880436503621358e-05
Position 282: 1.300918670258669e-05
Position 9323: 2.0942352533250295e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 12590: 0.9899647757369346
Position 14876: 0.9583962493934358
Position 5726: 0.9496316644676024
Position 12382: 0.9190831783779296
Position 9614: 0.9140436121345871
Position 12987: 0.8560166587742738
Position 6832: 0.8031082241606625
Position 8423: 0.7919825016784353
Position 6276: 0.7756718374707433
Position 10845: 0.7631135519982585
Position 13327: 0.7466744497906366
Position 8015: 0.5041935346183662
Position 9887: 0.4961315121676881
Position 1449: 0.45769067151411347
Position 9831: 0.4122579252627581
Position 7949: 0.3911468567653868
Position 8781: 0.3307186471772194
Position 8818: 0.2498592663242581
Position 13768: 0.24752984748262188
Position 8853: 0.19741058614011414
Position 10050: 0.19480168913332074
Position 401: 0.18907637109727674
Position 6213: 0.15141096022131853
Position 13891: 0.1095214884289405
Position 12756: 0.10017363115622833
Position 10950: 0.09836324644906996
Position 10907: 0.09332011178506046
Position 1506: 0.08715828827723146
Position 8372: 0.06664724107078372
Position 9795: 0.06225041107700455
Position 8690: 0.05675281300830831
Position 431: 0.05363283102291959
Position 13364: 0.052488039660995786
Position 7788: 0.05034456621612111
Position 13392: 0.0470641803882667
Position 6949: 0.04471221201220413
Position 922: 0.036874842303309306
Position 9533: 0.030117955293280395
Position 6679: 0.022012795924977294
Position 356: 0.021442994376789797
Position 15311: 0.018952085704037457
Position 10064: 0.018109859420205286
Position 8932: 0.01762413415118954
Position 383: 0.015054580849264578
Position 10811: 0.013543379907613081
Position 6741: 0.012359603881202353
Position 14086: 0.011401090810965306
Position 6875: 0.011396503209184707
Position 476: 0.010453403493623602
Position 12877: 0.010116802104229322
Position 10003: 0.006670765227965315
Position 12600: 0.006439221286049093
Position 8254: 0.0057156617321744005
Position 4177: 0.0050643893248781624
Position 14052: 0.004658971433454447
Position 562: 0.004360798891228896
Position 3822: 0.004195423583367226
Position 9410: 0.004137498182292693
Position 681: 0.0036122848284380078
Position 14547: 0.00354222334207727
Position 6188: 0.0029190367139107186
Position 15501: 0.0028498741429238052
Position 502: 0.0015704705341292847
Position 13021: 0.0014473680801540415
Position 12951: 0.001382973159389028
Position 847: 0.0012396241605908298
Position 9244: 0.0010741384165357199
Position 12857: 0.0008711822771990085
Position 359: 0.000737009562597945
Position 12817: 0.0004570767951352341
Position 710: 0.00039659448785285035
Position 517: 0.00033392721682662244
Position 9941: 0.0002704345497421351
Position 6642: 0.0001570139032985701
Position 13041: 0.0001392992830870001
Position 9927: 0.0001343434078705121
Position 3011: 5.158353991094129e-05
Position 1339: 4.3918116263463485e-05
Position 12727: 1.4577044455528181e-06
