Gene = LMBRD2
index = 786
Annotated 5SS: [  406  8786  9460 10855 14688 15653 27771 29114 29682 34227 35502 36947
 37538 40807 42017 43428 46894]
Annotated 3SS: [ 8554  9361 10758 14519 15441 27695 28999 29497 34044 35367 36840 37439
 40702 41969 43321 46763 47854]
SMsplice 5SS: [  247  8786  9266  9460 10855 12089 14688 15653 15910 22377 29114 29682
 34227 35502 36677 36947 37538 38589 40807 42017 43428 46894]
SMsplice 3SS: [ 8554  8970  9361 10758 12008 14519 15441 15737 22335 28999 29497 34044
 35367 36407 36840 37439 38478 40739 41969 43321 46763 47854]
top_k =  100
Partition function (log Z): 24.197495223004477

Sorted 5' Splice Sites (High to Low Probability):
Position 22377: 0.9999999999999976
Position 34227: 0.9999999999999973
Position 40807: 0.9995641069989128
Position 43428: 0.9983400876332092
Position 46894: 0.9983093838515056
Position 15653: 0.9970959111817761
Position 247: 0.9970354386838578
Position 9460: 0.9933904635002276
Position 10855: 0.9926440154529199
Position 8786: 0.9607866913381101
Position 37538: 0.9526466348296226
Position 35502: 0.9509420584450403
Position 42017: 0.9048936812960513
Position 29682: 0.8960579941710286
Position 14688: 0.878267740197746
Position 15910: 0.8441321828753588
Position 38589: 0.698109688213289
Position 36947: 0.6791769612101897
Position 9266: 0.6680038451864013
Position 36677: 0.6094342168005775
Position 12089: 0.428520111992549
Position 9734: 0.3919977439252646
Position 16101: 0.32076229358940866
Position 12070: 0.30458294804717295
Position 47949: 0.28849878172365473
Position 36956: 0.2161535783204488
Position 49776: 0.1991031211204514
Position 12098: 0.1723893082462842
Position 47713: 0.15710601749070954
Position 37731: 0.13280250267956265
Position 37978: 0.11081433856717582
Position 18364: 0.08574272490201154
Position 42264: 0.07986842627148036
Position 37693: 0.07378979629292781
Position 7539: 0.06781178230107762
Position 43696: 0.06597392069171755
Position 38673: 0.06274006765501197
Position 874: 0.05914511290739302
Position 10288: 0.0489965288498979
Position 38: 0.048744558200742416
Position 9161: 0.04600524164825121
Position 3586: 0.04547804434965395
Position 17739: 0.04490189870295802
Position 49196: 0.041559705670712814
Position 41489: 0.04138723008187738
Position 51216: 0.0410454480452165
Position 14116: 0.04062986424080061
Position 20628: 0.03903999173381232
Position 44991: 0.03750189334050119
Position 36951: 0.034269003135388075
Position 41814: 0.03055437685404201
Position 16448: 0.02830251839924759
Position 36996: 0.023757298170268917
Position 50086: 0.023375832546897263
Position 15514: 0.0223423466184905
Position 18296: 0.021127249758389994
Position 42799: 0.01607892795454869
Position 9204: 0.015284741422376966
Position 45486: 0.015185153733753367
Position 42892: 0.012904186201366944
Position 37509: 0.012110359790629775
Position 51362: 0.00971561060691125
Position 41525: 0.00902970061518319
Position 43922: 0.005602559592450756
Position 48833: 0.00523216694089811
Position 42268: 0.0048640360685829765
Position 44463: 0.0033816134374331248
Position 406: 0.0025463945222674255
Position 43679: 0.002403317901896922
Position 46975: 0.00159244150662189
Position 25: 0.0013370201436525276
Position 16042: 0.0003912413642300798
Position 267: 0.0003118471937678093
Position 499: 0.00010631960010615864

Sorted 3' Splice Sites (High to Low Probability):
Position 22335: 1.0000000000000002
Position 34044: 0.9999999999999986
Position 43321: 0.9984887495573299
Position 9361: 0.9961938692675975
Position 10758: 0.9926440154529215
Position 46763: 0.9881243193715956
Position 8554: 0.9607866913381103
Position 36840: 0.9533568408362948
Position 35367: 0.9509420584450403
Position 40739: 0.9456090089368315
Position 37439: 0.9377911735021636
Position 12008: 0.9054923682860069
Position 29497: 0.8960579941710286
Position 47854: 0.8252652632213455
Position 15441: 0.7295433402593199
Position 8970: 0.729523413319712
Position 14519: 0.723731719928367
Position 38478: 0.7006781035887258
Position 15737: 0.6408301173966149
