Gene = LRRC72
index = 797
Annotated 5SS: [  147  5673 10801 30546 32104 39507 40648 53206]
Annotated 3SS: [ 5598 10730 30463 31992 39416 40494 53177 54427]
SMsplice 5SS: [  147   754  5673  5926 30546 39507 40648]
SMsplice 3SS: [  617  5517  5774 30463 39416 40494 54427]
top_k =  100
Partition function (log Z): -23.366948810342908

Sorted 5' Splice Sites (High to Low Probability):
Position 147: 0.9852776747835881
Position 5673: 0.9045687591167942
Position 754: 0.6253830216089263
Position 5926: 0.37157991736892226
Position 3966: 0.04671726986614485
Position 6178: 0.016238866999146288
Position 232: 0.014292225195766792
Position 6458: 0.011561271988377128
Position 1480: 0.00452324676150461
Position 898: 0.0033006137467010976
Position 685: 0.002386182780862285
Position 1117: 0.0006735240913727954
Position 722: 0.0005503850382594467
Position 397: 0.00022054513467037175
Position 278: 0.0001148169605783822
Position 528: 9.520288946845779e-05
Position 839: 4.447318083892648e-07
Position 412: 3.138836987198421e-07
Position 560: 2.3464756100654102e-07
Position 590: 1.220558864799379e-07
Position 594: 9.497944507760478e-08
Position 580: 8.176024732258859e-08
Position 49: 4.579540861309246e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5517: 0.9045687591167941
Position 617: 0.6047226158862679
Position 5774: 0.5276608265252126
Position 13507: 0.36567450117714784
Position 5740: 0.11352897418626277
Position 9484: 0.08518364487703471
Position 1014: 0.0634040665518145
Position 6632: 0.06289966687857125
Position 3891: 0.04799634466149345
Position 7862: 0.04209469264541254
Position 8737: 0.030404405432024748
Position 6374: 0.02172435409052359
Position 10730: 0.01897515727857705
Position 621: 0.016983146460560566
Position 1360: 0.0151002450806054
Position 557: 0.010000359889010955
Position 6053: 0.009718022554734716
Position 5911: 0.008928924069735465
Position 6333: 0.00810780753914095
Position 6029: 0.007605625576262266
Position 965: 0.0067699164400106685
Position 7442: 0.004737055620376208
Position 1116: 0.003793336645817436
Position 1472: 0.002026675113299232
Position 6008: 0.001546210213028914
Position 6056: 0.0010865431941859845
Position 1778: 0.001050984366776886
Position 800: 0.0003988944141577048
Position 938: 0.0003118064381830021
Position 472: 0.00018673939327678562
Position 753: 8.374291680097903e-05
Position 641: 5.7862322339239647e-05
Position 496: 5.613445249668696e-05
Position 5820: 4.965630283058242e-05
Position 506: 1.6157035431780964e-05
Position 826: 1.383998483581741e-05
Position 310: 8.625298920998552e-06
Position 673: 7.940175017962161e-06
Position 670: 5.46673435513745e-07
Position 742: 6.019455579921834e-09
Position 257: 2.896448453306635e-09
