Gene = CENPK
index = 344
Annotated 5SS: [   71  1672  8372 10676 11605 20367 34052 34250 34717 41694]
Annotated 3SS: [ 1603  8221 10618 11531 20319 33968 34150 34589 41639 44534]
SMsplice 5SS: [   71  4509  8372 10708 11605 20367 34052 34250 34717]
SMsplice 3SS: [ 4388  8221 10507 11531 20319 33968 34150 34589 35758]
top_k =  100
Partition function (log Z): -14.222026546194906

Sorted 5' Splice Sites (High to Low Probability):
Position 4509: 0.9999999999999998
Position 8372: 0.9669464118777846
Position 11605: 0.9620800463136034
Position 71: 0.9037718518477463
Position 6153: 0.6737043391419527
Position 10708: 0.5769643797276717
Position 1706: 0.36734695189984506
Position 366: 0.20819267683840353
Position 11176: 0.20290715519743324
Position 10676: 0.18736080066139704
Position 1975: 0.14353981218203812
Position 16571: 0.09494772491405881
Position 548: 0.09015940323227033
Position 18569: 0.08110014218790532
Position 14127: 0.06149383491175887
Position 1866: 0.046301783074565936
Position 18105: 0.03433593555735005
Position 12063: 0.02671344629502495
Position 11133: 0.017734124360427254
Position 133: 0.004004355587105076
Position 262: 0.0007455736216183003
Position 468: 0.00046419831349945445
Position 363: 0.00022543037070736407
Position 91: 0.00014687157691612874
Position 103: 5.717441402774911e-05
Position 53: 2.899439446844176e-05
Position 1068: 2.5854760949033965e-05
Position 65: 1.733025206563719e-05
Position 392: 6.942094450876562e-06
Position 293: 4.347426089885865e-06
Position 187: 3.1204747432595944e-06
Position 6: 1.2514577912151812e-06
Position 57: 7.907153953360667e-07
Position 370: 1.0490421326395729e-07
Position 278: 9.084503495059844e-08
Position 281: 7.057412581210146e-08
Position 113: 1.5654763128580288e-14
Position 124: 9.387603522622662e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 11531: 0.9891184528571094
Position 4388: 0.8657126546157025
Position 8221: 0.8453487097390217
Position 1603: 0.4900184556735999
Position 10507: 0.4691032202920633
Position 20319: 0.4382310601648355
Position 16406: 0.3424989146290541
Position 6002: 0.323660769070965
Position 6080: 0.30022871498781944
Position 10410: 0.2952219600970049
Position 10983: 0.19141595444070808
Position 18470: 0.1197369291879549
Position 11925: 0.11895706554478044
Position 14005: 0.09941928506173879
Position 473: 0.08741538583580252
Position 17979: 0.08491965567232976
Position 4364: 0.0839610925208123
Position 8154: 0.06912736009642625
Position 304: 0.0659115488288081
Position 159: 0.05437728807928307
Position 8090: 0.052470342042336665
Position 4199: 0.05032625286348607
Position 1671: 0.04642082553812753
Position 5955: 0.03924391229682492
Position 11673: 0.038838350808815425
Position 10912: 0.03168229838264349
Position 1495: 0.011530546489438496
Position 6110: 0.010570942786343547
Position 1824: 0.0090048732136796
Position 15205: 0.007748470189384377
Position 14075: 0.004639129020438037
Position 11921: 0.004227221559956331
Position 12307: 0.0027431847422179877
Position 10074: 0.0026925529975841763
Position 11857: 0.002353609971715219
Position 11801: 0.0018532709086629099
Position 4637: 0.0002370035976323863
Position 1870: 0.0002138462416034137
Position 175: 5.627517120270575e-05
Position 359: 2.7581959913355514e-05
Position 223: 2.7331633941168304e-05
Position 928: 1.4156201405433013e-05
Position 247: 1.1934510440166471e-05
Position 966: 1.1698559543600978e-05
Position 362: 2.6983387947889807e-06
Position 187: 2.6994518061332247e-07
Position 253: 1.5976400971720755e-07
Position 249: 7.174184533086711e-08
Position 271: 2.845900065246896e-08
Position 428: 4.672466840212241e-09
