Gene = SEMA3B
index = 1245
Annotated 5SS: [ 162 1741 2676 2887 3401 3573 3872 5835 6038 6220 6449 6974 7326 7445
 7851 8007 8236]
Annotated 3SS: [1552 2517 2823 3280 3478 3751 5688 5925 6149 6303 6753 7233 7402 7692
 7950 8095 8692]
SMsplice 5SS: [ 162 1741 3401 3573 3872 5835 6038 6220 6974 7326 7851 8007 8236]
SMsplice 3SS: [1552 3280 3478 3751 5688 5925 6149 6753 7233 7692 7950 8095 8692]
top_k =  100
Partition function (log Z): 21.15565742868904

Sorted 5' Splice Sites (High to Low Probability):
Position 8007: 0.992264705360527
Position 3872: 0.9863217965646867
Position 6038: 0.9772797186970893
Position 6974: 0.9529828627521701
Position 3401: 0.9518939961045083
Position 1741: 0.9247735320061934
Position 6220: 0.8951941059739585
Position 190: 0.8935414471712285
Position 8236: 0.8147701300901862
Position 7851: 0.7611633424286118
Position 3573: 0.7063373153287144
Position 7326: 0.6982675890068982
Position 5835: 0.624002587235886
Position 2676: 0.5290111056150271
Position 7445: 0.44902788464654897
Position 3024: 0.11714195792205404
Position 3569: 0.06821271221089498
Position 6234: 0.06590293959908344
Position 6840: 0.0436777889157354
Position 6449: 0.043245263499157464
Position 5563: 0.03761024649281963
Position 8466: 0.037355958372145115
Position 168: 0.025372893011924507
Position 7254: 0.022811475244010664
Position 6054: 0.021203694387502598
Position 6403: 0.02032728373633195
Position 358: 0.017064640632597716
Position 8165: 0.015202242526447403
Position 105: 0.015085068757760245
Position 3892: 0.01328529429895901
Position 456: 0.011842497592200069
Position 1778: 0.01108911913081247
Position 2047: 0.010142979125237529
Position 1294: 0.007209620141103546
Position 375: 0.0070976045271880905
Position 8911: 0.007066567040052155
Position 5775: 0.005441296160689407
Position 1339: 0.005264561457997454
Position 5706: 0.004688720656336479
Position 679: 0.004669259612648461
Position 166: 0.004657961591131009
Position 2073: 0.004621347673056578
Position 234: 0.004499015350438863
Position 3438: 0.00389215614235855
Position 2357: 0.0032653146680143566
Position 6350: 0.00304121877556055
Position 405: 0.0020805997504520553
Position 2083: 0.0017960120289344937
Position 7970: 0.001650454923747018
Position 1393: 0.0014930187958056835
Position 196: 0.0012985040217825103
Position 8494: 0.0011428396931531175
Position 53: 0.001056951346264333
Position 98: 0.0008806402660634872
Position 2887: 0.000801700151174599
Position 6042: 0.000799639016416003
Position 881: 0.0007249890779416928
Position 2922: 0.0006932722604186158
Position 1233: 0.0006537409395118685
Position 1249: 0.0005914800046277446
Position 3946: 0.0003929091363562507
Position 6050: 0.0003690461650903709
Position 5989: 0.00033550941299732894
Position 3429: 0.00025948942068007656
Position 695: 0.00024932391327766126
Position 1859: 0.0001635926825173436
Position 654: 0.00010781167251853259
Position 1745: 6.81133514112528e-05
Position 1835: 3.809640271252696e-05
Position 5554: 1.7116768401905717e-06
Position 5627: 1.6903248986882365e-06
Position 320: 9.024015559764244e-07
Position 465: 7.357554178648199e-07
Position 322: 5.602805554847658e-07
Position 122: 4.891307378705558e-07
Position 91: 1.8155825873166113e-07
Position 35: 6.209556256060476e-09
Position 103: 6.074456585594894e-09
Position 238: 6.058268897538935e-09
Position 27: 4.067734800801215e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5925: 0.9998131148618362
Position 3751: 0.9919820861197269
Position 8692: 0.9916675251673666
Position 6753: 0.9770089719169662
Position 7950: 0.962872647879058
Position 3280: 0.952268841055578
Position 1552: 0.9183566490096908
Position 7233: 0.8335848903189758
Position 8095: 0.8237789845985929
Position 7692: 0.7739833925053242
Position 3478: 0.7071901588553219
Position 6149: 0.683094414694323
Position 2517: 0.48357837787696295
Position 5688: 0.35602732029710554
Position 7402: 0.2420937267433402
Position 6130: 0.23041274619669652
Position 5458: 0.1557936827368517
Position 5506: 0.14594881944707905
Position 2823: 0.11863693033364713
Position 7120: 0.09356895952498773
Position 6303: 0.04513040520130642
Position 3503: 0.03078604960267114
Position 8351: 0.030264699631936315
Position 3481: 0.027306232124449603
Position 6134: 0.022798556200015658
Position 6306: 0.021483360809743553
Position 2551: 0.017762834170224364
Position 1975: 0.016359712274158694
Position 1478: 0.014925252460807423
Position 6107: 0.014402680390462948
Position 5536: 0.014163315204599417
Position 7698: 0.012700858442652634
Position 2576: 0.012471668627533159
Position 2543: 0.012430195794395393
Position 3104: 0.010386835621669541
Position 6151: 0.010347003687064833
Position 8329: 0.009989314932453587
Position 6886: 0.00900383304516022
Position 8127: 0.008380904896011222
Position 3815: 0.007819464171222291
Position 8986: 0.00650650081005449
Position 6782: 0.005841547396979958
Position 7526: 0.0055778897323486105
Position 6934: 0.004751671771518308
Position 1952: 0.002995444178365083
Position 584: 0.0027956543960919442
Position 8315: 0.0026759194313009604
Position 3546: 0.0026575519474668534
Position 2443: 0.0025493381665970243
Position 1514: 0.002247591700630562
Position 8465: 0.0012397802640593523
Position 1233: 0.0010381415286974996
Position 9271: 0.0009000936495815281
Position 1248: 0.0008501575744021119
Position 7422: 0.000766280929436184
Position 1687: 0.0005396735086892928
Position 2217: 0.0004704970427192
Position 266: 0.0004081071144138005
Position 2412: 0.00021869097931522384
Position 3685: 0.00019844970905164483
Position 1017: 9.528209157828238e-05
Position 327: 9.43081579343757e-05
Position 7050: 9.309138071796561e-05
Position 1254: 7.894387544300505e-05
Position 8184: 7.772849413019256e-05
Position 387: 5.892749761277878e-05
Position 1740: 4.610653237534815e-05
Position 6219: 2.9252083573761556e-05
Position 6677: 2.8322847114106693e-05
Position 6640: 2.63046901656019e-05
Position 263: 2.499893482761948e-05
Position 1564: 1.2170719205510426e-05
Position 1414: 5.009642247530172e-06
