Gene = CPT2
index = 405
Annotated 5SS: [  667  4371  6001 14891]
Annotated 3SS: [ 4289  5893 13585 16834]
SMsplice 5SS: [ 667 4371 6001 7645 8167]
SMsplice 3SS: [ 4289  5893  7520  8093 13585]
top_k =  100
Partition function (log Z): -0.3288920647547813

Sorted 5' Splice Sites (High to Low Probability):
Position 667: 0.9557192218043111
Position 6001: 0.934943336933815
Position 8167: 0.8764018764740433
Position 4371: 0.7897504681448234
Position 7645: 0.7028610373395274
Position 13848: 0.30710529233557005
Position 1723: 0.26932729559817803
Position 57: 0.23670683612136517
Position 1079: 0.23256343005989105
Position 4391: 0.2072186484214634
Position 22: 0.1768203019345476
Position 5414: 0.14839676120461603
Position 6142: 0.14747492066106882
Position 1385: 0.1275795803105328
Position 5283: 0.07420721755274892
Position 4731: 0.07282514122352422
Position 2139: 0.06869462937658913
Position 6005: 0.06465609146994315
Position 7677: 0.02419857190926156
Position 8288: 0.017410496176626118
Position 7711: 0.016215424368163
Position 13872: 0.012630684984866023
Position 8456: 0.010804049935195528
Position 7539: 0.009104773180157026
Position 317: 0.007296932831933144
Position 1039: 0.006308118142648462
Position 8176: 0.0026258849920375482
Position 71: 0.001546763120485979
Position 401: 0.0010532007398026185
Position 313: 0.0009398210610980528
Position 224: 0.000820894660684662
Position 412: 0.0006362503331842765
Position 560: 0.0004668815960976617
Position 6021: 0.00040057159624216194
Position 382: 0.00033034796611437333
Position 124: 0.00021023477560774053
Position 300: 0.00015480313630564807
Position 345: 1.3535937338473093e-08
Position 90: 7.3513141356312375e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4289: 0.9969691165662867
Position 5893: 0.9684568339700684
Position 8093: 0.8025166013122905
Position 13585: 0.5396274972693442
Position 7520: 0.4919460756071609
Position 502: 0.36895465002225647
Position 1586: 0.26891001561349354
Position 16834: 0.2527129542815598
Position 16181: 0.2354803872149016
Position 7488: 0.1924640068716479
Position 16351: 0.16424396039712014
Position 873: 0.1511306631024186
Position 5282: 0.14839676120461598
Position 6086: 0.1477529854371312
Position 8038: 0.1020228941500717
Position 14445: 0.0890184359268245
Position 5154: 0.06618191077450482
Position 1956: 0.06502520364197997
Position 7628: 0.06376334597694762
Position 1183: 0.04574086494249088
Position 1153: 0.03793547011449551
Position 4627: 0.03600946441226575
Position 5778: 0.03154316602993157
Position 4624: 0.02982338954397741
Position 894: 0.02756048857062006
Position 947: 0.023387240967607727
Position 17077: 0.021768661446592886
Position 1296: 0.021076551854328558
Position 919: 0.017991542703733068
Position 462: 0.01192419620845306
Position 1328: 0.010134906065130903
Position 8019: 0.008686744561011917
Position 5126: 0.008025306778244074
Position 1002: 0.006886123908107667
Position 591: 0.006564188936646582
Position 4479: 0.006355465686901285
Position 838: 0.0058355831299109215
Position 1376: 0.004949652503996721
Position 7374: 0.004567187797656029
Position 11735: 0.004070251424791067
Position 1871: 0.0036694257346091518
Position 8419: 0.003087541377471709
Position 10330: 0.002322580969311927
Position 1341: 0.0017205715984573177
Position 372: 0.001507109936378027
Position 986: 0.0014338596991766875
Position 1128: 0.0014264978879745577
Position 338: 0.0013654801690565611
Position 4665: 0.0006368215803797697
Position 579: 0.0006035542359282414
Position 9799: 0.00045175455610070093
Position 1603: 0.00041727998468451394
Position 7064: 0.0003291457785809677
Position 613: 0.00029378985158481176
Position 239: 0.0001601935369260912
Position 469: 0.00014578491958196026
Position 177: 0.00013496786823760144
Position 951: 0.00011699845568899565
Position 341: 4.4314040751761066e-05
Position 622: 4.3156072691544724e-05
Position 652: 2.746536339931754e-05
Position 199: 2.5961821645985974e-05
Position 843: 2.43656377801064e-05
Position 345: 4.061149009791498e-06
Position 300: 3.3518970292697776e-06
Position 151: 3.2310366422361194e-08
