Gene = DCTN3
index = 433
Annotated 5SS: [ 112 1805 2596 4451 5771 6439]
Annotated 3SS: [1719 2508 4366 5711 6378 6608]
SMsplice 5SS: [ 112  966 1805 2596]
SMsplice 3SS: [ 828 1719 2508 5711]
top_k =  100
Partition function (log Z): -3.2282761622876275

Sorted 5' Splice Sites (High to Low Probability):
Position 2596: 0.9962916556063447
Position 1805: 0.8819416068295884
Position 112: 0.7736140080887398
Position 966: 0.742151300814812
Position 5771: 0.329994886113731
Position 761: 0.294880153067522
Position 4493: 0.23073800334153577
Position 233: 0.13130737725665215
Position 4451: 0.10110241339183462
Position 1360: 0.06775609591709028
Position 5200: 0.03761987508269295
Position 1567: 0.036287986445533604
Position 1628: 0.03186446105134353
Position 750: 0.014449634416918582
Position 546: 0.014053787618178076
Position 667: 0.011774348167315199
Position 1860: 0.009844979881281737
Position 3309: 0.005599507725399306
Position 129: 0.0011914208774113865
Position 553: 0.001017128169351959
Position 595: 0.0008499990379947271
Position 78: 5.487966401446781e-05
Position 124: 2.7082955706114002e-05
Position 3: 7.527166228674857e-06
Position 7: 7.267606341581232e-06
Position 116: 7.24173481007055e-06
Position 23: 4.916214921404711e-07
Position 76: 1.9992853733202633e-07
Position 10: 1.0514614050218816e-07
Position 119: 3.583267113845264e-08
Position 132: 1.0240099597915789e-08
Position 55: 1.6189755212684166e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2508: 0.9863289741431797
Position 1719: 0.870631487568258
Position 5711: 0.7793346009923988
Position 828: 0.7305938869898863
Position 4366: 0.22614734725426613
Position 4389: 0.11788032250336045
Position 4530: 0.10159875608188691
Position 636: 0.0955446948790521
Position 5968: 0.08927664076618783
Position 6578: 0.07904856538144309
Position 6080: 0.06813893948100502
Position 6378: 0.06365628157385635
Position 5037: 0.051339058273745394
Position 210: 0.04733169494119306
Position 6509: 0.04637630181736867
Position 642: 0.040656961138650395
Position 1554: 0.039421233106267724
Position 1275: 0.036456123443739594
Position 1507: 0.03384627404563732
Position 4586: 0.02321981320537663
Position 3833: 0.01721590126192529
Position 698: 0.016907950203906896
Position 4060: 0.016628347842043614
Position 1157: 0.016058292457705885
Position 484: 0.014175480222612327
Position 609: 0.010285492075731336
Position 1429: 0.010168450873602696
Position 2870: 0.009047807996457043
Position 1123: 0.008186303118667242
Position 915: 0.007820019485727603
Position 661: 0.007373741003971296
Position 1048: 0.007025429982049288
Position 666: 0.006876986301033128
Position 4287: 0.006450416385946794
Position 1475: 0.005871588613981251
Position 2455: 0.005255063970540861
Position 2514: 0.004707238117248494
Position 3135: 0.002735127114590232
Position 515: 0.002174934122093014
Position 2290: 0.0019358732307284106
Position 335: 0.001662362608207776
Position 2678: 0.0016218177910522073
Position 368: 0.001572017872992791
Position 732: 0.0013933037198272373
Position 3232: 0.0012978297517154435
Position 3106: 0.0008156287865982982
Position 712: 0.0007581074543265355
Position 3199: 0.0007509220724953317
Position 5740: 0.0005256829712043258
Position 195: 0.0001420580827106899
Position 281: 0.00010154659307535814
Position 1301: 2.994691492830251e-05
Position 362: 1.0174991511157869e-05
Position 232: 8.496275432457525e-06
Position 2205: 7.70330010715616e-06
Position 2239: 5.379194810313101e-06
Position 248: 2.9136722596651945e-06
Position 148: 1.1739181324360714e-06
Position 111: 4.477580814989774e-09
