Gene = RBM48
index = 1123
Annotated 5SS: [ 152  894 3777 6198]
Annotated 3SS: [ 702 3630 5628 8077]
SMsplice 5SS: [ 152  411  894 3777 6198]
SMsplice 3SS: [ 271  702 3630 6010 8077]
top_k =  100
Partition function (log Z): 0.08330429422546537

Sorted 5' Splice Sites (High to Low Probability):
Position 3777: 0.986658014889586
Position 894: 0.9172307959341557
Position 152: 0.8700904237085121
Position 411: 0.6952819261696946
Position 6198: 0.6819800374149962
Position 3135: 0.16202523526655024
Position 7818: 0.08628012180692558
Position 6514: 0.07606753684472906
Position 293: 0.06635140445544878
Position 6091: 0.06095272088968913
Position 495: 0.05104881421783092
Position 6674: 0.03464189857138795
Position 3297: 0.02685013292295503
Position 98: 0.02210425221166501
Position 195: 0.01945900004949662
Position 7776: 0.013622621150545428
Position 7702: 0.011693563166708524
Position 905: 0.008817426019336187
Position 4415: 0.007445230712307266
Position 516: 0.004791236176040034
Position 185: 0.00219504281556177
Position 3828: 0.002032934859362976
Position 157: 0.0018905928017749214
Position 1191: 0.0018875616299890536
Position 32: 0.00024940897252108743
Position 330: 2.0659397289020743e-05
Position 86: 8.158445923328885e-07
Position 146: 4.697648414643592e-07
Position 166: 1.5862098650612548e-07
Position 199: 1.0357944507032584e-07
Position 69: 8.158263510736713e-08
Position 141: 2.054968482274082e-08
Position 46: 1.4669759608557616e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3630: 0.9873694579086804
Position 702: 0.9157557571740775
Position 8077: 0.8595359952602394
Position 271: 0.5927788385934046
Position 6010: 0.4770381604975644
Position 7660: 0.22456915176519807
Position 3005: 0.1324147638940997
Position 6123: 0.12269368763872254
Position 5969: 0.09299285906823762
Position 6423: 0.0857331077196067
Position 395: 0.06447040565243864
Position 5985: 0.048366639892581664
Position 273: 0.03332430871459236
Position 3248: 0.025487943815482157
Position 255: 0.019879439670517966
Position 2878: 0.01882883582563019
Position 7701: 0.011276094704292675
Position 6577: 0.01103674233785475
Position 2993: 0.010758030078984293
Position 6303: 0.009914234069780661
Position 6326: 0.009891457976984699
Position 188: 0.007398767611463822
Position 330: 0.005123165890257175
Position 622: 0.004214784982389695
Position 4361: 0.003779424062994984
Position 234: 0.003670172043253341
Position 729: 0.003204465957388312
Position 4264: 0.002996606506123313
Position 7925: 0.002097640571126865
Position 3698: 0.0019592126273872213
Position 7869: 0.0019016737140355215
Position 1099: 0.0018875616299890527
Position 5745: 0.0018414112075792733
Position 3226: 0.0018236707009539666
Position 8098: 0.0018030299143425076
Position 306: 0.0016046575765382054
Position 515: 0.0013757368207727282
Position 642: 0.0013074448816511207
Position 358: 0.0011642194132338818
Position 7406: 0.001155356807449445
Position 297: 0.0010977278491645375
Position 450: 0.000923056335953203
Position 219: 0.0008733136470502432
Position 6404: 0.0008003247211521047
Position 6513: 0.0005371532506049879
Position 371: 0.0004889001061729735
Position 4775: 0.00048187858918273514
Position 4861: 0.00044137495755648085
Position 4320: 0.000361638832907059
Position 410: 0.00035518188389551005
Position 4215: 0.000307561310281908
Position 244: 0.0002100368770654593
Position 550: 0.0001269003855098598
Position 336: 0.00011504466560240405
Position 745: 9.445455199138175e-05
Position 2940: 2.3605467836096206e-05
Position 205: 5.782717081785314e-06
Position 151: 5.78997288797841e-07
Position 199: 5.382518190419399e-07
Position 284: 2.7588820208519903e-07
