Gene = EPO
index = 501
Annotated 5SS: [ 194  904 1249 2044]
Annotated 3SS: [ 757 1161 1863 2177]
SMsplice 5SS: [ 194  904 1249 2044]
SMsplice 3SS: [ 817 1161 1956 2177]
top_k =  100
Partition function (log Z): -4.058111737335303

Sorted 5' Splice Sites (High to Low Probability):
Position 2044: 0.9519063221972317
Position 194: 0.9496247976935046
Position 1249: 0.6834843194305785
Position 904: 0.639720636705956
Position 2338: 0.0823379361073587
Position 1340: 0.016431850437482635
Position 867: 0.013953934116528132
Position 569: 0.010047017178577249
Position 151: 0.00980000984928451
Position 127: 0.0048951046815441214
Position 2079: 0.002187591336768551
Position 434: 0.0011297431657787045
Position 331: 0.0007982457959101902
Position 277: 0.0005318817871469709
Position 584: 0.00014213509943605788
Position 579: 0.0001050212727907394
Position 1993: 1.8336628351040245e-05
Position 198: 1.4346356877039311e-06
Position 285: 8.423931129913752e-07
Position 187: 7.679801245854334e-07
Position 80: 5.611620626431484e-07
Position 231: 3.2007872894364524e-07
Position 369: 2.7980744431721337e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2177: 0.6854079355849676
Position 1161: 0.5974765197226478
Position 817: 0.44031902078061963
Position 1956: 0.37052203620452956
Position 1863: 0.3530833399430721
Position 2152: 0.24848789480486363
Position 1932: 0.15370051331116427
Position 851: 0.10231292938385395
Position 1915: 0.07052441310283292
Position 1071: 0.061701312043089374
Position 757: 0.04165706171491889
Position 2465: 0.04158209778430449
Position 2180: 0.03238265496252963
Position 2199: 0.022458914579745987
Position 2433: 0.01697819484204902
Position 1033: 0.016537516862756563
Position 655: 0.01578463278847527
Position 1184: 0.014961555086054628
Position 2697: 0.012154512913065164
Position 739: 0.012072918179170828
Position 708: 0.010312616935989678
Position 1784: 0.008643977945021617
Position 456: 0.008293630605907954
Position 1112: 0.006998768321058791
Position 2745: 0.006877046378955463
Position 2652: 0.0034482882108845102
Position 2485: 0.0021069136793072344
Position 1847: 0.0019602867672844134
Position 2596: 0.0018858725522068248
Position 2590: 0.0018633256569722612
Position 1210: 0.0009702767141037223
Position 2885: 0.0009496955760661396
Position 601: 0.0006969307812692624
Position 1286: 0.0006681781425858776
Position 514: 0.0005945656641174254
Position 537: 0.0005179183235428384
Position 598: 0.00015941772789679917
Position 433: 2.5881931552303475e-05
Position 496: 1.0634439747790958e-05
Position 402: 1.004098508587461e-05
Position 411: 6.90974086253841e-06
Position 273: 6.651976293759658e-06
Position 463: 4.194614308297883e-06
Position 430: 5.529623266281663e-07
Position 467: 1.6548761947854842e-07
Position 309: 9.905933921483825e-08
Position 353: 9.827678199565781e-08
Position 424: 8.881096901240217e-08
Position 276: 8.667861917332938e-08
