Gene = SPATA45
index = 1304
Annotated 5SS: [   70 11777]
Annotated 3SS: [11461 17387]
SMsplice 5SS: [70]
SMsplice 3SS: [17387]
top_k =  100
Partition function (log Z): -13.87305126522816

Sorted 5' Splice Sites (High to Low Probability):
Position 70: 0.9977431709884733
Position 2284: 0.04467810455660585
Position 2311: 0.015585966692899566
Position 7365: 0.006647378085638958
Position 1679: 0.004596351861613149
Position 1958: 0.0022826528697904047
Position 639: 0.0021652607518133165
Position 1451: 0.001302334121328877
Position 56: 0.0010589162749390906
Position 1922: 0.00010339407390404241
Position 51: 3.5121194568157068e-06
Position 59: 2.621628073131123e-06
Position 100: 2.4913314792529455e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 17387: 0.42238864978688995
Position 15975: 0.20331266766127867
Position 7242: 0.06719162970931611
Position 4361: 0.06174018138463145
Position 11461: 0.041917386407743715
Position 5298: 0.041860644143998205
Position 2196: 0.040340679353531694
Position 12132: 0.03090154326905455
Position 8038: 0.020141803390548337
Position 9742: 0.017353724964377707
Position 4386: 0.01564211782917545
Position 6045: 0.010445693343812535
Position 5134: 0.009906850771744146
Position 2046: 0.00988035927706956
Position 7266: 0.00977177272160011
Position 9348: 0.00830987427262422
Position 8398: 0.00691757553213966
Position 2228: 0.0067170910145490925
Position 1498: 0.005495890462721578
Position 202: 0.005219998278960861
Position 2728: 0.004653613185204503
Position 1772: 0.0038267705587998473
Position 2025: 0.003690125099527283
Position 2781: 0.0034558514240070897
Position 1377: 0.003012988524731035
Position 5224: 0.002990437050211395
Position 2150: 0.002945220703345399
Position 5948: 0.002024828427138397
Position 492: 0.0019677385008167376
Position 1791: 0.0016797907622820168
Position 142: 0.0016288275829285045
Position 5273: 0.0013098319675057184
Position 178: 0.0012419775843195851
Position 4579: 0.0012024113398611958
Position 1788: 0.0011212634786010476
Position 3946: 0.00104175547926115
Position 4068: 0.0010280712836942645
Position 3762: 0.000786708271095913
Position 2258: 0.0002736424209073015
Position 377: 0.0002489151159361226
Position 328: 0.00016001319328611674
Position 157: 0.0001546128148908625
Position 532: 0.00014277561111733438
Position 1478: 3.3558592378231875e-05
Position 1540: 3.1612033059446655e-05
Position 1862: 2.219456073617199e-05
Position 1481: 1.9177772941973663e-05
Position 1859: 1.9066243332739626e-05
