Gene = RP11-15K19.2
index = 1160
Annotated 5SS: [  404 19103 24792 25447 36012 36423 66042]
Annotated 3SS: [18975 24338 25389 35884 36329 65901 67631]
SMsplice 5SS: [  404 19103 19335 25447 36012 36423 54870 66042]
SMsplice 3SS: [18975 19223 25357 35884 36329 54765 65901 67631]
top_k =  100
Partition function (log Z): -34.58291819867921

Sorted 5' Splice Sites (High to Low Probability):
Position 404: 0.9996864236691008
Position 8986: 0.25781916174747127
Position 7151: 0.22798630915993806
Position 7701: 0.15601764710304455
Position 1249: 0.007617934183481842
Position 6190: 0.004310945261174039
Position 2683: 0.0005951151002054078
Position 973: 0.0003777740952539319
Position 408: 0.0002344906741592033
Position 222: 4.257390628560458e-05
Position 638: 2.476059813773058e-05
Position 89: 6.4932741918097764e-06
Position 49: 1.176147729348028e-06
Position 160: 1.2789385448549877e-08
Position 235: 5.4961724315489916e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 13578: 0.3405563288515552
Position 8839: 0.33573754342144624
Position 7013: 0.17721382412815928
Position 12489: 0.1498791377088599
Position 9998: 0.12395588072118494
Position 8215: 0.10347637248729046
Position 7601: 0.07959416358892757
Position 7569: 0.07642348351411643
Position 7075: 0.05905878981039115
Position 1130: 0.04104113199857497
Position 2582: 0.0212931729739748
Position 2891: 0.02084308683211677
Position 1497: 0.015849306296006182
Position 2749: 0.011969348192116805
Position 1844: 0.009459967033501058
Position 722: 0.009207416755574361
Position 704: 0.008972257784709791
Position 2725: 0.00845944400868449
Position 1869: 0.007101056294847937
Position 4520: 0.006838839379702536
Position 6136: 0.006830255178925486
Position 4078: 0.006421087978692892
Position 8579: 0.005229576237789117
Position 7254: 0.005128792561092729
Position 5257: 0.004279003294294563
Position 4171: 0.0025589285230932114
Position 1126: 0.0023959973001034226
Position 1150: 0.0020115408530662657
Position 2250: 0.001490822942875319
Position 4054: 0.00147092939676179
Position 1522: 0.0013084478227778189
Position 4496: 0.0011652834136549274
Position 4754: 0.0011282484849181936
Position 2609: 0.001064258643838777
Position 1076: 0.0010061454594495966
Position 3431: 0.0008619623306442177
Position 865: 0.0006439284882916813
Position 2674: 0.0005974196022242999
Position 2324: 0.0005855789433136728
Position 2006: 0.0005285184175157871
Position 2924: 0.0005139028694761613
Position 2471: 0.0003449737754189773
Position 1320: 0.00021352884644880806
Position 830: 3.128757733330652e-06
Position 1186: 2.9047170237838764e-06
Position 1052: 2.8761913860714167e-06
Position 849: 1.3681500317227474e-06
Position 726: 8.622431455581458e-07
