Gene = BCL10
index = 129
Annotated 5SS: [ 795 6473]
Annotated 3SS: [6183 9107]
SMsplice 5SS: [ 795 5982 6473]
SMsplice 3SS: [5882 6183 7875]
top_k =  100
Partition function (log Z): -10.039584203730227

Sorted 5' Splice Sites (High to Low Probability):
Position 795: 0.9288251588088569
Position 6473: 0.7896860698091959
Position 5982: 0.4368081237169723
Position 3902: 0.10223684565610316
Position 569: 0.10041752919998131
Position 160: 0.09439548293121898
Position 3952: 0.07599256582664042
Position 2147: 0.0332561114472746
Position 1928: 0.024724627237681915
Position 7616: 0.02288583347212323
Position 4001: 0.018273024699228486
Position 192: 0.015205670339817559
Position 1291: 0.005092719434243024
Position 6359: 0.005029002501364137
Position 359: 0.003278664144394947
Position 2519: 0.0017132682307778476
Position 2257: 0.0012972543591736735
Position 71: 0.0010659851574830572
Position 1681: 0.0008764923191222068
Position 57: 0.0006447510202732927
Position 896: 0.0005911350534114966
Position 2296: 0.00047465084538119844
Position 1362: 0.00030186130971769187
Position 1870: 3.3956918120808436e-05
Position 134: 6.35446577221269e-08
Position 124: 5.249658358949227e-08
Position 47: 5.0537762913273103e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6183: 0.8281674262504868
Position 7875: 0.4227847940947498
Position 5882: 0.418044505652108
Position 9107: 0.2611649023233993
Position 3761: 0.19998183596441166
Position 659: 0.11386152970715768
Position 9695: 0.08747864038658315
Position 2382: 0.049718849388356044
Position 8081: 0.044368144355954084
Position 2064: 0.04289659961634652
Position 7385: 0.040911931783873035
Position 8823: 0.027374546315336014
Position 714: 0.02515493580599509
Position 5731: 0.02434964343043404
Position 1685: 0.013966018688398363
Position 1777: 0.012529868295740591
Position 3790: 0.011834872054984518
Position 9140: 0.011379098761858396
Position 717: 0.010201351774736545
Position 8324: 0.00724898072730271
Position 6558: 0.002875857547840328
Position 1870: 0.002625001653851203
Position 1502: 0.002107898665211408
Position 2191: 0.0005342773740128769
Position 2430: 0.0004885926901784178
Position 1414: 0.0002786957988808444
Position 523: 0.00026811318619135677
Position 1596: 0.00013325580406407315
Position 677: 0.00011729667998831646
Position 692: 9.297052404475933e-05
Position 1727: 3.983061810854754e-05
Position 673: 2.1061559387095947e-05
Position 307: 1.986908696381646e-05
Position 599: 1.9437802387504455e-05
Position 1147: 1.4281514453875016e-05
Position 1169: 9.752836814940403e-06
Position 1115: 8.306101119598878e-06
Position 1143: 7.3922727889476455e-06
Position 1103: 6.7647704827328075e-06
Position 546: 4.840101789062009e-06
Position 666: 4.821813907580011e-06
Position 1543: 3.758796690187376e-06
Position 767: 2.1795905470953556e-06
Position 770: 2.0335045973374348e-06
Position 993: 1.0841294126767527e-06
Position 1156: 6.07280421715241e-07
Position 895: 4.939352105878454e-07
