Gene = IL6
index = 697
Annotated 5SS: [ 375 1398 1751 2923 3777]
Annotated 3SS: [1294 1559 2808 3629 5521]
SMsplice 5SS: [ 375 1398 1751 2923 3777]
SMsplice 3SS: [1294 1628 2808 3629 5521]
top_k =  100
Partition function (log Z): -1.8423895481711878

Sorted 5' Splice Sites (High to Low Probability):
Position 1398: 0.9859418968396251
Position 375: 0.9725354611043697
Position 3777: 0.8057224806720791
Position 2923: 0.7746665290856024
Position 1751: 0.7304612237262039
Position 3106: 0.18066092676333956
Position 1755: 0.1160154772429246
Position 3512: 0.09802071495969204
Position 4681: 0.07327955426737573
Position 3132: 0.045105873970688874
Position 1785: 0.03694973734008961
Position 5793: 0.032801254780180714
Position 1714: 0.028668626511467295
Position 3781: 0.02607624152249995
Position 2624: 0.02117048056789415
Position 2263: 0.013044738719465166
Position 2363: 0.009181992496941613
Position 17: 0.008465640629041498
Position 785: 0.006915070773432628
Position 347: 0.004202738782533791
Position 2415: 0.0035982318099981765
Position 1179: 0.0035838414237562895
Position 697: 0.0027943659463662866
Position 1462: 0.002761883605890664
Position 256: 0.002455851436688651
Position 459: 0.002069909140290328
Position 628: 0.0014896800625056506
Position 1451: 0.0013939829261284515
Position 411: 0.0012308982402016552
Position 1061: 0.0006608504741650272
Position 3675: 0.00022326790512774758
Position 4603: 9.756374238391794e-05
Position 213: 4.360336487156162e-05
Position 46: 1.5941325048142037e-05
Position 84: 5.19751770569345e-06
Position 379: 4.932687731196207e-07
Position 12: 2.1082341211882424e-07
Position 111: 1.8608265076882673e-07
Position 260: 3.527667316036743e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1294: 0.8656699266207744
Position 3629: 0.8586988344393331
Position 5521: 0.8428440339610885
Position 2808: 0.7308553192058893
Position 1628: 0.5818296543366495
Position 2986: 0.1840090785069719
Position 1559: 0.13153127152876212
Position 1368: 0.09603812642837842
Position 1637: 0.08730510310799496
Position 1671: 0.07389856031281176
Position 5974: 0.06686137553841615
Position 3321: 0.04998396907957718
Position 4520: 0.049047290739463845
Position 2840: 0.04696909526366214
Position 3268: 0.038554501898578876
Position 4545: 0.02956480282834472
Position 1691: 0.024605223559312578
Position 4216: 0.0218828326990417
Position 2769: 0.021567701847273284
Position 4038: 0.019183897760050094
Position 6115: 0.017155175077523673
Position 5921: 0.01712621119870011
Position 2042: 0.015583849237863101
Position 3003: 0.012899832446208036
Position 2515: 0.012291668110658608
Position 2284: 0.011218245755717088
Position 1130: 0.009370219840785432
Position 3238: 0.00923065016966718
Position 1574: 0.008060881116456333
Position 3411: 0.0066544710831829374
Position 2960: 0.006552148541716703
Position 2262: 0.0064961969598674755
Position 1329: 0.00382307593747646
Position 1088: 0.003596559189034016
Position 458: 0.003502116487030355
Position 1270: 0.0030606798138397527
Position 1527: 0.002974782649561403
Position 2348: 0.0026685918390680417
Position 1229: 0.001978758445689433
Position 5640: 0.001888359149532203
Position 1371: 0.001860088969668905
Position 3172: 0.001833194721747454
Position 4098: 0.0013487493533062976
Position 953: 0.0012350491825487745
Position 1151: 0.0011721035787286642
Position 1675: 0.0011609182971000873
Position 1001: 0.0008644322870594485
Position 1018: 0.0007217021025910243
Position 1643: 0.000709890934613739
Position 1258: 0.000617666229205111
Position 614: 0.0006062017224093644
Position 1178: 0.0005179389599041628
Position 2679: 0.0004051753611580189
Position 296: 0.0003913281135615037
Position 274: 0.0003562551122659707
Position 263: 0.0003518545613633935
Position 2880: 0.00027459848966237063
Position 1190: 0.0002380919365433379
Position 686: 0.00014100425910903465
Position 664: 9.08927888901932e-05
Position 627: 6.112859522052817e-05
Position 1094: 6.009794595576838e-05
Position 667: 5.035268097194952e-05
Position 467: 4.242181715759375e-05
Position 624: 3.429336307784137e-05
Position 202: 3.187344183828532e-05
Position 811: 2.7257024146069733e-05
Position 93: 2.191482795355847e-05
Position 188: 2.099907549644681e-05
Position 1658: 1.8778977423193908e-05
Position 230: 1.332770545206076e-05
