Gene = SEC62
index = 1241
Annotated 5SS: [   94  8952 10287 16147 16489 19101 21595]
Annotated 3SS: [ 8842 10180 15941 16395 19039 21474 25828]
SMsplice 5SS: [   94  8952 10287 16147 16489 21595 29885]
SMsplice 3SS: [ 8842 10180 15941 16395 21474 29766 29977]
top_k =  100
Partition function (log Z): -5.979564251208692

Sorted 5' Splice Sites (High to Low Probability):
Position 10287: 1.000000000000002
Position 16147: 0.9933754954977714
Position 8952: 0.9701932515037841
Position 21595: 0.8711064219070943
Position 16489: 0.8398289684405983
Position 29885: 0.5665769802633825
Position 94: 0.5237723449925352
Position 416: 0.5114164197796734
Position 19101: 0.39736687995323544
Position 15697: 0.16225941197710955
Position 16951: 0.1610234696537513
Position 16495: 0.15024555317310342
Position 2619: 0.061385575007073916
Position 1750: 0.0607977268061992
Position 8936: 0.029496545583234585
Position 18929: 0.025732143553415167
Position 2341: 0.025105480414886038
Position 579: 0.021071581049525986
Position 821: 0.013895684598480928
Position 17144: 0.010330078615157596
Position 191: 0.0025286399478874604
Position 515: 0.00013988810574818182
Position 196: 4.85857042810384e-05
Position 603: 2.4693605131314773e-05
Position 201: 1.6295177108982928e-05
Position 16755: 1.0169785006297644e-05
Position 300: 4.07069343805753e-06
Position 206: 4.025920612877637e-06
Position 16468: 6.558470186578734e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 10180: 1.0000000000000018
Position 8842: 0.999689797087019
Position 16395: 0.9503718400940484
Position 29977: 0.9234642114677336
Position 21474: 0.8801388280216556
Position 15941: 0.6841983729672633
Position 29766: 0.6039526788575288
Position 19039: 0.35060340986600913
Position 15894: 0.2572361808505848
Position 15587: 0.16225941197710955
Position 16742: 0.08821736970131729
Position 18861: 0.07668374570996689
Position 2521: 0.05822224068424498
Position 15871: 0.05194094167992337
Position 1619: 0.041845084912153815
Position 16398: 0.04089653950804566
Position 2232: 0.025105480414886014
Position 16917: 0.022721834671264093
Position 16818: 0.022686509419325818
Position 492: 0.020582034021251815
Position 16826: 0.019069359402605554
Position 291: 0.01763983795190656
Position 25828: 0.01598637336378811
Position 693: 0.013895684598480944
Position 287: 0.011691602432247141
Position 16651: 0.009845613689414128
Position 16720: 0.006664146943438454
Position 1598: 0.006344337295671869
Position 1584: 0.006232849006156526
Position 17045: 0.004403348905099738
Position 2552: 0.003163334322828868
Position 237: 0.0030486241269762457
Position 314: 0.0028794092873823908
Position 1467: 0.0022089488458024885
Position 1535: 0.002142847111711042
Position 1453: 0.002023659634703474
Position 223: 0.0019126498006437683
Position 19986: 0.0018051894154676577
Position 20421: 0.0013900552954019627
Position 293: 0.0012723873555326166
Position 21831: 0.0010954551813064858
Position 16754: 0.0006383616243352544
Position 16848: 0.000630321490701496
Position 18311: 0.0005634168849278692
Position 16312: 0.00039206238983189164
