Gene = MMACHC
index = 852
Annotated 5SS: [ 361 7498 8312]
Annotated 3SS: [7302 8158 8742]
SMsplice 5SS: [ 361 7498 8312]
SMsplice 3SS: [ 7302  8158 12046]
top_k =  100
Partition function (log Z): -6.24124097955686

Sorted 5' Splice Sites (High to Low Probability):
Position 361: 0.9998300412500867
Position 8312: 0.9617497901163731
Position 7498: 0.9367729294260456
Position 11877: 0.18516556539493503
Position 6321: 0.021323065041137422
Position 10629: 0.01913437981915909
Position 3775: 0.01634834656142366
Position 6158: 0.014696360769091806
Position 3287: 0.01441557637963489
Position 7375: 0.014244196821823072
Position 1665: 0.013270339222574139
Position 3115: 0.012155074333621261
Position 599: 0.012140558443631022
Position 3721: 0.008974540221686051
Position 5213: 0.008242841774497228
Position 6397: 0.0070481604708211515
Position 8753: 0.006993772690622839
Position 162: 0.006358173797858862
Position 1156: 0.005857809972783583
Position 7602: 0.005665426995354824
Position 1018: 0.005299902275817701
Position 7464: 0.0038702429549945933
Position 42: 0.0038579095961525952
Position 63: 0.0012704273825881972
Position 8350: 0.00030177716159253973
Position 346: 9.690029488065968e-05
Position 13: 6.429654756533922e-05
Position 219: 2.0659153447787503e-05
Position 105: 1.2603717945366817e-05
Position 83: 1.137994691385751e-05
Position 99: 8.101143045117549e-06
Position 273: 8.982641198288382e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 8158: 0.9574961269818479
Position 7302: 0.880218622537617
Position 12046: 0.2890614029063713
Position 10588: 0.17531526342499695
Position 11727: 0.138768581951
Position 12070: 0.09472466554228252
Position 8742: 0.08904032810922259
Position 11771: 0.08411822152037865
Position 10924: 0.06441058940969072
Position 11139: 0.04878106632321063
Position 11910: 0.04376308644018328
Position 7333: 0.04206441491196322
Position 13179: 0.031006952593240794
Position 7354: 0.026126146042799604
Position 3652: 0.02532288678310974
Position 11251: 0.02324447316239479
Position 6176: 0.021323065041137422
Position 8224: 0.020396627867457738
Position 8896: 0.018957501249917012
Position 7425: 0.016083123472263306
Position 6005: 0.014696360769091806
Position 11689: 0.011395021092782337
Position 11735: 0.011191989763310223
Position 255: 0.010215084697391384
Position 1621: 0.00998159734272071
Position 462: 0.009703004901420193
Position 5108: 0.008242841774497228
Position 3054: 0.00805541180404403
Position 8587: 0.007422439053289727
Position 6300: 0.0070481604708211515
Position 10815: 0.006697863053186259
Position 3038: 0.006608239902171565
Position 1113: 0.005941799785884807
Position 3199: 0.005554198568343371
Position 11319: 0.0050975339841699465
Position 8949: 0.004883499830905084
Position 907: 0.004164835273658081
Position 8160: 0.004048979316247686
Position 8131: 0.003979832710499011
Position 1493: 0.0032887418798534297
Position 8060: 0.002691107228781489
Position 8416: 0.002614701452036943
Position 8843: 0.0025149406090707862
Position 9622: 0.002498775277192631
Position 2887: 0.002444501994878553
Position 11656: 0.0024268279152708226
Position 8752: 0.0023944676757905784
Position 8386: 0.0023803863665336988
Position 3008: 0.0023545213714448975
Position 10282: 0.0023244118146818825
Position 9268: 0.0022528880986154923
Position 9204: 0.0021323693081079413
Position 9542: 0.0020111962941354628
Position 7672: 0.0019193328181392182
Position 9385: 0.001912082561189829
Position 8797: 0.001792857101489281
Position 10491: 0.0017266424781892636
Position 484: 0.00168488856380452
Position 3097: 0.0015537770723737343
Position 8870: 0.0014734184033372436
Position 241: 0.0013671611404972137
Position 921: 0.0011145719074806262
Position 563: 0.0007223053297993649
Position 2128: 0.00021958233903537113
Position 8592: 0.00016219253301221772
Position 7955: 7.155804196096423e-05
