Gene = SEPP1
index = 1247
Annotated 5SS: [ 244 3929 5184 7424]
Annotated 3SS: [ 3712  4970  7305 10747]
SMsplice 5SS: [244]
SMsplice 3SS: [332]
top_k =  100
Partition function (log Z): -10.402038773555429

Sorted 5' Splice Sites (High to Low Probability):
Position 244: 0.9632109769255122
Position 415: 0.41880883817098546
Position 2738: 0.15413368584974813
Position 3929: 0.14693664665805134
Position 5184: 0.08670296921454693
Position 3808: 0.06423659517538058
Position 142: 0.029383063838018107
Position 419: 0.013780378480534967
Position 726: 0.010849994769522628
Position 410: 0.006912510013858785
Position 590: 0.006353493597216031
Position 137: 0.003979379202210737
Position 248: 0.00212045670450482
Position 2320: 0.0015090624005498438
Position 292: 0.0007084702193632228
Position 1389: 0.0007074459491020159
Position 443: 0.0005590249971037133
Position 201: 0.0003583372087133139
Position 93: 7.593383821045717e-05
Position 236: 6.759168313760762e-05
Position 239: 2.5206830051508886e-05
Position 431: 2.023124164112057e-05
Position 75: 9.881804488430461e-06
Position 169: 6.811652123087486e-06
Position 171: 1.6875620874962761e-06
Position 229: 1.4877016372112713e-06
Position 53: 3.494480453469923e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 332: 0.563090256659837
Position 3712: 0.4046421711860594
Position 4970: 0.3876314623990869
Position 2577: 0.2804386746796832
Position 5834: 0.09582852923422405
Position 3166: 0.04741565186191439
Position 5525: 0.01959486143394048
Position 477: 0.019186233378877753
Position 4828: 0.018104527155707796
Position 5870: 0.01609658723104435
Position 583: 0.014555567407599673
Position 2290: 0.00921445166813772
Position 337: 0.008107874425543237
Position 951: 0.0058886567078364266
Position 3111: 0.0049650675109569695
Position 1090: 0.004138412829735521
Position 2519: 0.003539690125223219
Position 1180: 0.0030228778107849507
Position 1116: 0.0030174582240404197
Position 543: 0.001029831012859949
Position 2195: 0.000514716151472015
Position 637: 0.00044163460235412745
Position 1300: 0.0004388812122835056
Position 632: 0.0004250557530619522
Position 660: 0.00011728729349355729
Position 307: 8.618704070449469e-06
Position 287: 3.30553649731437e-06
Position 358: 9.548673376137139e-07
Position 343: 5.012512692416363e-07
Position 360: 4.5199859969365966e-07
Position 409: 1.4632314638192573e-07
Position 447: 5.3069874735711375e-08
Position 379: 3.8816857104617814e-08
Position 418: 2.26129316792789e-08
