Gene = CCDC27
index = 303
Annotated 5SS: [  402  1844  3170  4493  9033 10315 11077 11439 14215 15048 17490]
Annotated 3SS: [ 1719  3058  4334  8882 10221 10709 11307 14136 14834 17384 19002]
SMsplice 5SS: [  402   806  1844  3170  4493  9033 10315 11077 11439 14215 14901 17490]
SMsplice 3SS: [  677  1719  3058  4334  8882 10221 10709 11307 14136 14834 17384 18316]
top_k =  100
Partition function (log Z): 13.105242318204253

Sorted 5' Splice Sites (High to Low Probability):
Position 17490: 0.988073912906741
Position 10315: 0.9452641805237987
Position 3170: 0.9316064252726284
Position 402: 0.9293526325830697
Position 806: 0.9023205965174883
Position 1844: 0.8890193996945145
Position 4493: 0.8559095602658813
Position 9033: 0.8440983319486924
Position 11439: 0.8107824105084889
Position 11077: 0.6233197641969714
Position 14215: 0.5981437516149757
Position 14901: 0.477803617257402
Position 14264: 0.40185624838502354
Position 12894: 0.3165766343988028
Position 10828: 0.2903934745777774
Position 15048: 0.1712158818378572
Position 12931: 0.16226031027771906
Position 167: 0.15864874636011256
Position 5187: 0.1465442333937125
Position 12871: 0.11224865295979373
Position 18384: 0.08586231814897852
Position 13391: 0.061342075662789895
Position 12846: 0.05412191421280144
Position 441: 0.04933401479826809
Position 11454: 0.041636204855787444
Position 10762: 0.03555213954818938
Position 10110: 0.03393081942302315
Position 14922: 0.03326336168190597
Position 10830: 0.028694066890621484
Position 11445: 0.027120820020560404
Position 10816: 0.024184622054577384
Position 746: 0.023988959223166902
Position 10452: 0.022688913604768948
Position 80: 0.019623053366522206
Position 4768: 0.017734873123452604
Position 11621: 0.016570757410954068
Position 14951: 0.010106134649263701
Position 11016: 0.009281287752735248
Position 11163: 0.007879455596833607
Position 1493: 0.004292090390826531
Position 3503: 0.0038247549832261273
Position 1536: 0.0023111442089292014
Position 10457: 0.002111778478627645
Position 1255: 0.0015427089234260163
Position 365: 0.0013706268028101636
Position 872: 0.0013550214222069637
Position 86: 0.001328543808384681
Position 11757: 0.0012642905076568987
Position 11006: 0.0009934395062896255
Position 512: 0.0008347836490453939
Position 196: 0.00031658299472563507
Position 320: 0.00028027772001812417
Position 4468: 0.00027518059639090235
Position 607: 0.00025233819820262484
Position 369: 0.00020250928821228064
Position 409: 4.474682576165411e-06
