Gene = RP4-608O15.3
index = 1184
Annotated 5SS: [   158 129905 131284 138329]
Annotated 3SS: [129709 131106 138145 139135]
SMsplice 5SS: [   158   7261   8502  10938  12139  34871  78269  78565  85546  87293
  87754  93178  94927  95394 106239 129905 131284]
SMsplice 3SS: [  7083   8324  10754  12051  34811  78104  78384  85362  87115  87570
  92994  94749  95210 106083 129709 131106 139009]
top_k =  100
Partition function (log Z): -56.73149473608265

Sorted 5' Splice Sites (High to Low Probability):
Position 7261: 0.9788115360709143
Position 158: 0.9361818271686291
Position 8502: 0.8669071780161652
Position 10938: 0.8074302178669837
Position 12139: 0.6217897799256664
Position 17110: 0.4943248832860175
Position 5927: 0.16247199659481582
Position 9519: 0.1130460971747779
Position 18270: 0.09827380648763501
Position 8400: 0.0932425889460273
Position 112: 0.06378810901701494
Position 19063: 0.04463033252285124
Position 7694: 0.024321896933994402
Position 7822: 0.013146588712271933
Position 8408: 0.011069419432120557
Position 10881: 0.009531846229528913
Position 8908: 0.008899977361104216
Position 442: 0.008382772559201225
Position 4104: 0.007995048011992073
Position 11407: 0.0014098776994086845
Position 11572: 0.0013402592814953805
Position 7150: 0.00018210183101905793
Position 7471: 4.052916944695335e-05
Position 221: 1.712578333171368e-05
Position 118: 8.702663142820552e-06
Position 211: 1.5258452700325339e-06
Position 65: 1.4031336700296029e-06
Position 217: 1.0682016898839827e-06
Position 7253: 1.4211273792404475e-07
Position 162: 1.3049531618551434e-07
Position 102: 5.5574785884697856e-08
Position 145: 2.7197967548494457e-08
Position 24: 2.4919187820701634e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8324: 0.79554124523152
Position 7083: 0.7464008237118249
Position 12051: 0.7143136379216002
Position 10754: 0.6092459490266838
Position 17008: 0.5289428787776611
Position 19626: 0.4169068142282285
Position 7131: 0.22919893514426737
Position 21981: 0.21402039575999726
Position 10823: 0.20054331844271917
Position 18103: 0.16294961134976227
Position 8351: 0.14661013979503829
Position 5731: 0.1458653696679106
Position 18936: 0.12157782679762451
Position 9392: 0.05218189422670704
Position 19750: 0.05135708301974842
Position 7593: 0.03395074649051992
Position 20055: 0.025970063322492323
Position 9404: 0.024484986811724816
Position 9304: 0.024434493572653516
Position 8295: 0.020907117552078334
Position 5712: 0.016606626926904348
Position 9273: 0.01194472256369252
Position 15921: 0.010845947876443884
Position 8267: 0.008315807092035268
Position 10622: 0.007744670620406079
Position 8654: 0.006298744969948336
Position 360: 0.006094455935369176
Position 11100: 0.0045804241131119595
Position 3943: 0.0038957801974906325
Position 7252: 0.003394021158580518
Position 7384: 0.002863794592700027
Position 3885: 0.0027731473909948894
Position 11925: 0.0025165344133350987
Position 8689: 0.002008483113375623
Position 7783: 0.001798028561633375
Position 8804: 0.0017694051644624707
Position 12549: 0.0015807424205785956
Position 11443: 0.0013402592814953805
Position 3946: 0.0013261204235065708
Position 323: 0.0012417261215183289
Position 320: 0.0010465905023137024
Position 11643: 0.0010396249023599518
Position 8593: 0.0007317574805086432
Position 8068: 4.813022404946536e-05
Position 1139: 3.999932859514137e-05
