Gene = ZBBX
index = 1587
Annotated 5SS: [    55    664   6596   7468  11841  14416  19627  20432  29882  46475
  52360  58185  62814  63297  64552  66328  74659  81997  98064 137797]
Annotated 3SS: [   508   6513   7350  11726  14324  19577  20321  29785  46315  52184
  58063  62703  63195  64471  66184  74350  81842  97805 137657 139381]
SMsplice 5SS: [    55    664   7468  11841  14416  14730  20432  29882  34773  39756
  46475  48737  52360  58185  62814  63297  64151  64552  74659  81997
  98064 110817 111203]
SMsplice 3SS: [   508   7350  11726  14324  14606  20321  29785  34682  39511  46315
  48611  52184  58063  62703  63195  64004  64471  74350  81842  97805
 110739 111015 128380]
top_k =  100
Partition function (log Z): -41.97634189744667

Sorted 5' Splice Sites (High to Low Probability):
Position 11841: 1.0000000000000018
Position 29882: 0.9999835628251229
Position 664: 0.9978887710375639
Position 14416: 0.9834691593753578
Position 55: 0.9765752791242108
Position 20432: 0.8402335521273513
Position 14730: 0.6443836006914295
Position 7468: 0.5990467774015553
Position 34773: 0.28211995844791943
Position 39756: 0.2711603007829712
Position 13522: 0.23765797235160155
Position 37442: 0.21042506698954425
Position 37555: 0.16650805593388393
Position 20436: 0.1597637469028141
Position 7965: 0.06775249274212065
Position 14695: 0.0640128934828494
Position 995: 0.05651972671591764
Position 1191: 0.034786994485561024
Position 18493: 0.03443972641651032
Position 15028: 0.031749372305172295
Position 18282: 0.0299672630775982
Position 34317: 0.027624270555364414
Position 12667: 0.02166006474791091
Position 30973: 0.019045930127193324
Position 35279: 0.007826608251035247
Position 302: 0.007018659927543265
Position 16736: 0.006265132843500519
Position 136: 0.006157182120130935
Position 16717: 0.005590914523149982
Position 29: 0.004358292789500951
Position 393: 0.001384288618269482
Position 668: 0.0012211624081704098
Position 570: 0.0005380466000759828
Position 185: 0.00032892901385739765
Position 74: 0.00032197253361286333
Position 390: 0.00026347208802518453
Position 673: 0.0002627244203752975
Position 12623: 0.00024372290263022326
Position 212: 0.00021859174326534212
Position 94: 0.00021214968699196447
Position 47: 0.00020228722175891236
Position 214: 0.000197754782710547
Position 355: 0.00018808137953130427
Position 26: 0.00018455146341417414
Position 132: 0.00018164851393825704
Position 62: 0.000180630744220978
Position 582: 6.100600929308378e-05
Position 369: 4.6981003627566115e-08
Position 59: 4.3304340417225174e-08
Position 102: 1.764777127501739e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11726: 1.000000000000002
Position 20321: 0.999997299030167
Position 29785: 0.9999835628251276
Position 508: 0.8389438668443127
Position 39511: 0.6352012401870499
Position 7350: 0.5990467774015511
Position 37335: 0.5840394863361547
Position 14606: 0.5826412889734971
Position 14324: 0.45660699133447874
Position 14274: 0.4332297461806745
Position 34537: 0.28211995844791743
Position 42580: 0.21814911884037896
Position 13376: 0.17069549309603196
Position 14561: 0.13949008560024498
Position 555: 0.12705537643050208
Position 14248: 0.08677192410096829
Position 38520: 0.07522664060463896
Position 7877: 0.06775249274212017
Position 39956: 0.05301118194259205
Position 13420: 0.04941401762151404
Position 826: 0.045998737697955365
Position 34210: 0.040084785844852255
Position 18442: 0.03443972641651026
Position 18228: 0.029967263077598262
Position 35040: 0.0255104890394696
Position 36129: 0.02130023304694597
Position 30857: 0.01973059614734216
Position 928: 0.017741214093439765
Position 12543: 0.017205634615828642
Position 14950: 0.01588998432970964
Position 428: 0.01492065738346988
Position 447: 0.013624121893499812
Position 1047: 0.013102216184234482
Position 13333: 0.012949303820919713
Position 16618: 0.011856047366650488
Position 991: 0.011763024874083927
Position 14124: 0.006860497759239992
Position 32899: 0.006449618619923081
Position 32929: 0.005960647282917797
Position 13350: 0.004599157813135808
Position 30094: 0.004516922767140913
Position 30302: 0.004320314667034315
Position 31453: 0.003917790429724485
Position 12549: 0.003005165396432649
Position 407: 0.0029410933472449577
Position 1069: 0.0027000011560314842
Position 14887: 0.0017512750701330296
Position 12573: 0.0016929876382797873
Position 33448: 0.0016099875148495434
Position 31034: 0.0013935742034443218
Position 30319: 0.0011470294182685807
Position 30655: 0.0005501863634585091
Position 29958: 0.0004539522089365556
Position 14638: 0.00037593347569769283
Position 515: 0.0002091154751274586
Position 574: 0.00011369603175001851
Position 570: 4.1760393628607865e-05
Position 647: 2.5292928667440315e-05
Position 285: 2.333750935891996e-05
Position 314: 2.189702145034944e-05
Position 21860: 1.373620503802798e-05
Position 390: 1.3304264653178861e-05
Position 235: 8.538594294737001e-06
Position 148: 1.6425653819566103e-06
Position 909: 1.5271957336118573e-06
Position 323: 1.0066292754919038e-06
Position 650: 8.828469521111837e-07
