Gene = CSF1
index = 413
Annotated 5SS: [  430  3749  5064  6831 11362 13558 14196 14570]
Annotated 3SS: [ 3625  5000  6659 11213 12532 14142 14513 18218]
SMsplice 5SS: [  430  3749  5064  6831 11362 13558 14196 14570]
SMsplice 3SS: [ 3625  5000  6659 11213 13426 14142 14513 18947]
top_k =  100
Partition function (log Z): 1.5664868797530827

Sorted 5' Splice Sites (High to Low Probability):
Position 6831: 0.9999041432581739
Position 11362: 0.9992511197118614
Position 3749: 0.9981746233877304
Position 430: 0.9823268363396302
Position 14196: 0.953686045253613
Position 14570: 0.9277326624527259
Position 5064: 0.925335455474036
Position 13558: 0.8470338975089055
Position 15034: 0.536276187656707
Position 15349: 0.4863737591301267
Position 18479: 0.17951028983475825
Position 4058: 0.11415699847383498
Position 4007: 0.11172351851393321
Position 41: 0.09824282874186029
Position 1419: 0.051554559280654194
Position 12698: 0.03068099007478916
Position 14209: 0.029137920383312758
Position 13079: 0.027810813757487715
Position 2873: 0.02691990446397706
Position 2688: 0.020152497225724993
Position 214: 0.015626500651752962
Position 122: 0.013489437532476424
Position 2305: 0.01189219566430711
Position 1424: 0.011012211585142774
Position 2764: 0.009132575018589268
Position 88: 0.009067961370387267
Position 4923: 0.008531076104737394
Position 3146: 0.007898792187482467
Position 1280: 0.007552734431725095
Position 90: 0.006833179758572402
Position 150: 0.004333069675815236
Position 106: 0.0042544242915592235
Position 100: 0.0036212882344812034
Position 86: 0.003133296569365983
Position 108: 0.0030843990281533206
Position 110: 0.002637026610521299
Position 112: 0.0022372117038780997
Position 104: 0.001601695020335626
Position 14442: 0.001518882414194853
Position 114: 0.0014852551316949056
Position 116: 0.0012172927878563139
Position 126: 0.0011497652404800622
Position 14887: 0.001135020004816445
Position 118: 0.0004971073263689136
Position 8876: 0.00031796797449720055
Position 11673: 0.00013359871752974888
Position 73: 9.718936703351676e-05
Position 3753: 7.822664884390872e-05
Position 7276: 1.1859088825316954e-05
Position 5504: 1.0796744875933101e-05
Position 7073: 9.50957503939857e-06
Position 7297: 4.884244202801486e-06
Position 5787: 4.37372785966799e-06
Position 7267: 1.8748224577857627e-06
Position 5170: 2.9842269625504663e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6659: 0.9999041432581738
Position 11213: 0.9992511197118616
Position 3625: 0.948371750930721
Position 5000: 0.8136790196496725
Position 13426: 0.795622949939399
Position 14513: 0.7309714167731283
Position 15159: 0.5649619911753274
Position 14142: 0.520301950358374
Position 14110: 0.4630488924019133
Position 18947: 0.42380912602718407
Position 14741: 0.2767469941200581
Position 18218: 0.23543928085749694
Position 18384: 0.21976846268584566
Position 3970: 0.17618201349383233
Position 14380: 0.14347880559566384
Position 14886: 0.11863462501113224
Position 4812: 0.08506523482718707
Position 15429: 0.07846007618233658
Position 14691: 0.07217167576885379
Position 326: 0.06379127304270177
Position 286: 0.060659568638934444
Position 3672: 0.04988109910585313
Position 14929: 0.04390968941029321
Position 1193: 0.04176152826088657
Position 14822: 0.037940040816741905
Position 14349: 0.03290797428885238
Position 15192: 0.030775746921551588
Position 12532: 0.030680990074789173
Position 12968: 0.02781081375748772
Position 2632: 0.02712177212495119
Position 13254: 0.025784549371268235
Position 13221: 0.025626398198238264
Position 2537: 0.0243735175717046
Position 3942: 0.024226144829935042
Position 15963: 0.022664633064040464
Position 4885: 0.020281416120235634
Position 266: 0.01812995465702292
Position 19458: 0.017581814623885014
Position 3884: 0.017447652658606965
Position 14439: 0.016554026640073823
Position 1156: 0.015779070076023506
Position 17358: 0.015579143951643136
Position 15131: 0.015419303553843057
Position 4852: 0.014841123887265033
Position 193: 0.013515918729009093
Position 14846: 0.009295063721599474
Position 2269: 0.00925623933505025
Position 3920: 0.008024706005393845
Position 3049: 0.007898792187482467
Position 14494: 0.00541391978032632
Position 15058: 0.0044894273774444314
Position 291: 0.004350426786763935
Position 329: 0.004245763272250537
Position 16984: 0.004065449702658727
Position 14713: 0.0027882917300354267
Position 2189: 0.002635956329256854
Position 2381: 0.002544034121804222
Position 15993: 0.0023691255598570207
Position 15850: 0.002358032726548552
Position 2518: 0.0021656528898313164
Position 14292: 0.0015949464917435477
Position 14526: 0.0015875886503888144
Position 1305: 0.0014520435405050594
Position 1264: 0.00136971783124601
Position 8630: 0.00031796797449720076
Position 15238: 0.00028325116141355726
Position 11600: 0.00013359871752974888
Position 7182: 1.4200314863474302e-05
Position 6902: 9.509575039398575e-06
Position 5447: 5.552797709006638e-06
Position 5487: 5.243947166926467e-06
Position 7150: 4.417840622429911e-06
Position 5676: 4.373727859667993e-06
Position 4728: 3.5517109165225765e-08
Position 148: 2.926560428920705e-09
Position 179: 2.1018712059314283e-09
Position 1233: 8.159686865627171e-10
