Gene = ASB17
index = 99
Annotated 5SS: [  541 10352]
Annotated 3SS: [10071 13272]
SMsplice 5SS: [  386   541 10352]
SMsplice 3SS: [  450 10071 13272]
top_k =  100
Partition function (log Z): -7.588375784381595

Sorted 5' Splice Sites (High to Low Probability):
Position 541: 0.9448850048905364
Position 10352: 0.8634509745853939
Position 386: 0.6478635411032425
Position 2589: 0.4500066311996992
Position 165: 0.29438302018031937
Position 307: 0.2730504066396467
Position 11457: 0.04533125256822597
Position 1414: 0.02835576189330092
Position 246: 0.023020111308513856
Position 93: 0.012277067111869041
Position 2010: 0.005179872427879412
Position 144: 0.0015492194310381805
Position 134: 0.00034470109066848324
Position 49: 0.00032381814448697856
Position 645: 0.00026759984789499335
Position 456: 0.0002624529564803964
Position 76: 0.00011844705501042666
Position 17: 3.274892182586072e-05
Position 40: 1.915165169911938e-05
Position 23: 1.7440334707603016e-05
Position 250: 9.69165829197183e-06
Position 218: 6.435451202693851e-06
Position 1133: 3.749155646329019e-06
Position 264: 2.9373551567031517e-06
Position 122: 1.4236538075955561e-06
Position 162: 7.54441421953027e-07
Position 44: 1.1716474757473752e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10071: 0.8766308475768175
Position 450: 0.7624916032018801
Position 13272: 0.6151534117005273
Position 2484: 0.4143346332820966
Position 11236: 0.18106593528235998
Position 13066: 0.106397174071925
Position 285: 0.10563756037096074
Position 455: 0.08961981949979618
Position 487: 0.05837531443961562
Position 344: 0.054436519837058724
Position 238: 0.04867381078089588
Position 276: 0.04733242853159868
Position 12232: 0.035898855065713595
Position 1212: 0.030391229419632584
Position 11284: 0.019650207833619985
Position 2510: 0.018061637526177562
Position 10446: 0.015308508926776609
Position 250: 0.014968012568253463
Position 10687: 0.014779368343913314
Position 2342: 0.01353070527688201
Position 11129: 0.013172287938745232
Position 490: 0.01317056770527233
Position 2670: 0.01182363344551287
Position 5929: 0.0073449654875715215
Position 2385: 0.00665244055109433
Position 1253: 0.0029804064550558607
Position 1838: 0.001977293765680086
Position 5293: 0.0019276846941996297
Position 371: 0.0018231940759399397
Position 1809: 0.001681032338962047
Position 4387: 0.0016076716531752944
Position 1782: 0.0015215463232372789
Position 186: 0.0007556945191875308
Position 306: 0.00044760489717914434
Position 225: 0.0004292973896784877
Position 122: 0.0002823445190090545
Position 1552: 0.00012069827752128623
Position 771: 9.306658309993853e-05
Position 169: 8.076260184816095e-05
Position 568: 4.3053369758962336e-05
Position 386: 3.637789271861317e-05
Position 183: 2.6210770981098745e-05
Position 390: 1.5301359659367807e-05
Position 513: 9.862915475343809e-06
Position 992: 3.7491556463290213e-06
