Gene = GOLGA1
index = 606
Annotated 5SS: [  129   994  2523  9784 11884 12912 14391 18005 19377 19971 29199 32723
 40648 41771 42551 50711 51666 51957 52847 58590 59316 59929]
Annotated 3SS: [  943  2232  9692 11808 12813 14357 17875 19206 19858 29072 32626 40551
 41620 42454 50620 51562 51795 52702 58529 59144 59841 60488]
SMsplice 5SS: [  129  9784 10201 12912 14391 18005 19971 29199 32723 40648 41771 42551
 50711 51666 51957 52847 58590 59316 59929]
SMsplice 3SS: [ 9692 10075 12796 14357 17875 19798 29072 32626 40551 41620 42403 50620
 51562 51818 52702 58529 59144 59841 62274]
top_k =  100
Partition function (log Z): 19.606729855223698

Sorted 5' Splice Sites (High to Low Probability):
Position 41771: 1.000000000000001
Position 42551: 1.0000000000000004
Position 29199: 0.9999999999999999
Position 2523: 0.9999999999999982
Position 9784: 0.9999999999999954
Position 18005: 0.9999999999999954
Position 52847: 0.9953730669885644
Position 51666: 0.9837829288859259
Position 51957: 0.9814736624686412
Position 59316: 0.974546311496739
Position 32723: 0.9726284904130169
Position 19971: 0.9586191236610558
Position 50711: 0.9473521676250125
Position 40648: 0.907766175491165
Position 59929: 0.8227213902603313
Position 10201: 0.8186240619169275
Position 12912: 0.7461904810830418
Position 14391: 0.6275713629032768
Position 21441: 0.4090736631759333
Position 26007: 0.37169978538128645
Position 129: 0.3472842806907124
Position 30212: 0.2931102630612836
Position 5243: 0.27596017041443266
Position 60644: 0.22456522774709153
Position 21796: 0.21151326360859402
Position 40783: 0.18138722605303004
Position 21540: 0.17985995223351842
Position 51035: 0.1724648467647874
Position 60596: 0.1529234606301363
Position 14461: 0.1479327883304349
Position 10512: 0.14779711144584834
Position 208: 0.12439981385477554
Position 260: 0.1187028849411529
Position 21407: 0.11666370083249107
Position 53214: 0.11610203419042386
Position 994: 0.11580916100801365
Position 40743: 0.10728177371031146
Position 30202: 0.10300578054028761
Position 35524: 0.10016720230866037
Position 25984: 0.09428411365768796
Position 597: 0.09375007175570134
Position 26011: 0.08220269745421453
Position 14440: 0.07520562387884724
Position 53473: 0.07153741730322814
Position 1069: 0.07142555107425554
Position 187: 0.06554993477368465
Position 734: 0.06427028425340822
Position 586: 0.06130507131583052
Position 593: 0.05580940487851348
Position 57: 0.03955888128457129
Position 30442: 0.034500981326077006
Position 32308: 0.032441692529963324
Position 37309: 0.02920476536157303
Position 11884: 0.025980225136992684
Position 998: 0.02593532456717266
Position 447: 0.0255845440656539
Position 51: 0.023979772394013704
Position 52006: 0.018521080732594015
Position 40828: 0.016165647068666692
Position 29741: 0.015944110266861326
Position 26361: 0.014598639112228919
Position 15191: 0.00987785385336224
Position 30197: 0.009734912046801833
Position 13458: 0.00953603022967873
Position 30044: 0.008946663546697119
Position 52767: 0.004062790937752271
Position 61: 0.0006139728533269841
Position 460: 8.322761299144938e-05
Position 29540: 7.174575473596726e-05
Position 12: 5.187548827788329e-05
Position 24: 5.413306201066822e-06
Position 249: 4.822506364582102e-06
Position 17: 3.879548130197921e-06
Position 266: 1.7117258919397043e-06
Position 313: 3.494070489583617e-07
Position 347: 3.1446776245305084e-07
Position 214: 2.8934297256619e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 29072: 0.9999999999999989
Position 17875: 0.9999999999999972
Position 9692: 0.9999999999999967
Position 41620: 0.9976021359972445
Position 59144: 0.9937590433266352
Position 51562: 0.9837829288859269
Position 32626: 0.972628490413016
Position 40551: 0.9714658890716893
Position 50620: 0.9473521676250125
Position 2232: 0.9003705037117026
Position 59841: 0.8468593936724464
Position 10075: 0.8125849798113116
Position 51818: 0.7291060782244528
Position 52702: 0.7012199733518046
Position 19798: 0.6310332626639878
Position 21343: 0.6044422322546462
Position 14357: 0.5770688554489611
Position 42403: 0.5628664225617969
Position 25829: 0.5481865964931881
Position 60488: 0.5169035225492029
Position 42454: 0.43713357743820525
