Gene = SEP15
index = 1246
Annotated 5SS: [  338 11085 33704 46313]
Annotated 3SS: [10916 33639 46262 50759]
SMsplice 5SS: [  338  6192 11085 33704]
SMsplice 3SS: [ 6104 10916 33639 50759]
top_k =  100
Partition function (log Z): -19.794826406333616

Sorted 5' Splice Sites (High to Low Probability):
Position 338: 0.997427759925442
Position 11085: 0.9720358216493556
Position 6192: 0.6374982204507736
Position 6232: 0.3251774836061313
Position 12481: 0.32056485268630414
Position 11947: 0.2172710844739946
Position 11933: 0.17081255268353335
Position 1294: 0.09064739996646258
Position 2948: 0.0715754611359513
Position 3512: 0.06677608807279604
Position 5801: 0.060269967557118255
Position 11414: 0.026348956595873767
Position 11623: 0.0203576192769757
Position 3620: 0.020178474492436937
Position 68: 0.020108452252380227
Position 1951: 0.01708268594001405
Position 11135: 0.016237354861143707
Position 6186: 0.014835914459331434
Position 11143: 0.01170041828111064
Position 11395: 0.006707747052566465
Position 11882: 0.002493766644666229
Position 12000: 0.002325411326869652
Position 30: 0.001991903185754579
Position 156: 0.001735691695665382
Position 11450: 0.001416609338595703
Position 12059: 0.001371734189227988
Position 560: 0.0012943001947590253
Position 38: 0.00022639193407836776
Position 85: 0.0001829443677926114
Position 45: 0.00017361916263476104
Position 55: 6.661659331431028e-05
Position 91: 4.7830205256983124e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 6104: 0.9775116185162374
Position 12350: 0.6564731412652522
Position 10916: 0.5090050190876949
Position 11835: 0.4475018387237841
Position 10990: 0.4264172081504253
Position 15307: 0.2258886476430119
Position 11233: 0.1363246853519383
Position 15352: 0.11186584617586413
Position 16453: 0.08474116765831641
Position 3335: 0.06786153492068395
Position 5695: 0.06026996755711825
Position 2852: 0.05466154493740407
Position 11012: 0.046916013732574605
Position 1126: 0.04171925112476339
Position 1182: 0.039339997458951066
Position 12711: 0.028659042973812533
Position 193: 0.01958883670243413
Position 3398: 0.019002645730421236
Position 17105: 0.01872900441654857
Position 10935: 0.017635353820914305
Position 12223: 0.01515623728259588
Position 11199: 0.011822110005157664
Position 16087: 0.011681894622289446
Position 11947: 0.010662365020718472
Position 1754: 0.009717012048225181
Position 2883: 0.006278822861552575
Position 2906: 0.005457135639466924
Position 998: 0.005355906581613617
Position 2682: 0.005177957697527728
Position 11414: 0.005011876366816925
Position 963: 0.004209759150407065
Position 1845: 0.0037574563468423046
Position 232: 0.0036666728146443135
Position 1719: 0.003608217544946551
Position 11794: 0.0022617986993759194
Position 12613: 0.002244584029570722
Position 11592: 0.0006460940335544812
Position 3578: 9.038191412793696e-05
Position 967: 2.2485650727543883e-05
