Gene = TNFSF18
index = 1465
Annotated 5SS: [ 223 7025]
Annotated 3SS: [6993 9249]
SMsplice 5SS: [223]
SMsplice 3SS: [9249]
top_k =  100
Partition function (log Z): -10.724923669353544

Sorted 5' Splice Sites (High to Low Probability):
Position 223: 0.9539038022656845
Position 9405: 0.4852155767041617
Position 5085: 0.1126629502981761
Position 544: 0.10700419077808784
Position 7025: 0.026117713160083267
Position 6807: 0.021513042004276
Position 417: 0.005337830660861848
Position 1596: 0.0009463816839251299
Position 646: 0.0007095590021372786
Position 1382: 0.0005248190258467057
Position 246: 0.0004852259982984777
Position 1529: 0.0003995457424195817
Position 1051: 0.0003269426556058036
Position 1386: 0.0003039347764286072
Position 635: 0.00021420051153652966
Position 402: 0.00019242001829052004
Position 350: 8.399873989220824e-05
Position 163: 2.812325398173948e-05
Position 436: 2.7645647696371207e-05
Position 29: 4.2780438043882295e-06
Position 191: 4.157592761660247e-06
Position 311: 2.64363936180032e-06
Position 306: 2.4186572611928805e-06
Position 237: 2.182207943060259e-06
Position 453: 1.5442797396264106e-06
Position 339: 8.665511456191328e-07
Position 390: 5.803032359275432e-07
Position 144: 5.468904011354159e-07
Position 69: 4.2762911379671954e-07
Position 168: 3.6169532802093203e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9249: 0.7599787893934474
Position 10202: 0.2649994790374409
Position 10087: 0.09010190697352286
Position 4853: 0.08282101482266747
Position 523: 0.07609094776872592
Position 10539: 0.05543871961998145
Position 7916: 0.05106210630785762
Position 9596: 0.048244616786743535
Position 9627: 0.039520941002099116
Position 6993: 0.03001244360597196
Position 1876: 0.02691585873490645
Position 6629: 0.02541789579420159
Position 4909: 0.023700994947368464
Position 5240: 0.020593808408306487
Position 1159: 0.0176743977062801
Position 5180: 0.016089194727517332
Position 9801: 0.012961516222319084
Position 5021: 0.01292549148277017
Position 286: 0.008127478547915363
Position 8143: 0.006083322694793664
Position 5392: 0.005902085562093017
Position 834: 0.005281861383199639
Position 3652: 0.004838997439605509
Position 8046: 0.00440994845008217
Position 4457: 0.0032812882497973046
Position 306: 0.003054603809234449
Position 3733: 0.0029416534698150634
Position 7062: 0.0029109324988315735
Position 5472: 0.0022103317230665383
Position 6205: 0.0020029170225305194
Position 5988: 0.0017589387448081841
Position 3552: 0.0012704508630874169
Position 3394: 0.0012637657250906243
Position 2363: 0.0010924440472088294
Position 4894: 0.0010640879225485807
Position 1975: 0.001050503915014877
Position 1496: 0.000668720414094586
Position 1105: 0.0005671867587882397
Position 2567: 0.000511616020431768
Position 1651: 0.00034637603553968943
Position 1463: 0.00024363576647478853
Position 1412: 0.0002413316473629681
Position 401: 0.00012839010261873828
Position 1448: 6.774439034081854e-05
Position 1380: 4.116656389957705e-05
Position 446: 4.0110819930643265e-05
Position 315: 2.9678143277199508e-05
Position 321: 1.1577430454743526e-05
Position 390: 1.1479769408090421e-05
Position 416: 7.5050593494675835e-06
Position 440: 4.125117820422824e-06
Position 487: 4.964689025657249e-07
Position 409: 4.5059957092369753e-07
Position 328: 1.6978536178072636e-07
Position 332: 5.603462899827671e-08
