Gene = KIF12
index = 745
Annotated 5SS: [ 123  943 1451 1757 2671 3007 3844 4035 4705 4877 5172 5651 5829 6516
 6725]
Annotated 3SS: [ 866 1315 1620 2578 2849 3724 3929 4601 4785 5084 5559 5723 6414 6605
 7056]
SMsplice 5SS: [ 123  756  943 1244 1451 1757 2671 3844 4035 4705 4877 5172 5651 5829
 6319 6516 6725]
SMsplice 3SS: [ 627  866 1071 1315 1620 2578 3724 3951 4601 4785 5084 5559 5723 6209
 6414 6605 7056]
top_k =  100
Partition function (log Z): 35.59660598798448

Sorted 5' Splice Sites (High to Low Probability):
Position 5172: 0.9850314875053411
Position 4877: 0.982581828535078
Position 123: 0.9785520654316873
Position 943: 0.9753713925278723
Position 4705: 0.972832523673677
Position 756: 0.9697128333521964
Position 5829: 0.968789260233503
Position 4035: 0.9654781557435821
Position 5651: 0.9270501747737628
Position 1451: 0.9246162250126482
Position 6516: 0.8619465951028066
Position 2671: 0.8477819098800118
Position 1757: 0.7390627474247358
Position 1244: 0.7009576183244497
Position 3844: 0.5717819859479254
Position 6319: 0.5449034069009575
Position 6725: 0.44277805319814073
Position 3007: 0.41551315203280925
Position 2934: 0.2743604834956752
Position 1786: 0.24067400863491176
Position 351: 0.20507066459799736
Position 2693: 0.12833859501706138
Position 420: 0.10302602801240743
Position 3871: 0.08870113231615105
Position 6307: 0.07953086428088232
Position 6352: 0.03424620266014627
Position 1555: 0.03414442353341952
Position 5463: 0.030144451959425365
Position 3428: 0.026802963698685435
Position 1267: 0.0252258384092138
Position 628: 0.024812842453811608
Position 2720: 0.023861140060132173
Position 559: 0.019684299846747997
Position 6328: 0.01629739959561294
Position 3027: 0.015201342088511887
Position 3528: 0.012979331547029953
Position 2144: 0.012974390431235317
Position 45: 0.012579994566128778
Position 3522: 0.012269582421533773
Position 6540: 0.011787586848928285
Position 5456: 0.010913015963054492
Position 983: 0.010845624970360682
Position 293: 0.010670048050455452
Position 1539: 0.009297762835794041
Position 2926: 0.00928692987409407
Position 6903: 0.009171230324951147
Position 3326: 0.008547797349979347
Position 1184: 0.0048646568686890185
Position 6691: 0.004638246800843989
Position 4441: 0.004194467998028788
Position 6236: 0.002598992264494397
Position 4832: 0.0023692668120681624
Position 236: 0.0018809170592903471
Position 1874: 0.0018735170644315281
Position 671: 0.001407928143443174
Position 1551: 0.0011346251870057167
Position 5155: 0.0004952131457169234
Position 5516: 0.00018693551198355947
Position 73: 3.997410307685647e-05
Position 2750: 1.8355042795982872e-05
Position 387: 1.578791331309623e-06
Position 15: 2.031359687651512e-07
Position 32: 1.2586606210330378e-07
Position 90: 1.9520486850912998e-08
Position 224: 6.3835388264281e-12
Position 221: 2.326659581605291e-13
Position 49: 9.713562169385243e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 6414: 0.9964977716156322
Position 3724: 0.9961429853261785
Position 1620: 0.9813988814580965
Position 4785: 0.980949216045269
Position 866: 0.9683760794460787
Position 5084: 0.9623466525512882
Position 5723: 0.9583921397116112
Position 5559: 0.9272451178674656
Position 4601: 0.9252870764196723
Position 2578: 0.8159679917884578
Position 1071: 0.7700773598089218
Position 627: 0.7675680198032139
Position 6209: 0.6017120969916018
Position 1315: 0.5795704790776441
Position 6605: 0.5717907887642645
Position 3951: 0.5653966845484216
Position 7056: 0.5243382828450414
Position 2849: 0.4661917459426349
Position 1341: 0.2593558287817656
Position 2549: 0.18385602676338836
Position 6882: 0.17198664685202397
Position 2922: 0.1404065126896648
Position 271: 0.11478030817577423
Position 575: 0.09412241912009403
Position 235: 0.08090943227885303
Position 253: 0.07411007420462609
Position 1360: 0.07171153781998871
Position 595: 0.06727307467475581
Position 2835: 0.05715622018808261
Position 450: 0.05276297266204126
Position 6152: 0.05217419096767245
Position 3368: 0.052051877667249044
Position 3929: 0.051840384541182775
Position 2824: 0.04679492504248172
Position 5396: 0.03759200208460827
Position 6643: 0.034788620110118934
Position 6608: 0.028615364129625315
Position 202: 0.024196013573688342
Position 5044: 0.02128613102490865
Position 497: 0.021075510663600295
Position 4638: 0.015132005986502876
Position 6122: 0.013666681563707936
Position 4619: 0.012626424825896796
Position 3956: 0.01258121959187494
Position 1989: 0.012453492697344887
Position 4540: 0.01206874417519264
Position 831: 0.00967116651200092
Position 6172: 0.009187290789598488
Position 3249: 0.00854779734997933
Position 291: 0.008053413529458073
Position 1509: 0.007982122110305469
Position 1148: 0.007678290790093123
Position 897: 0.007382224561362838
Position 517: 0.006272999301438843
Position 5367: 0.005346364684543111
Position 404: 0.004552901856471264
Position 4354: 0.004549301243903722
Position 4551: 0.0040647508891598376
Position 4616: 0.0035576571336469543
Position 2900: 0.003346671694166198
Position 187: 0.003238468369549061
Position 4791: 0.0030144410507580532
Position 5590: 0.002871700555504802
Position 682: 0.002309100142208484
Position 5308: 0.0022070884694653696
Position 1362: 0.0020725542308724005
Position 6175: 0.001699288774095425
Position 350: 0.0016860286307559924
Position 699: 0.0015088790491394656
Position 6614: 0.0014415545743790795
Position 5414: 0.0012948377835146872
Position 5636: 0.0011603966559211964
Position 385: 0.001146607082050799
Position 367: 0.00100132582433787
Position 5593: 0.0009596737172873396
Position 942: 0.0006921329001251511
Position 221: 0.000608357324709928
Position 4453: 0.0006067135956287838
Position 1393: 0.0005914215492050009
Position 1010: 0.0005533956516957485
Position 4457: 0.0005394190063662382
Position 5089: 0.0004959921698047973
Position 4390: 0.00048285744017418877
Position 255: 0.00047192073697041446
Position 334: 0.00039037696543870636
Position 2110: 0.00029869606236547865
Position 5154: 0.0002531303441431383
Position 5127: 0.0002371442479006888
Position 2855: 0.0002358598881284111
Position 2858: 0.00022997204593234945
Position 1994: 0.00022220167152493917
Position 1677: 0.00020430511395200083
Position 2379: 0.00016165554748703376
Position 1178: 0.00013765939157674463
Position 5808: 1.451691180569756e-05
Position 2413: 1.0343186765880272e-05
Position 280: 6.783789961967671e-06
Position 1701: 5.557666690775735e-06
Position 4929: 4.371571572562806e-06
Position 2619: 3.982713899388272e-06
Position 5151: 2.7579481268274315e-06
Position 420: 1.978904982612531e-06
Position 122: 1.1746709543942023e-10
Position 173: 7.936717606797919e-11
