Gene = ZBTB11
index = 1589
Annotated 5SS: [  891  5518  6366 12532 12958 17713 21392 22792 24716 25000]
Annotated 3SS: [ 5281  6133 11686 12780 17466 21246 22673 24556 24823 25811]
SMsplice 5SS: [  517  5518  6366 12532 12958 17713 21392 22792 24716 25000]
SMsplice 3SS: [ 5281  6133 12451 12780 17466 21246 22673 24556 24823 27811]
top_k =  100
Partition function (log Z): 6.094735446716824

Sorted 5' Splice Sites (High to Low Probability):
Position 21392: 1.0
Position 6366: 0.9999999999999998
Position 22792: 0.9374213593239118
Position 25000: 0.9093243974692532
Position 5518: 0.8971873032825161
Position 24716: 0.8661142793784998
Position 12958: 0.7994051954629594
Position 17713: 0.7072687540326444
Position 517: 0.580329485861029
Position 5828: 0.41302000582405324
Position 11924: 0.3791270303288709
Position 891: 0.2310662548423805
Position 12984: 0.20059480453704043
Position 23748: 0.1701475476075312
Position 521: 0.11337994812474793
Position 5494: 0.09068869243453832
Position 23126: 0.08728584681661722
Position 7243: 0.06385415289840189
Position 24930: 0.06251357576395326
Position 12046: 0.05206771175128261
Position 23423: 0.05203910232390579
Position 5940: 0.04758067404946445
Position 490: 0.03724736903838267
Position 27210: 0.03596501532824126
Position 1778: 0.03555149696778213
Position 27330: 0.03272143010362828
Position 291: 0.03189415892328175
Position 6045: 0.030390164007438856
Position 17022: 0.0295925893254201
Position 640: 0.025054784764408356
Position 704: 0.01796841331020692
Position 11464: 0.017880934469991575
Position 24674: 0.017168616190120282
Position 1179: 0.01693802668910146
Position 17826: 0.015139008477063932
Position 22769: 0.012466862915584045
Position 4668: 0.009768301374081712
Position 4954: 0.009001685497658268
Position 2215: 0.0085878901853846
Position 4652: 0.007965332336790617
Position 25919: 0.007628019826221379
Position 16525: 0.006029799918837842
Position 49: 0.0053361021005425635
Position 22589: 0.004453446863473069
Position 5945: 0.003753869724201062
Position 4134: 0.0034911364636226808
Position 5847: 0.00321465307377993
Position 2682: 0.0028294484603179236
Position 5525: 0.0025738783962598465
Position 5417: 0.002380311283601108
Position 5898: 0.001731865888679857
Position 22807: 0.0017237643024044457
Position 5918: 0.001587650392425485
Position 23295: 0.0008006157270498552
Position 1034: 0.00026552541449589905
Position 360: 0.0001215780612991681
Position 341: 8.751515910455183e-05
Position 22796: 5.055239869177342e-05
Position 22819: 4.4752559348587916e-05
Position 181: 3.860283612401563e-05
Position 77: 3.119246791976533e-05
Position 216: 2.3155808753943164e-05
Position 22955: 2.134287305605338e-05
Position 33: 1.6313695957072396e-05
Position 344: 1.3652701064396656e-05
Position 136: 9.191012103629245e-06
Position 393: 5.628856662278186e-06
Position 209: 4.397763545960743e-06
Position 408: 4.180796730802392e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 21246: 1.0000000000000004
Position 12780: 0.9999999999999994
Position 24823: 0.9992764393408374
Position 6133: 0.9517023677629147
Position 5281: 0.9162975995402305
Position 22673: 0.8633876710624148
Position 24556: 0.8246657141807939
Position 27811: 0.6064066023365797
Position 5701: 0.4735360216807341
Position 11686: 0.43119474208015357
Position 17466: 0.41057118047349295
Position 17528: 0.3118365820362153
Position 23639: 0.1701475476075311
Position 23091: 0.11152082074640046
Position 25811: 0.09544785922930198
Position 27897: 0.08859335634399552
Position 22719: 0.08825215113037535
Position 7077: 0.0638541528984019
Position 5362: 0.06023398172249093
Position 730: 0.059808613572442514
Position 24516: 0.058626256875393065
Position 27135: 0.040944629501706166
Position 25312: 0.038901691706356184
Position 28505: 0.03889872532179087
Position 16870: 0.0295925893254201
Position 22927: 0.02919777676750855
Position 28384: 0.028675484239726108
Position 27112: 0.025896281088101707
Position 27060: 0.020089831032108506
Position 1597: 0.019505034748500155
Position 6287: 0.01800027597583085
Position 11224: 0.017880934469991575
Position 4558: 0.01773363371087232
Position 5371: 0.015504924317877214
Position 25926: 0.015071635204124354
Position 5870: 0.01498706171607526
Position 27971: 0.01186707046088804
Position 6181: 0.01169588495802936
Position 6072: 0.010313337896694539
Position 4785: 0.00900168549765827
Position 25095: 0.008965071353445282
Position 6251: 0.008077992087378116
Position 554: 0.006692634554325124
Position 25071: 0.00620957109106219
Position 1067: 0.0058648035389386646
Position 739: 0.005394891877999891
Position 2002: 0.005134142849092137
Position 22320: 0.004520916170623383
Position 26919: 0.004381429295344303
Position 26849: 0.0042579970899769976
Position 5607: 0.004038635973285528
Position 5806: 0.0036276524223552197
Position 25247: 0.0036183131641358756
Position 16430: 0.0036136528436820406
Position 4020: 0.0034911364636226808
Position 26701: 0.0031435833114705565
Position 5827: 0.0028317160344143387
Position 2541: 0.002829448460317923
Position 16268: 0.002416147075155802
Position 5846: 0.0022577951331784795
Position 25884: 0.002154792317013453
Position 25443: 0.0017794182041344186
Position 1660: 0.0015476645013704085
Position 25170: 0.0015445543350615179
Position 25033: 0.0013045418649732386
Position 5240: 0.0007936798163164969
Position 6196: 0.00021014131915227227
Position 22998: 0.00014279539831563523
Position 769: 1.1725154353612115e-05
Position 658: 6.550628661652106e-06
Position 751: 4.621175355720249e-06
Position 781: 4.182779969713824e-06
