Gene = C5orf47
index = 222
Annotated 5SS: [  430  9080 10641 12073]
Annotated 3SS: [ 8993 10540 12036 15111]
SMsplice 5SS: [  430  1097  9080 10641]
SMsplice 3SS: [  987  8993 10540 15111]
top_k =  100
Partition function (log Z): -13.148839189737078

Sorted 5' Splice Sites (High to Low Probability):
Position 9080: 0.9350258248676434
Position 430: 0.84573038594545
Position 1097: 0.7707149167799814
Position 10641: 0.5424470774805936
Position 4933: 0.4196707760348999
Position 229: 0.21027859286637418
Position 12073: 0.1082674558480685
Position 4928: 0.08494973479119605
Position 1403: 0.024842011422103877
Position 2078: 0.015262745264804296
Position 852: 0.012278252971179848
Position 645: 0.011489056300937632
Position 124: 0.00765751229968809
Position 713: 0.007598433128086675
Position 587: 0.0038428719569071497
Position 433: 0.0036421524347682085
Position 769: 0.002925706394210484
Position 179: 0.0016190720833812403
Position 349: 0.0014377004080583634
Position 396: 0.0012925583018401172
Position 424: 0.0006618520597331223
Position 907: 0.000518510277706964
Position 39: 0.00035703517652693756
Position 2272: 0.00022586749280274434
Position 156: 0.00012158071375382709
Position 184: 3.900052766187037e-05
Position 150: 3.5276450515115304e-05
Position 282: 2.3694633337752394e-05
Position 319: 1.931646335784259e-05
Position 416: 1.451454697243885e-05
Position 298: 1.2457208550554235e-05
Position 291: 1.1614151276216925e-05
Position 67: 1.0054722798657138e-05
Position 333: 3.6241877143784857e-06
Position 250: 2.9562855141876315e-06
Position 46: 2.650272676072066e-06
Position 57: 1.9000958761570593e-06
Position 208: 5.693703678273018e-07
Position 89: 4.6676268544346424e-07
Position 65: 4.2491602675189506e-07
Position 542: 8.061713333514472e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8993: 0.9541736570143303
Position 987: 0.7166564359148805
Position 10540: 0.5596151199901199
Position 15111: 0.5386007326226036
Position 4858: 0.5121329036325192
Position 12036: 0.26393858326137637
Position 13766: 0.2235859223222057
Position 326: 0.11977260626902314
Position 708: 0.030338779497732237
Position 1296: 0.028210394027747516
Position 1929: 0.01894858480763416
Position 6832: 0.01857807761313742
Position 331: 0.00834606468190932
Position 380: 0.00443395194370088
Position 5679: 0.004422099839124682
Position 958: 0.0030864613995621837
Position 1011: 0.0030437896348208472
Position 520: 0.0015570384326410308
Position 7234: 0.0013637115210535498
Position 5098: 0.0008348191274593403
Position 1777: 0.00045512730398766007
Position 4078: 0.00043717928924148845
Position 2143: 0.00012392599044834903
Position 1174: 0.00011932368058144314
Position 546: 0.00010948292167419165
Position 356: 9.600326389992524e-05
Position 2077: 2.5491255539268416e-05
Position 851: 1.8154289347422134e-05
Position 1037: 6.517023936351394e-06
Position 1320: 4.913041863556045e-06
Position 296: 4.1625986243578466e-07
Position 600: 9.272657794814181e-09
Position 534: 7.366538405581577e-09
