Gene = PSMD5
index = 1091
Annotated 5SS: [  248  9673 11153 11654 13886 16220 18491 21630 22146]
Annotated 3SS: [ 9527 11038 11524 13775 16076 18298 21519 22004 24820]
SMsplice 5SS: [  248 11153 11654 13886 16220 21630 22146]
SMsplice 3SS: [11038 11524 13775 16076 21519 22004 24820]
top_k =  100
Partition function (log Z): -2.6065974438119364

Sorted 5' Splice Sites (High to Low Probability):
Position 248: 0.9999999999999991
Position 11153: 0.989030541424865
Position 22146: 0.9655532253403523
Position 16220: 0.9380799714619348
Position 11654: 0.8300805247355262
Position 13886: 0.5728235876964296
Position 21630: 0.43024505139529684
Position 9673: 0.41306673961611956
Position 13867: 0.3985739587243452
Position 18491: 0.32385247371593656
Position 3412: 0.14503040659715047
Position 14162: 0.10256449154152643
Position 11433: 0.06891564228266292
Position 7366: 0.06883023492341693
Position 16251: 0.05908812196144907
Position 18495: 0.050510365460649014
Position 17421: 0.042138877084127044
Position 24410: 0.04016504033066218
Position 12519: 0.03985648504691899
Position 18548: 0.03966781645082836
Position 21638: 0.036490545188065195
Position 18821: 0.031415191553799314
Position 23114: 0.02615749350569508
Position 20660: 0.024712352003436865
Position 21634: 0.022394021876957347
Position 20710: 0.014820482897647482
Position 24150: 0.012108442668308407
Position 11235: 0.010969458575134464
Position 22828: 0.010011373639924449

Sorted 3' Splice Sites (High to Low Probability):
Position 11038: 0.9999999999999994
Position 16076: 0.9971680934233834
Position 22004: 0.9965858495070061
Position 13775: 0.9713975464207747
Position 11524: 0.7568005632900933
Position 24820: 0.6609265379636169
Position 21519: 0.4891296184603193
Position 18298: 0.414808131822293
Position 9527: 0.41306673961611956
Position 11343: 0.12076027026474487
Position 3303: 0.08517982058602416
Position 26271: 0.08449566919117725
Position 7261: 0.06883023492341693
Position 22950: 0.06672582735744295
Position 24042: 0.06390005238499574
Position 3278: 0.059850586011126305
Position 14017: 0.05284943478722107
Position 13971: 0.04971505675430537
Position 20581: 0.0419308638735655
Position 12429: 0.03985648504691896
Position 26773: 0.03770505582878941
Position 24185: 0.03685370927952283
Position 22450: 0.02617366867803
Position 17307: 0.02226376876970948
Position 11643: 0.02143533346335085
Position 18698: 0.02012123589951073
Position 17345: 0.019875108314417564
Position 24864: 0.018011803403889488
Position 26887: 0.012879080585966237
Position 18714: 0.011293955654288593
Position 23155: 0.011211318741306268
Position 23696: 0.008745565465804468
Position 24496: 0.006307752244131498
Position 22707: 0.005446289536782555
Position 22280: 0.005091269180693195
Position 23677: 0.004956891539651909
Position 22675: 0.004434096312007736
Position 16327: 0.00023864532563282252
Position 22604: 0.00013098779113415677
