Gene = GeneID_100187568GR-A9
index = 9
Annotated 5SS: [  248  5010 14219 15165 44945 50368 65823 67798 76800 79187 79793]
Annotated 3SS: [ 4749 14103 14963 44761 50245 65693 67725 76626 79073 79675 80227]
SMsplice 5SS: [  248  5010  8133 14219 15165 44945 50368 52675 54186 65823 67798 76800
 77181 79187]
SMsplice 3SS: [ 4749  8057 14103 14893 44761 50245 52525 54121 65693 67725 76626 77027
 79073 80227]
top_k =  500
Partition function (log Z): -37.8249832873273

Sorted 5' Splice Sites (High to Low Probability):
Position 5010: 0.9999648369193987
Position 15165: 0.9997234803570345
Position 248: 0.9215709753529491
Position 14219: 0.919625872539343
Position 8133: 0.6578846077868536
Position 17426: 0.29909229902531304
Position 8138: 0.26809469254627893
Position 7297: 0.254109184469499
Position 16060: 0.25036776076324685
Position 19476: 0.21927918738060873
Position 17887: 0.18208829214417438
Position 16758: 0.16928390020539288
Position 6973: 0.15919493096036308
Position 1358: 0.14274708603123593
Position 18081: 0.09336442694679185
Position 5745: 0.08182527653900117
Position 17904: 0.07456816731620208
Position 7891: 0.06708561702989206
Position 6173: 0.05871217530907743
Position 1295: 0.05207270601749108
Position 5768: 0.04501437913451933
Position 19389: 0.04416372242702933
Position 7709: 0.04391889056786094
Position 322: 0.043897882156264015
Position 19377: 0.03986477933620995
Position 7754: 0.03837099196705555
Position 6702: 0.033138317479340804
Position 16963: 0.03262103602898809
Position 10786: 0.0321642446953027
Position 7200: 0.03148177772554963
Position 14195: 0.029646268369834416
Position 626: 0.028768875522248626
Position 761: 0.025941572827859773
Position 1467: 0.02501007087204102
Position 7943: 0.021681325882751686
Position 17957: 0.019955112153294152
Position 11631: 0.0183845439785175
Position 683: 0.017909471294555453
Position 192: 0.017474220894154863
Position 12804: 0.01689341258465502
Position 14396: 0.01636171799878377
Position 16320: 0.01601496389055289
Position 14611: 0.015962773723573385
Position 12825: 0.015347969304045462
Position 4648: 0.015194966692078253
Position 18036: 0.01370746292944193
Position 17971: 0.013699352210856162
Position 3843: 0.012912816646462327
Position 1500: 0.011932687866351386
Position 14677: 0.011917933037131914
Position 3747: 0.011597588976970217
Position 6464: 0.011526123062943885
Position 7625: 0.011465414938135273
Position 18096: 0.011129968586221476
Position 1261: 0.010187354083492368
Position 16764: 0.007480902592685811
Position 22260: 0.006909450224494641
Position 775: 0.005567109574492936
Position 6898: 0.005540273997936902
Position 17396: 0.004946811657188134
Position 17981: 0.004792464263417066
Position 16316: 0.003601243514119914
Position 3829: 0.0033354099710609843
Position 16310: 0.003194808872699882
Position 6491: 0.002931599590623167
Position 3171: 0.002736060338570739
Position 4432: 0.002615205208296707
Position 6577: 0.0025919865871577626
Position 736: 0.0019407545973244382
Position 18339: 0.001914085002391675
Position 3792: 0.0019049078135396393
Position 16840: 0.0015029177453136332
Position 443: 0.0014617788107252534
Position 749: 0.0014477389243391242
Position 60: 0.0013743692633687396
Position 5721: 0.0013378883315907566
Position 15702: 0.0012745172629325925
Position 7454: 0.0011727645736993274
Position 779: 0.001147536807020234
Position 3998: 0.0011070484828197287
Position 10935: 0.0010581961206302273
Position 2926: 0.0010490034233151622
Position 650: 0.0010477577220373293
Position 18400: 0.0010154330699293107
Position 6894: 0.0009350174283917432
Position 1123: 0.000927237672762952
Position 2427: 0.0008372509959077388
Position 925: 0.0008357776862005429
Position 1431: 0.0008156284428121518
Position 2448: 0.0008077221752723478
Position 943: 0.0008059411975323989
Position 826: 0.0007923732238990536
Position 1546: 0.0007899697123373421
Position 587: 0.0007856474609960743
Position 950: 0.0007250427193908695
Position 16096: 0.0007211805843035443
Position 3189: 0.0006329933869996082
Position 16246: 0.0006230947617803019
Position 3762: 0.0006182112180226559
Position 1850: 0.0005947350148768245
Position 579: 0.0005529380234817802
Position 8141: 0.0005517320278155126
Position 1484: 0.0005413593385651759
Position 1911: 0.00040621405927759576
