Gene = LOC101737252
index = 227
Annotated 5SS: [ 205  989 1556 1894 2634]
Annotated 3SS: [ 800 1246 1639 2425 3771]
SMsplice 5SS: [ 205  989 1556 2634]
SMsplice 3SS: [ 800 1246 2425 3771]
top_k =  500
Partition function (log Z): 8.806733031932406

Sorted 5' Splice Sites (High to Low Probability):
Position 1556: 0.9868764475381216
Position 205: 0.9577366475706238
Position 989: 0.7551266224135563
Position 2634: 0.5678290112364769
Position 2767: 0.34809763895490803
Position 1894: 0.3152552528088997
Position 3327: 0.24546580661063433
Position 945: 0.2271038773674687
Position 2037: 0.12446794965930888
Position 3427: 0.06356895808377729
Position 557: 0.04971286455112847
Position 429: 0.045247472567329486
Position 2538: 0.038048833991274934
Position 2614: 0.026729719675076098
Position 1795: 0.022215496341836116
Position 1805: 0.017658355217404782
Position 3318: 0.01485966556066538
Position 623: 0.010794392779106753
Position 1976: 0.010343339357285704
Position 1908: 0.009954449615962875
Position 1340: 0.009464766280557776
Position 1718: 0.009145081756285348
Position 3258: 0.008881622200683987
Position 3594: 0.00844351656413556
Position 1912: 0.008419633678202249
Position 1955: 0.007368171257575708
Position 1868: 0.006074795856867792
Position 1394: 0.004522325453656237
Position 1186: 0.004363121577767235
Position 2738: 0.00333922098182901
Position 2014: 0.003304416194679142
Position 3415: 0.0031226761244188285
Position 416: 0.00282486511102592
Position 871: 0.0021616798067944543
Position 1876: 0.001875371618174241
Position 2029: 0.0015990433682740194
Position 483: 0.0014567585096063095
Position 3084: 0.0014306723226546723
Position 295: 0.001307029941505345
Position 56: 0.0012975969083380472
Position 2762: 0.0012359320160049364
Position 3442: 0.0011197200328477304
Position 2008: 0.0010379005028944858
Position 2671: 0.0010345094168845918
Position 1981: 0.0009026818826393242
Position 2502: 0.0008968498249471164
Position 1939: 0.000848200596201128
Position 299: 0.0007866425650315803
Position 2758: 0.0007764545034505035
Position 95: 0.0007755324859619932
Position 1647: 0.0007664459101717276
Position 113: 0.0006207342368557984
Position 993: 0.0005926676776270188
Position 475: 0.0005788896547592611
Position 2542: 0.0005142214979539975
Position 2547: 0.00048711145999015234
Position 2796: 0.0004722240413939389
Position 2782: 0.0004712177640364194
Position 2658: 0.0004508866481346597
Position 662: 0.0003980940859555518
Position 1501: 0.00038383779241869554
Position 1950: 0.00031660101741497524
Position 42: 0.0002229685985090822
Position 1013: 0.00021614690884970146
Position 161: 0.00021473023021377076
Position 2046: 0.0002011941154205353
Position 448: 0.000148745581718946
Position 546: 0.0001350390508649021
Position 441: 0.00011439947592355866
Position 1125: 0.00011299578853383144
Position 2679: 0.00010765025860626389
Position 1412: 0.00010281900291020487
Position 962: 9.756424783110143e-05
Position 2289: 7.534643467872038e-05
Position 2073: 7.323426852741078e-05
Position 2685: 7.20681063694554e-05
Position 1738: 6.388576760289187e-05
Position 496: 5.8678244378460376e-05
Position 1004: 5.66781932007872e-05
Position 1560: 5.519922900728001e-05
Position 2064: 3.941050410864329e-05
Position 1689: 3.881505395221176e-05
Position 905: 3.746404494158368e-05
Position 182: 3.42500146375492e-05
Position 209: 3.359755640725777e-05
Position 1506: 3.22502816210826e-05
Position 1694: 2.7433485232891167e-05
Position 148: 2.7203358155963526e-05
Position 1459: 2.6677192038958922e-05
Position 2521: 2.6200308025559703e-05
Position 652: 2.5935649734340255e-05
Position 1657: 2.503173193840805e-05
Position 1541: 2.400216474406933e-05
Position 1802: 2.172201864989868e-05
Position 1158: 1.7660024058454634e-05
Position 602: 1.6205949136274436e-05
Position 188: 1.5358967478928244e-05
Position 1211: 1.4448048495211786e-05
Position 1116: 1.311651630758077e-05
Position 464: 1.2623767948615761e-05
Position 1337: 1.1623627517815793e-05
Position 1392: 1.0792798446721348e-05
Position 290: 9.765580873479615e-06
