Gene = LOC101742338
index = 511
Annotated 5SS: [   228  94764  98253 145259 145777 151741]
Annotated 3SS: [ 94555  98115 145179 145607 151377 153849]
SMsplice 5SS: [   228  51045  51246  52598  53422  54145  72618  74088  94764  98253
 145259 145777 151529 151741]
SMsplice 3SS: [ 50811  51129  52409  53153  53969  72491  73928  94555  98115 145179
 145607 151377 151635 153849]
top_k =  500
Partition function (log Z): -107.96291901782494

Sorted 5' Splice Sites (High to Low Probability):
Position 228: 0.8466281696461957
Position 192: 0.1532653344864573
Position 14476: 0.09493295515937396
Position 16497: 0.04606536735959707
Position 5154: 0.017317754975699474
Position 5775: 0.010475921537291152
Position 14496: 0.003025614912286797
Position 14469: 0.0029472970262077267
Position 5243: 0.0007573894416656534
Position 4010: 0.0007565211291374205
Position 3768: 0.0007190604282366109
Position 5754: 0.00030861496389355
Position 4941: 0.00019745194529322547
Position 8474: 0.0001268026311672185
Position 1910: 0.00011624478214639879
Position 5375: 8.875594140471029e-05
Position 494: 7.432076812038355e-05
Position 1514: 5.762635886711357e-05
Position 113: 4.3734374394185344e-05
Position 5804: 3.7223193635715514e-05
Position 1473: 1.26432910374985e-05
Position 4688: 1.1454017191941246e-05
Position 4416: 1.1247915032939652e-05
Position 1935: 8.38482953199296e-06
Position 2433: 7.218453683037977e-06
Position 3762: 6.653213075202638e-06
Position 4423: 4.580815076030196e-06
Position 4016: 4.4894903046537345e-06
Position 4020: 3.93137469833211e-06
Position 4752: 3.852002589178662e-06
Position 4494: 3.267007742434404e-06
Position 4014: 3.1976162456300714e-06
Position 1349: 2.4886495393204876e-06
Position 142: 6.475017692719891e-07
Position 796: 4.030472153648538e-07
Position 2093: 3.0423586564410933e-07
Position 1835: 2.6779366383135653e-07
Position 2617: 2.574690403434342e-07
Position 1666: 1.9647244207589172e-07
Position 2633: 1.7445976442299664e-07
Position 3528: 1.4653063907507e-07
Position 2931: 9.773168936802336e-08
Position 1866: 5.0763373186271994e-08
Position 1581: 4.9833153768930474e-08
Position 1532: 4.851145263670959e-08
