Gene = GeneID_100187570GR-A30
index = 10
Annotated 5SS: [  260 34126 38252 39014 46851 48907 51045 57670 65190 70289]
Annotated 3SS: [33984 38115 38909 46756 48810 50861 57573 65008 70155 71169]
SMsplice 5SS: [  260 34126 38252 39014 46851 48907 50072 51045 57670 65190 70289]
SMsplice 3SS: [33984 38115 38909 46756 48810 49764 50861 57573 65008 70155 71169]
top_k =  500
Partition function (log Z): -52.151263056696706

Sorted 5' Splice Sites (High to Low Probability):
Position 260: 0.9966300951521653
Position 16990: 0.10496651459206725
Position 500: 0.006044224503714709
Position 858: 0.0031908056058364974
Position 5725: 0.001957628764071519
Position 6605: 0.001043223281194818
Position 77: 0.000728402847620705
Position 4730: 0.0006414531662745608
Position 448: 0.0004138098734497843
Position 7500: 0.0003305660984147273
Position 2621: 0.0003151697469748609
Position 934: 0.0001852983150439798
Position 5851: 0.00014380507351730953
Position 2569: 0.00010544877626539502
Position 4930: 0.00010528831832031204
Position 961: 9.282163022202097e-05
Position 83: 9.272647240873734e-05
Position 1642: 8.286031269170137e-05
Position 973: 6.534783747142746e-05
Position 5508: 5.8646340029733646e-05
Position 1382: 5.176312459706279e-05
Position 4549: 4.5367640306939836e-05
Position 264: 3.8724546866356755e-05
Position 4819: 3.505015361388332e-05
Position 290: 3.294635010656912e-05
Position 1562: 2.9221524519691478e-05
Position 1063: 1.8798584988446483e-05
Position 646: 1.8719801444563758e-05
Position 1568: 1.8410226033152612e-05
Position 533: 7.362396150095157e-06
Position 1741: 6.682474598610267e-06
Position 851: 5.183462143315484e-06
Position 2101: 4.524283579132331e-06
Position 1764: 3.883970530956819e-06
Position 324: 3.7471953546009912e-06
Position 308: 3.1804766462289882e-06
Position 251: 2.998549625425249e-06
Position 272: 9.412359259205385e-07
Position 2128: 7.071051001487614e-07
Position 1000: 5.837977338238472e-07
Position 100: 5.692586873454852e-07
Position 51: 4.894323262648557e-07
Position 421: 4.032753302193472e-07
Position 455: 3.710688860561262e-07
Position 1048: 2.539971910213151e-07
Position 461: 2.2636815021033238e-07
Position 1114: 2.183935530194197e-07
Position 659: 1.585805703024944e-07
Position 606: 1.5847052733845022e-07
Position 68: 1.5684240289366378e-07
Position 305: 7.112308523625771e-08
Position 209: 3.634593931102024e-08
Position 445: 3.4349204977146516e-08
Position 190: 1.6093667264604498e-08
Position 944: 3.060360415704699e-09
Position 181: 2.8976761763030844e-09
Position 25: 2.575414266908268e-09
Position 373: 1.8245571525419164e-09
Position 392: 1.8172100518491304e-09
Position 66: 1.315600297053094e-09
Position 240: 1.037735333636495e-09
Position 183: 5.195329162630976e-10
Position 168: 2.9320779059225557e-10
Position 38: 1.9746140394718161e-10
Position 414: 2.0036383802434692e-12
Position 395: 1.8566753635250881e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 16814: 0.5514923100270172
Position 16745: 0.18209395307785964
Position 17308: 0.10496651459206717
Position 16571: 0.09165124947990615
Position 16017: 0.09096993524879074
Position 15193: 0.033559632240155735
Position 8936: 0.014013124811887843
Position 10911: 0.007364063278972886
Position 747: 0.006022409778219323
Position 5409: 0.00574611818800812
Position 5600: 0.005139144475767295
Position 7383: 0.00445571614316486
Position 6421: 0.0023996545935661786
Position 346: 0.002078801726309247
Position 398: 0.0016677038179873376
Position 2408: 0.0013905208148391039
Position 6711: 0.0013252121327923607
Position 4239: 0.0009834201931250897
Position 4625: 0.0009454244298711051
Position 9782: 0.0006937656651692741
Position 2388: 0.0006022844843316241
Position 2459: 0.0005462866307734958
Position 7679: 0.0005366076354127523
Position 8785: 0.0005340383763570158
Position 9142: 0.0004936320176144591
Position 4517: 0.0004444170932830105
Position 171: 0.000410955994358197
Position 380: 0.00035068587430313986
Position 6392: 0.00033280051091695107
Position 6442: 0.0002474508870472574
Position 2519: 0.00022473267283566498
Position 3164: 0.0002212479181148767
Position 7561: 0.00022079709181673158
Position 1915: 0.0002107482344545824
Position 2588: 0.00020839824290205596
Position 1553: 0.00020616679262553157
Position 7262: 0.00020078897953327318
Position 1078: 0.00017995687513974314
Position 1320: 0.00016018776637112385
Position 7244: 0.00015871159160099965
Position 1269: 0.00014415993792095408
Position 3253: 0.00014065009585600586
Position 7616: 0.0001347690880603994
Position 3011: 0.00013429622940745799
Position 2444: 0.00011711993662869474
Position 1063: 0.0001042286338017962
