Gene = GeneID_692404
index = 57
Annotated 5SS: [ 26 587]
Annotated 3SS: [106 739]
SMsplice 5SS: [ 26 587]
SMsplice 3SS: [106 739]
top_k =  500
Partition function (log Z): -4.509847940988294

Sorted 5' Splice Sites (High to Low Probability):
Position 26: 0.9080642884367278
Position 587: 0.6573319013357742
Position 206: 0.026705061870988835
Position 30: 0.018245359373222577
Position 260: 0.01677357868277741
Position 281: 0.009623868491365447
Position 286: 0.008948698013952481
Position 323: 0.0025722364959471123
Position 591: 0.002267746857010387
Position 328: 0.0022382126751784434
Position 457: 0.0021140550102172403
Position 7: 0.0021075312572573926
Position 812: 0.0019463980411965581
Position 407: 0.0006572279379458517
Position 389: 0.0005378881080430266
Position 449: 0.00038756900121002296
Position 188: 0.00037404358294203314
Position 979: 0.00035905448420418427
Position 248: 0.0003082763714874955
Position 302: 0.000277683014857829
Position 551: 0.0002344590964344499
Position 632: 0.0002227903507313849
Position 476: 0.00017506327149434262
Position 16: 0.0001748223588854027
Position 563: 0.00016759788411715719
Position 600: 0.00011780911985003006
Position 532: 0.00010489458044679394
Position 503: 9.811262900370981e-05
Position 822: 8.710405497732677e-05
Position 344: 8.062358168732484e-05
Position 883: 5.052443039301784e-05
Position 837: 3.192594346257026e-05
Position 751: 2.4590399195263397e-05
Position 917: 1.9400370719093143e-05
Position 530: 1.5776527391304892e-05
Position 644: 1.4003536011439684e-05
Position 68: 9.306883307098306e-06
Position 878: 8.969636130839295e-06
Position 164: 8.260145282730405e-06
Position 464: 6.705468818535248e-06
Position 411: 5.0873239600012325e-06
Position 77: 3.3612295554353083e-06
Position 394: 2.9601974178412425e-06
Position 827: 2.6027947719684052e-06
Position 780: 2.360623155432858e-06
Position 63: 2.0039146086106477e-06
Position 61: 1.7649285843714796e-06
Position 113: 1.049746727269945e-06
Position 118: 1.0129675718298181e-06
Position 110: 7.332645745829426e-07
Position 52: 4.075000052351411e-09
Position 134: 7.521936942699348e-10
Position 128: 4.637029348609594e-10
Position 136: 1.3604116376791939e-10
Position 120: 1.212081045995235e-10
Position 66: 8.672244580655142e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 106: 0.8899807233189947
Position 739: 0.7638983458937139
Position 1052: 0.0018684880152766983
Position 421: 0.0017248162763573269
Position 903: 0.0010593681269544055
Position 452: 0.0009085972199574077
Position 479: 0.0008196084112753845
Position 857: 0.0005011357848683336
Position 326: 0.00039851858982289744
Position 873: 0.00031408556817910324
Position 773: 0.00025767773031922767
Position 427: 0.00023067085343024324
Position 143: 0.00020236813706461443
Position 334: 0.00020192717778719818
Position 941: 0.00018079793943458027
Position 830: 0.00017797546759588072
Position 284: 0.00011480653308924905
Position 113: 0.0001011786463928235
Position 292: 7.690895190628229e-05
Position 1003: 7.140197980621287e-05
Position 770: 6.488411332116773e-05
Position 201: 5.523755430486891e-05
Position 835: 5.0433196419289284e-05
Position 263: 4.0703543086246526e-05
Position 799: 3.27187086823087e-05
Position 344: 3.269052613059584e-05
Position 751: 2.6950799494537767e-05
Position 809: 1.952142924514333e-05
Position 457: 1.532950401950917e-05
Position 979: 1.4884486351444732e-05
Position 1011: 1.2696046932135341e-05
Position 961: 1.2100988255251702e-05
Position 674: 1.161833099970884e-05
Position 302: 9.162474306991147e-06
Position 811: 6.110446748924423e-06
Position 883: 6.0026347444220365e-06
Position 220: 5.417584725190893e-06
Position 554: 4.11274449836396e-06
Position 185: 1.9598038739471965e-06
Position 551: 1.8965645849380708e-06
Position 757: 9.379238176152735e-07
Position 644: 6.356076220144335e-07
Position 566: 5.213780149709798e-07
Position 226: 4.093122537314419e-07
Position 241: 2.363272390289326e-08
Position 606: 1.879643106622042e-09
Position 77: 1.3558692533100349e-11
