Gene = pHCl-1
index = 1833
Annotated 5SS: [  198  5410 19710 29200 29782 30471 31047 31475 31764 33272 34428 35946
 39218 40929 43273 46335 46891]
Annotated 3SS: [ 5067 19632 28221 29760 30381 30971 31409 31542 33188 34289 35792 39002
 40877 42675 46331 46779 47130]
SMsplice 5SS: [  195 29200 30471 31047 31475 31764 33272 34428 46891]
SMsplice 3SS: [28221 30381 30971 31409 31542 33188 34289 46779 47130]
top_k =  100
Partition function (log Z): -2.358806240384443

Sorted 5' Splice Sites (High to Low Probability):
Position 29200: 1.0000000000000022
Position 34428: 0.9999795355373107
Position 31475: 0.999187252828971
Position 33272: 0.9872157974535949
Position 30471: 0.9792629213248526
Position 31047: 0.7767237443092898
Position 31764: 0.5822815689859745
Position 195: 0.22920617335417573
Position 43273: 0.1668770754178828
Position 431: 0.1625146963236956
Position 435: 0.1569755891652705
Position 198: 0.14787495345489876
Position 94: 0.13241977604899277
Position 32149: 0.11998553015450703
Position 447: 0.10260473855079824
Position 32145: 0.09303350063650234
Position 40929: 0.07083568016576455
Position 1128: 0.06840407310217007
Position 35946: 0.06749432187141674
Position 39218: 0.06529199453617116
Position 32117: 0.05454091594567523
Position 35062: 0.03619892460466281
Position 31137: 0.03324248607292544
Position 31668: 0.023161826528900913
Position 33504: 0.018975158549913256
Position 31315: 0.012884665645889167
Position 31752: 0.012033179718559396
Position 32925: 0.011786420725223963
Position 31053: 0.011495178879551888
Position 42890: 0.011435893666658734
Position 32624: 0.009451196130492981
Position 31078: 0.009113806436191564
Position 30464: 0.008675473986890855
Position 32134: 0.00805887987836248
Position 33424: 0.006436008115875942
Position 32706: 0.004942577165848481
Position 32169: 0.004147170308213305
Position 33509: 0.0015286877001503213
Position 32139: 0.00037016971722568883
Position 31495: 0.00035800166216916747
Position 34556: 0.0001247446258465703
Position 31883: 1.7540153925564086e-05
Position 31503: 1.2792192966081011e-06
Position 36106: 2.7210698590411502e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 28221: 1.0000000000000016
Position 47130: 0.9997144145768587
Position 31542: 0.9877303996945248
Position 34289: 0.9541811286280757
Position 30381: 0.9044898133656868
Position 30971: 0.8833223331947215
Position 33188: 0.7937671734818895
Position 31409: 0.7236312719180928
Position 31178: 0.19198458893806766
Position 42629: 0.16956777473984824
Position 29760: 0.09017756308528392
Position 40877: 0.07985423778592207
Position 32201: 0.07528966885197018
Position 38475: 0.03794531289694936
Position 33341: 0.028149446736132094
Position 38648: 0.02734833255006999
Position 32432: 0.02693116455405349
Position 35792: 0.02596773365441221
Position 33321: 0.025672593882086474
Position 35402: 0.01913468166878562
Position 30620: 0.016693255233608796
Position 33423: 0.015702047086229985
Position 34616: 0.013052978708147278
Position 35812: 0.011190839237132169
Position 31995: 0.01020768526466808
Position 34754: 0.00950868738511458
Position 34497: 0.009062602783948678
Position 31137: 0.008042721483523255
Position 33022: 0.007739840431879082
Position 31237: 0.00631480639817498
Position 30536: 0.005817186431176239
Position 35802: 0.0033048722639353037
Position 34709: 0.0032520948148112923
Position 34908: 0.003181040957833993
Position 32352: 0.0028194806870920656
Position 32168: 0.0025453482442846565
Position 32472: 0.0023216159859214577
Position 34948: 0.002266420751781755
Position 34261: 0.002015830584716453
Position 34535: 0.0019631825598268446
Position 32721: 0.0017052494323251195
Position 34740: 0.0016173463318967377
Position 33348: 0.0009051528146412027
Position 30563: 0.000477463704219853
Position 33570: 0.0002534126705738019
Position 34715: 0.00014925062410597517
Position 35275: 0.00014604920863834432
Position 33367: 1.5538046984248773e-05
Position 41457: 9.556121173513263e-06
Position 31572: 6.214292455467783e-06
Position 31727: 9.431119146811316e-07
Position 36738: 6.357765986939956e-07
Position 37434: 1.4935700987168146e-07
Position 35208: 2.478689273705113e-09
Position 35028: 1.8454310735525898e-10
Position 34544: 1.175175297888671e-10
Position 34950: 1.0086068386226432e-10
