Gene = SCAR
index = 1461
Annotated 5SS: [ 299 1935 2210 2942 4341 4657]
Annotated 3SS: [1125 2107 2860 3672 4406 4714]
SMsplice 5SS: [ 197 1935 2942 4341 4657]
SMsplice 3SS: [1125 2860 3672 4406 4714]
top_k =  100
Partition function (log Z): 2.8934280375206627

Sorted 5' Splice Sites (High to Low Probability):
Position 4657: 0.9982988363289925
Position 4341: 0.989887009739313
Position 197: 0.8439034419306319
Position 2942: 0.7828474380520953
Position 1935: 0.7819780293474767
Position 2581: 0.44669348079947474
Position 2192: 0.17311334565663025
Position 2012: 0.14730099073424693
Position 2206: 0.1048720205131067
Position 2210: 0.08876803998984514
Position 4994: 0.05774709095630844
Position 2664: 0.04288809021764846
Position 1041: 0.02605388615133151
Position 1033: 0.02067687746338795
Position 2459: 0.019874490967787463
Position 442: 0.018839979767128198
Position 2975: 0.013981633876943818
Position 739: 0.008176265814355715
Position 220: 0.007755812344042491
Position 651: 0.007561063170483412
Position 27: 0.007144184192047696
Position 821: 0.0063724245938747565
Position 4947: 0.0058890246589956416
Position 1463: 0.0054732938366664555
Position 1030: 0.005170402348304908
Position 603: 0.005072689961812497
Position 393: 0.004749179439827124
Position 203: 0.004179341931076209
Position 1967: 0.004040917266654272
Position 299: 0.00378081390949756
Position 733: 0.0036490758107798594
Position 1454: 0.003293397501837326
Position 826: 0.003063621299635601
Position 185: 0.0021135691442111543
Position 831: 0.0019670763727341455
Position 688: 0.0018631419907346478
Position 154: 0.0018523046297055595
Position 215: 0.0016104632692084686
Position 4661: 0.0013460204244649244
Position 523: 0.0013415973043842463
Position 446: 0.0013237000642264758
Position 655: 0.0012788605719173212
Position 504: 0.0012062608112866303
Position 1353: 0.0011426643166676782
Position 692: 0.0010922218970542338
Position 5116: 0.0010573203449424828
Position 618: 0.0010230638440229954
Position 297: 0.000940913639635655
Position 2016: 0.0006500441905409178
Position 225: 0.0005070331309031001
Position 670: 0.0004734853826263398
Position 5542: 0.00041062621340579833
Position 13: 0.00017011254957519754
Position 4677: 7.724864841857421e-06
Position 494: 5.713372043563983e-06
Position 471: 5.651184550244836e-06
Position 4740: 4.516405033580448e-06
Position 314: 2.4577614283694587e-06
Position 234: 1.0204739832185476e-06
Position 41: 9.931680829424467e-07
Position 5100: 2.3973791992432684e-07
Position 29: 9.210391380130766e-08
Position 4573: 1.80314997684026e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4406: 0.9960833017934374
Position 4714: 0.9887360712851408
Position 1125: 0.8752114314756753
Position 2860: 0.8751334827276346
Position 2107: 0.5576971873571178
Position 3672: 0.5426566249619929
Position 2251: 0.23965275574273803
Position 3322: 0.16062669380816294
Position 3066: 0.06127265056893742
Position 3028: 0.058952903352982755
Position 2001: 0.05131009058482555
Position 3051: 0.04217140623434402
Position 5168: 0.03643125001476491
Position 1214: 0.029056804874175196
Position 1249: 0.020244189139797975
Position 5143: 0.02004291987526399
Position 2545: 0.018970813127608954
Position 1525: 0.018968389602019315
Position 2648: 0.008453778919368576
Position 2484: 0.0076566021854077805
Position 2267: 0.007333384832215321
Position 4732: 0.005870414487674716
Position 5087: 0.0055448671108207625
Position 2501: 0.005466218383626024
Position 514: 0.00536439491650775
Position 2368: 0.004053000830934965
Position 5383: 0.0038506218003960535
Position 1405: 0.0036967534611298744
Position 2112: 0.0033919915186723694
Position 5173: 0.0025400705521821574
Position 69: 0.0020928260459329297
Position 350: 0.0017636882522758883
Position 1246: 0.0013363641099621143
Position 336: 0.0012947117368476175
Position 4802: 0.0010113349776045063
Position 1315: 0.0005665742895086671
Position 277: 0.0005455776969578376
Position 5606: 0.0004106262134057981
Position 2127: 0.0003331107711169568
Position 5427: 0.0003232236356838214
Position 96: 0.0001834660323118805
Position 77: 0.00011966708314454076
Position 280: 4.687515421441058e-05
Position 2941: 2.596822979565622e-05
