Gene = tam
index = 1907
Annotated 5SS: [2038 2916]
Annotated 3SS: [2092 2974]
SMsplice 5SS: [ 183 2038 2916]
SMsplice 3SS: [1831 2092 2974]
top_k =  100
Partition function (log Z): -3.854245955956122

Sorted 5' Splice Sites (High to Low Probability):
Position 2916: 0.9806763097792555
Position 2038: 0.9531875499510926
Position 183: 0.4007637222896376
Position 2660: 0.21818580925154957
Position 711: 0.07546640879392821
Position 846: 0.06298232843305313
Position 1134: 0.05354124977662849
Position 2042: 0.029210405083067856
Position 2521: 0.02237956896666475
Position 917: 0.01784405808226583
Position 3255: 0.016313304906342557
Position 34: 0.011868759919430502
Position 252: 0.008958261925595264
Position 339: 0.00752863144690166
Position 3033: 0.005037352034025675
Position 2615: 0.004527893256225597
Position 1318: 0.0034484779516687973
Position 3216: 0.0010862464856283994
Position 2176: 0.0009623602346429009
Position 3724: 0.00040818019631875846
Position 1959: 0.00027281761036083394
Position 2324: 5.666736444313883e-05
Position 707: 3.556833329389567e-05
Position 642: 3.1458713180891e-05
Position 701: 1.3927953345301916e-06
Position 2639: 9.269593221755855e-08
Position 117: 1.5585232620190663e-08
Position 104: 1.4828281077314235e-08
Position 1056: 1.3248894540421474e-08
Position 644: 1.1409293987032497e-08
Position 382: 5.199844437919825e-10
Position 353: 4.763311284051455e-10
Position 324: 2.18426739420247e-10
Position 369: 1.3432480004919115e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2092: 0.997926139294245
Position 2974: 0.9781416621599044
Position 1831: 0.5561295855791655
Position 2810: 0.15793705790001866
Position 2731: 0.033047677580080384
Position 1227: 0.025272272334876864
Position 1378: 0.023238634616913903
Position 2571: 0.022427915160531466
Position 3419: 0.017676466262242074
Position 2859: 0.012104389097045237
Position 2980: 0.010044734722166646
Position 2793: 0.009289578791251961
Position 871: 0.00591831573632902
Position 427: 0.004265347101420803
Position 1659: 0.0035521860719309245
Position 3093: 0.0034341533311634293
Position 251: 0.0027397409692971253
Position 1290: 0.0023958798240001993
Position 1583: 0.0023893095537839107
Position 2983: 0.002203125951037227
Position 2145: 0.0009377268483389295
Position 3332: 0.0008838046639170918
Position 2218: 0.0007805651768941471
Position 3462: 0.0005490654798983613
Position 3289: 0.0005049210154151259
Position 2254: 0.0004989746460423329
Position 3772: 0.00028926732863125226
Position 3777: 0.00011891286768750642
Position 2574: 6.509595794869151e-05
Position 3056: 1.241211716343749e-05
Position 995: 8.58363426467646e-09
Position 407: 5.974262361254359e-09
