Gene = Su(z)12
index = 1531
Annotated 5SS: [ 664  778 1496 2411 3309]
Annotated 3SS: [ 730 1005 1557 2475 4171]
SMsplice 5SS: [ 664  778 1496 2411 3309]
SMsplice 3SS: [ 730 1005 1557 2475 4171]
top_k =  100
Partition function (log Z): 10.919106272931918

Sorted 5' Splice Sites (High to Low Probability):
Position 2411: 0.9998074527644276
Position 1496: 0.9923333209525792
Position 664: 0.9846428275206596
Position 778: 0.9685390173126718
Position 3309: 0.964450017216459
Position 4104: 0.10317368547322515
Position 1249: 0.09273924399304873
Position 1084: 0.07180346258541662
Position 4749: 0.024593284798093144
Position 91: 0.021940898167257174
Position 4446: 0.016907550710218402
Position 1948: 0.013399037251121423
Position 4101: 0.012447737281515818
Position 1971: 0.009979631959740764
Position 4005: 0.0061567180965828765
Position 860: 0.004881620636033041
Position 1655: 0.003363837148049136
Position 1472: 0.002611463118907708
Position 1619: 0.002275711803570611
Position 799: 0.0020055459269168415
Position 87: 0.001807452110443396
Position 2613: 0.001719529682301312
Position 308: 0.001717249861025262
Position 2905: 0.0012734375610256087
Position 1418: 0.0007923005388978894
Position 3640: 0.0004487355003704004
Position 2912: 0.0004168226736090975
Position 2899: 0.0003887928563913069
Position 668: 0.00032607910049958473
Position 2648: 0.00031143402820006384
Position 300: 0.00020845596514447933
Position 130: 0.00019239611169380203
Position 159: 0.00015060644507274847
Position 609: 0.0001176573417233883
Position 2428: 0.00010465814920145276
Position 104: 0.00010325437722469836
Position 23: 8.845239794256998e-05
Position 2848: 7.497669268698456e-05
Position 2390: 6.513676152478843e-05
Position 181: 6.015323038962105e-05
Position 2666: 5.862631773877137e-05
Position 604: 4.063580402559074e-05
Position 412: 3.777404394340702e-05
Position 2623: 2.6747707318308074e-05
Position 807: 2.2424126207026184e-05
Position 2401: 1.203179582808711e-05
Position 174: 7.731793588547621e-06
Position 214: 7.068602882236163e-06
Position 505: 6.238243102781395e-06
Position 908: 5.2791143417329785e-06
Position 1126: 3.840706092040865e-06
Position 831: 3.6339778833557917e-06
Position 585: 3.2271623782644355e-06
Position 939: 1.8152318655077694e-06
Position 1459: 1.1309327512584287e-07
Position 2603: 1.8813676675036414e-08
Position 2387: 7.962867700892653e-09
Position 2213: 2.263212626517457e-09
Position 962: 6.523495442605315e-10
Position 37: 3.2732671371573954e-10
Position 163: 1.383277051884387e-10
Position 4: 4.434545264669828e-11
Position 6: 4.4082486390277906e-11
Position 209: 1.2867954390846778e-12
Position 221: 9.609079350373218e-13
Position 2075: 7.807515367809106e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2475: 0.9996551782644943
Position 1557: 0.993389643328707
Position 730: 0.972173418340859
Position 1005: 0.8055487871403195
Position 4171: 0.6168142283806691
Position 4180: 0.09441925052597072
Position 1317: 0.09172384372333103
Position 4843: 0.086522977028443
Position 935: 0.08545608550522937
Position 3696: 0.08123116983425148
Position 3941: 0.0638924490189724
Position 1401: 0.050980277933780335
Position 825: 0.04951142510988937
Position 5009: 0.04394024308702161
Position 4818: 0.03947721900029386
Position 3706: 0.03268477978339387
Position 3693: 0.022380250979678218
Position 859: 0.020559208824031845
Position 159: 0.019951499750898667
Position 2023: 0.015262728846355222
Position 2042: 0.011630303580779188
Position 1173: 0.010324610090202368
Position 1031: 0.009325044440989307
Position 1359: 0.008845225433678664
Position 953: 0.008498834835358628
Position 4706: 0.007893448979989056
Position 5012: 0.0069493002028901294
Position 3360: 0.00572161955454398
Position 3729: 0.0056830803422954525
Position 888: 0.0038387592291576128
Position 908: 0.003423553555720878
Position 3411: 0.0032353926829325353
Position 3484: 0.0029924471398885934
Position 4191: 0.0028761887387448427
Position 1690: 0.0026354334880934944
Position 4300: 0.002321012463968866
Position 1712: 0.002316765343764491
Position 3512: 0.0020857388469581683
Position 206: 0.002068782815880152
Position 4205: 0.0020023401374336613
Position 4595: 0.0019190153693647084
Position 366: 0.0018292210530845266
Position 163: 0.0017429719277161776
Position 2680: 0.0014237877098544167
Position 4197: 0.0013554363365775558
Position 2981: 0.0013374088965207268
Position 741: 0.001219275236648125
Position 3644: 0.001208062486991246
Position 1823: 0.0010572509550519982
Position 831: 0.00094918250426207
Position 2965: 0.0008760795159027789
Position 1933: 0.0005764713292812025
Position 3734: 0.0005720781551908234
Position 2717: 0.0005499021170714624
Position 2519: 0.000344601888208578
Position 1781: 0.00031015846252479553
Position 1628: 0.00020822999034631793
Position 1574: 0.00016901930374067924
Position 483: 0.00012933869870537822
Position 249: 0.00011384030743580173
Position 402: 9.905630209476268e-05
Position 271: 9.12966515430134e-05
Position 2969: 8.320809359874192e-05
Position 212: 7.045403660403081e-05
Position 732: 6.924126743737854e-05
Position 416: 3.569580113325959e-05
Position 221: 2.341225119346682e-05
Position 95: 1.6534578248785028e-05
Position 653: 9.231195485673554e-06
Position 274: 8.452305067396295e-06
Position 181: 7.298811417184879e-06
Position 962: 4.662090572322315e-06
Position 130: 3.5561896281445877e-06
Position 842: 8.859424149862473e-07
