Gene = Srp68
index = 1520
Annotated 5SS: [ 175  629 1354]
Annotated 3SS: [ 278  690 1411]
SMsplice 5SS: [ 175  629 1354]
SMsplice 3SS: [ 278  690 1411]
top_k =  100
Partition function (log Z): 3.760207031461072

Sorted 5' Splice Sites (High to Low Probability):
Position 629: 0.9820643785156411
Position 175: 0.9738865399639928
Position 1354: 0.8872256190629074
Position 1087: 0.1234410840734563
Position 391: 0.04074272965777856
Position 2207: 0.01632972071909163
Position 1457: 0.015316366288373146
Position 209: 0.015172589675839437
Position 624: 0.01189261207329368
Position 340: 0.0041153275208729795
Position 1259: 0.002471064821902229
Position 819: 0.0021370579763999864
Position 636: 0.0020986407393214115
Position 619: 0.0020505292532412393
Position 2278: 0.0018955252043273416
Position 877: 0.0010652927377410974
Position 1244: 0.0008728816631031758
Position 1580: 0.0007464957752944797
Position 1267: 0.000733790561576604
Position 2113: 0.0007127289802350358
Position 814: 0.0006209648037383976
Position 1331: 0.00036963858954871447
Position 1362: 0.0003227794638126701
Position 471: 0.0002601444032608169
Position 168: 0.0002469303043861493
Position 817: 0.000131753263357534
Position 179: 0.00010088035873301843
Position 1072: 1.348001118385869e-05
Position 1548: 1.3102645138284675e-05
Position 1003: 9.2772185012484e-06
Position 1461: 4.696145416556771e-06
Position 514: 4.541953772754775e-06
Position 622: 3.04877659375615e-06
Position 1091: 2.2562363039749868e-06
Position 561: 1.5433570731158188e-06
Position 572: 1.3780762921838002e-06
Position 594: 1.2085285073465664e-06
Position 646: 1.1235771637779868e-06
Position 1276: 6.26365247059255e-07
Position 141: 7.113218151792674e-08
Position 3: 6.1103721818496714e-09
Position 5: 5.9395743284891216e-09
Position 81: 3.936544956503496e-09
Position 49: 2.9744267394056227e-09
Position 431: 2.287754151789402e-09
Position 52: 1.951530154807031e-09
Position 114: 4.872861200875429e-10
Position 60: 4.1946333599140014e-10
Position 84: 2.467633495189611e-10
Position 62: 5.544076657546706e-11
Position 278: 5.440323716067048e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 690: 0.9990446224313614
Position 278: 0.9376675342470148
Position 1411: 0.8907029758900803
Position 1444: 0.07773877618028166
Position 452: 0.07279073081345867
Position 1519: 0.017241754933253643
Position 2253: 0.012557888167086818
Position 1194: 0.012231064529085529
Position 304: 0.008645259491296324
Position 1230: 0.0074808697253441175
Position 1206: 0.007215894537197016
Position 1417: 0.006339915160931942
Position 337: 0.0061157441361384506
Position 526: 0.003907362439550308
Position 295: 0.0034454504947598386
Position 2339: 0.0028563743808696406
Position 876: 0.0026731957937135118
Position 1316: 0.002520082358341753
Position 1149: 0.0024857697535021132
Position 2324: 0.002299536477614231
Position 1301: 0.0022941924623626543
Position 1486: 0.0019338015172996835
Position 1806: 0.0015390243234184166
Position 1263: 0.0011240811337181614
Position 923: 0.0008410292212082482
Position 2181: 0.0007127289802350358
Position 1329: 0.0006333679923968559
Position 2313: 0.0005114468978482797
Position 1239: 0.0004928153429486781
Position 717: 0.00024153688828772992
Position 339: 0.00020520394970846825
Position 400: 0.0002032733217906108
Position 357: 0.00010739446691413405
Position 502: 7.812975631596271e-05
Position 457: 5.4176419604461424e-05
Position 460: 4.391520192546145e-05
Position 535: 3.9474531140499165e-05
Position 423: 2.3002809946598472e-05
Position 610: 2.1325309467782824e-05
Position 1007: 1.9043614613064904e-05
Position 774: 6.13306765600524e-07
Position 217: 4.390690522662055e-08
Position 721: 2.1642455909335144e-08
