Gene = SamDC
index = 1467
Annotated 5SS: [ 162  782 1023 1355 1503 1707]
Annotated 3SS: [ 694  853 1075 1409 1550 1768]
SMsplice 5SS: [ 162  782 1023 1355 1503 1707]
SMsplice 3SS: [ 694  853 1075 1409 1550 1768]
top_k =  100
Partition function (log Z): 1.555744402887405

Sorted 5' Splice Sites (High to Low Probability):
Position 162: 0.9809630039754424
Position 1023: 0.9519353013231245
Position 1707: 0.8874798319450518
Position 1355: 0.829727861505613
Position 1503: 0.8140143282853568
Position 782: 0.6672475971517595
Position 638: 0.022086751002198424
Position 1352: 0.020899364010102978
Position 1177: 0.009237339609330167
Position 241: 0.005864803893973944
Position 1173: 0.004191105037169575
Position 247: 0.0030204120376602526
Position 1327: 0.0021184228408998476
Position 290: 0.0013499465134849445
Position 931: 0.0006133579553975083
Position 510: 0.0006050461575374279
Position 228: 0.0004981149685289326
Position 1653: 0.00029184854914609615
Position 217: 0.0002789480377890557
Position 134: 0.0002541040740172363
Position 178: 0.0002178785572319988
Position 776: 0.00015558848662158804
Position 71: 8.108328814552943e-05
Position 544: 6.671320928852379e-05
Position 114: 3.610758656635904e-05
Position 149: 2.584562760452622e-05
Position 385: 2.1253934940666425e-05
Position 500: 1.8796135050257707e-05
Position 464: 1.4597828665620278e-05
Position 677: 3.7425991271136326e-08
Position 19: 8.07692516419906e-10
Position 166: 1.675134541952501e-10
Position 91: 2.6378253351668945e-11
Position 60: 1.1971379947442518e-11
Position 209: 7.839787179496676e-12
Position 10: 3.052001698590618e-12
Position 39: 1.9091578100704064e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1768: 0.8918251504488457
Position 1409: 0.8769502542935307
Position 694: 0.8683151905875272
Position 1550: 0.807708732839108
Position 1075: 0.7850567985212097
Position 853: 0.6446537571903987
Position 1091: 0.16302408627463053
Position 523: 0.08083141026530631
Position 362: 0.027619052875256622
Position 657: 0.011220402185441791
Position 496: 0.009838696892383408
Position 878: 0.008000843374303748
Position 1194: 0.005674213502499216
Position 1259: 0.004045647011243527
Position 1396: 0.0030061133345642608
Position 329: 0.0021784876837065733
Position 1899: 0.0019230454784133978
Position 343: 0.0016330590225107464
Position 935: 0.0015936782009300246
Position 850: 0.0014614183733419061
Position 1706: 0.0014187808377234944
Position 217: 0.001339985659452425
Position 1795: 0.0009547129466941229
Position 228: 0.0009300042081961551
Position 781: 0.0004586577221487847
Position 429: 0.00043029834204177014
Position 371: 0.0002723538105399133
Position 857: 0.00019798209503758672
Position 862: 0.0001851331399025909
Position 457: 0.00016476978458871143
Position 530: 0.00011286454150034926
Position 1140: 8.465056710698467e-05
Position 464: 6.602592885226766e-05
Position 574: 5.702777813737362e-05
Position 473: 4.907579147786044e-05
Position 503: 3.278349949946586e-05
Position 280: 1.0950670583062555e-07
Position 194: 9.334664094319887e-08
Position 241: 4.184772568967092e-08
Position 161: 2.2709235268959217e-09
