Gene = mio
index = 1791
Annotated 5SS: [ 255  482  792 1815 2427 2969]
Annotated 3SS: [ 307  539  883 1870 2486 3029]
SMsplice 5SS: [ 255  792 1815 2427 2969]
SMsplice 3SS: [ 307  883 1870 2486 3029]
top_k =  100
Partition function (log Z): 6.435322021172633

Sorted 5' Splice Sites (High to Low Probability):
Position 1815: 0.9976517616720219
Position 2969: 0.9875715502689305
Position 255: 0.9558550505208084
Position 2427: 0.9462732887189115
Position 792: 0.9451061416111042
Position 482: 0.45617319036930776
Position 990: 0.0796423571973561
Position 979: 0.036924759367435965
Position 814: 0.017728793470333976
Position 2594: 0.013518500169358329
Position 477: 0.01008168522781462
Position 1171: 0.009519857646506086
Position 830: 0.009314076359789926
Position 224: 0.003949025343508104
Position 833: 0.0021641338087351712
Position 796: 0.0015271772357330084
Position 412: 0.0014176939104872776
Position 29: 0.001324095979317893
Position 260: 0.0008738202379049774
Position 743: 0.0005577232139798867
Position 3: 0.0004065283619598235
Position 486: 0.0002605140455397085
Position 3259: 0.00021733106112004422
Position 191: 0.0002054093932259801
Position 433: 0.00015088616700575713
Position 2963: 0.00012757940643793198
Position 3236: 9.347527261605558e-05
Position 92: 9.045759695476632e-05
Position 7: 5.223069755469038e-05
Position 1762: 5.118416807717828e-05
Position 3270: 3.2118108081774535e-05
Position 32: 2.2291739555015583e-05
Position 3204: 2.1884601649544637e-05
Position 88: 1.9263907678364428e-05
Position 778: 1.4440529669659628e-05
Position 3268: 1.3544869195637135e-05
Position 392: 1.2539583604346923e-05
Position 5: 1.2160210758164902e-05
Position 348: 1.2080694569704812e-05
Position 37: 1.1800756771005284e-05
Position 416: 1.0268131650217636e-05
Position 39: 2.7114999307216748e-06
Position 937: 2.6549702527234797e-06
Position 2433: 2.3238140006068932e-06
Position 50: 2.0481069174347116e-06
Position 166: 1.2410044004714015e-06
Position 308: 9.287267541546904e-07
Position 95: 7.086169870557769e-07
Position 104: 5.04284156386577e-07
Position 56: 2.752909285663706e-07
Position 328: 7.31538816988987e-08
Position 2960: 9.448689576415429e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1870: 0.9977003650799047
Position 3029: 0.9858270202322916
Position 307: 0.9593024243405682
Position 2486: 0.8418524669913983
Position 883: 0.8299592509547388
Position 539: 0.4493320577402697
Position 1053: 0.25524798149021527
Position 2653: 0.1057268583293867
Position 965: 0.014126864749395857
Position 1371: 0.007437723706633994
Position 2584: 0.007129099478417261
Position 1285: 0.006029567764461649
Position 553: 0.003521283758948733
Position 2523: 0.002307413836550043
Position 412: 0.0023065366814060554
Position 1073: 0.001993392508632219
Position 3040: 0.0013446498249809686
Position 3329: 0.0012921341445899731
Position 2693: 0.001073411829238737
Position 922: 0.000897030458374601
Position 905: 0.0007024658926487189
Position 2563: 0.0006494322684950907
Position 918: 0.0005812858242181091
Position 88: 0.0005678947775172913
Position 550: 0.0005414221679910028
Position 2493: 0.0003152336523762181
Position 2540: 0.00031228425843551
Position 2092: 0.0002709126119129283
Position 2103: 0.00016141599987237664
Position 95: 9.958236218424421e-05
Position 509: 6.895534888600688e-05
Position 522: 6.562927595749461e-05
Position 1880: 6.201902896269896e-05
Position 676: 5.407119486794696e-05
Position 392: 5.144850991235655e-05
Position 470: 3.822356856679101e-05
Position 3285: 2.1572261466095217e-05
Position 3182: 2.002863136536464e-05
Position 467: 1.65456699708524e-05
Position 583: 1.3655336441038761e-05
Position 162: 3.641305663437521e-06
Position 205: 6.981298341151075e-07
Position 236: 1.366123824742502e-07
Position 224: 6.19595895904201e-08
