Gene = Claspin
index = 1079
Annotated 5SS: [1628 1938 2652 4012 4322 4715]
Annotated 3SS: [1689 1988 2709 4068 4378 4776]
SMsplice 5SS: [  83 1628 1938 2652 4012 4322 4715]
SMsplice 3SS: [ 170 1689 1988 2709 4068 4378 4776]
top_k =  100
Partition function (log Z): 17.390520344514464

Sorted 5' Splice Sites (High to Low Probability):
Position 1628: 0.9933609358796085
Position 1938: 0.992456932317922
Position 4012: 0.9923687427909931
Position 4715: 0.973157476336192
Position 2652: 0.9625609804713364
Position 4322: 0.8596480974539995
Position 83: 0.6818542541428771
Position 2194: 0.4351943745686185
Position 75: 0.2312854257627714
Position 4940: 0.15485124547267895
Position 4311: 0.12755871222857648
Position 2938: 0.061816932308813966
Position 2972: 0.05560183737824977
Position 3123: 0.026718540225694167
Position 110: 0.02663398713559993
Position 4927: 0.024029388343419666
Position 2750: 0.018927458288348624
Position 2207: 0.013783906011977147
Position 81: 0.013128792758206487
Position 2248: 0.012755576272719974
Position 87: 0.010888146928332485
Position 103: 0.010643772422766765
Position 4428: 0.007201647349689421
Position 411: 0.006934907406615909
Position 1897: 0.006194943020378186
Position 2234: 0.0061215361071159284
Position 4016: 0.0061171218783013116
Position 2230: 0.005330869371929039
Position 635: 0.004691388813587892
Position 744: 0.004214184570166069
Position 4487: 0.0037679991709158645
Position 1619: 0.0029852082318676675
Position 4828: 0.0026025811209739237
Position 2105: 0.002600469073908199
Position 4221: 0.002239961832530003
Position 4550: 0.00199154410817016
Position 473: 0.0013771075965820815
Position 710: 0.0007776130603999761
Position 2579: 0.0006369052225714288
Position 1893: 0.0004729021313766494
Position 4872: 0.00046785421106109717
Position 1065: 0.0004261867293547302
Position 375: 0.0002912844418878307
Position 1478: 0.00017113072524930768
Position 73: 0.00014807995830654487
Position 4660: 4.142196343483192e-05
Position 3489: 4.112919843831238e-05
Position 4194: 3.3737030970666575e-05
Position 1942: 1.7132423916248104e-05
Position 3096: 1.5618611984516356e-05
Position 2805: 1.5065544297649933e-05
Position 2552: 9.170037521251189e-07
Position 4178: 8.268730616733665e-07
Position 4334: 5.782319889721193e-07
Position 1050: 3.390604582683213e-07
Position 4264: 1.7571801170081097e-07
Position 4239: 4.9437668158282826e-08
Position 1776: 5.0902385468681655e-09
Position 2185: 7.925498428939822e-10
Position 1235: 1.6694983864451946e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4068: 0.9999995367101844
Position 1689: 0.9857828713487672
Position 4378: 0.9787809803658851
Position 1988: 0.9707516006797874
Position 170: 0.9692611959612221
Position 4776: 0.9692396160609571
Position 2709: 0.908064570370047
Position 2360: 0.31766144408969477
Position 3791: 0.18979913312609736
Position 5002: 0.1832422864768064
Position 2254: 0.07128254665729525
Position 2380: 0.0606427773781477
Position 3301: 0.019085577350376654
Position 2578: 0.016941945848907406
Position 2334: 0.011761884664060146
Position 4381: 0.010564157916469231
Position 4601: 0.0067222918308919985
Position 2299: 0.006573461220375169
Position 139: 0.004418403463281315
Position 1722: 0.004371580080194272
Position 3280: 0.004138326016016082
Position 4474: 0.004109118473915225
Position 2681: 0.0039135826249228475
Position 2475: 0.003499439774736443
Position 784: 0.0031177752229483093
Position 2821: 0.00307265339705116
Position 764: 0.0030540240436238435
Position 1743: 0.002922617363624285
Position 2734: 0.002907301613688697
Position 1696: 0.0028838959875555036
Position 5006: 0.002564202466034391
Position 2034: 0.0025173330106262612
Position 935: 0.002481614428121234
Position 811: 0.002343368734487408
Position 1463: 0.0021612164587898864
Position 2272: 0.0018446801744987096
Position 3191: 0.0016576208609079758
Position 2518: 0.0016007768269035182
Position 1701: 0.0015123236493679644
Position 488: 0.0013401617927228811
Position 2383: 0.000883059099206754
Position 907: 0.0008184643998792123
Position 2365: 0.0007574541620463942
Position 4582: 0.0006956374810796023
Position 691: 0.0006138417325852149
Position 179: 0.0005958805588085255
Position 1785: 0.0005301753447575798
Position 4526: 0.00040254000996844036
Position 4519: 0.00039301801414423854
Position 1138: 0.00036567175458936146
Position 4471: 0.00035037884609269454
Position 4486: 0.00031751691212533506
Position 147: 0.0003068763977097592
Position 429: 0.0002913522811109186
Position 802: 0.0002511181529953287
Position 2001: 0.000244714504069664
Position 992: 0.0002316630331933589
Position 5090: 0.00021201531878827995
Position 740: 0.00013121935321190882
Position 2143: 9.848462320960339e-05
Position 2104: 2.7774782378159053e-05
Position 2050: 2.774987842356746e-05
Position 2014: 6.4916219656545055e-06
Position 2017: 6.131134866520832e-06
Position 2148: 3.7083546569882746e-06
Position 2070: 3.086290024255441e-06
Position 185: 2.005170748726355e-08
