Gene = flr
index = 1702
Annotated 5SS: [ 133  596 1306 1758 2878 3085]
Annotated 3SS: [ 473 1214 1493 1822 2933 3151]
SMsplice 5SS: [ 133  596 1306 1758 2878 3085]
SMsplice 3SS: [ 473 1214 1493 1822 2933 3151]
top_k =  100
Partition function (log Z): 12.714199070670622

Sorted 5' Splice Sites (High to Low Probability):
Position 1758: 0.9999464095733637
Position 3085: 0.9916586385707205
Position 596: 0.9873257442573398
Position 1306: 0.9673209473543288
Position 133: 0.7850625474777689
Position 2878: 0.7152672334767738
Position 231: 0.16796212406626299
Position 941: 0.07188813938059044
Position 314: 0.03420384266937536
Position 3238: 0.020510753793554576
Position 890: 0.01156535887805622
Position 122: 0.006396921831265371
Position 2444: 0.005616005712560445
Position 2848: 0.004327829286879539
Position 1999: 0.0029205965379813232
Position 2871: 0.002868393966039752
Position 1005: 0.0022726664234440372
Position 1053: 0.0021301167181114805
Position 1424: 0.001987987251816573
Position 262: 0.001916288727583594
Position 1070: 0.001868213371990916
Position 424: 0.0018422396945211843
Position 2131: 0.0016079884776514651
Position 415: 0.0015181529500721152
Position 2524: 0.001367551570837483
Position 190: 0.0012434168941994036
Position 197: 0.00081659230382094
Position 707: 0.0007542291005342391
Position 665: 0.0006967996859582779
Position 3106: 0.0006313646269230226
Position 3089: 0.0006115031755063486
Position 1974: 0.0005581528774659716
Position 1394: 0.0005512446457127016
Position 1303: 0.00035626877241796013
Position 703: 0.00028987472098391544
Position 3047: 0.00027621442081202644
Position 1310: 0.0002301777349212042
Position 911: 0.0001814363245018164
Position 1966: 0.00016769489346365522
Position 65: 0.00014840412832892093
Position 884: 0.00013334213312480564
Position 3103: 0.00012695729472919008
Position 913: 0.00011721349674813826
Position 358: 9.51565851159688e-05
Position 1370: 8.344657426989467e-05
Position 3554: 6.643130513970807e-05
Position 338: 6.638438352820627e-05
Position 137: 5.785130100072782e-05
Position 328: 5.430118708507547e-05
Position 1751: 5.344683597510395e-05
Position 29: 5.294311355390452e-05
Position 3549: 4.2104993136081296e-05
Position 330: 1.6267681467749555e-05
Position 213: 1.477356434131731e-05
Position 24: 1.4646138933056047e-05
Position 10: 8.948703254145412e-06
Position 352: 5.411488017373836e-06
Position 164: 5.2674086680782915e-06
Position 709: 5.434726205364068e-07
Position 690: 5.181263746907626e-07
Position 2649: 5.006786651875916e-07
Position 1762: 6.189402061171392e-08
Position 1622: 4.3724074968315365e-08
Position 1626: 8.382168405916589e-09
Position 31: 1.2121643385007072e-09
Position 1705: 9.278801464994613e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1822: 0.9906398264020886
Position 3151: 0.9888387900489323
Position 1493: 0.978171296539807
Position 473: 0.9677279218393191
Position 1214: 0.9448420636739112
Position 2933: 0.6758071513662318
Position 801: 0.10230122522594662
Position 2965: 0.03267965185374963
Position 200: 0.028538129833943552
Position 3299: 0.02004009812718567
Position 2948: 0.013737015680305654
Position 1826: 0.007628242218632597
Position 3165: 0.00554109365341307
Position 2616: 0.005456951514344378
Position 765: 0.0049999073700334575
Position 1571: 0.004606147414661596
Position 1166: 0.0043815617940752335
Position 683: 0.002991377320104002
Position 2649: 0.0027779753171934545
Position 786: 0.0026282276629841657
Position 1357: 0.0019321779082340923
Position 1044: 0.001887304801265057
Position 1908: 0.0017319313792807478
Position 1452: 0.0015273237775227297
Position 2059: 0.0013063499051193441
Position 2599: 0.0007259640469338571
Position 2028: 0.0007258477709296272
Position 1561: 0.0006837448934230513
Position 1052: 0.0006406636460611494
Position 832: 0.0006074643417315344
Position 311: 0.0005529445027430152
Position 3418: 0.00045391837266075586
Position 3222: 0.00040982121400800445
Position 287: 0.00038387747141532076
Position 820: 0.0003530321845218463
Position 732: 0.00021527817062585845
Position 314: 0.00021372531960081045
Position 1022: 0.00021357841570000612
Position 1127: 0.00021076169950658868
Position 3601: 0.00012528678783372914
Position 1257: 0.0001102873119451589
Position 906: 9.829668691738775e-05
Position 433: 9.689853904325435e-05
Position 903: 8.116433515283377e-05
Position 1221: 7.728609326539426e-05
Position 541: 5.9385914494552575e-05
Position 300: 5.364657979727032e-05
Position 378: 4.067110095256755e-05
Position 220: 1.5480743991961077e-05
Position 240: 4.226835574453796e-06
Position 151: 3.1720506155292717e-06
Position 427: 2.5313086872650303e-06
Position 70: 1.7423616323261655e-06
Position 65: 1.5471412871865477e-06
Position 430: 5.098403890937694e-07
Position 890: 1.2542212457936857e-07
Position 547: 1.4040689485181236e-08
Position 97: 1.7169442002102248e-10
Position 133: 1.2694819451048905e-10
Position 77: 1.5615436245225863e-11
Position 213: 4.4023255030479195e-12
Position 153: 4.208894761929817e-12
