Gene = SmydA-3
index = 1509
Annotated 5SS: [ 119 1547 3299 3639]
Annotated 3SS: [1099 2968 3411 3692]
SMsplice 5SS: [ 119 3299 3639]
SMsplice 3SS: [2968 3411 3692]
top_k =  100
Partition function (log Z): 3.3050931583732006

Sorted 5' Splice Sites (High to Low Probability):
Position 3299: 0.995066861599249
Position 3639: 0.9434939509599573
Position 1547: 0.3580539487648629
Position 119: 0.26404753580299584
Position 338: 0.16241192747721656
Position 1497: 0.11817114480143487
Position 1971: 0.11201063209553655
Position 845: 0.09938204108221625
Position 780: 0.09928884142423992
Position 988: 0.09808347314093122
Position 340: 0.06452793560229216
Position 2745: 0.0552209953818081
Position 1834: 0.040466619320119836
Position 313: 0.04027106712557489
Position 821: 0.037677533697038065
Position 29: 0.023660236345443716
Position 2143: 0.01661325977029801
Position 2148: 0.01586389341987038
Position 1761: 0.011878645464553212
Position 698: 0.01167254475701329
Position 560: 0.008119178830956215
Position 311: 0.007407826532129112
Position 509: 0.007179098050734886
Position 681: 0.006568069939176265
Position 633: 0.00543623954379772
Position 330: 0.00531387597118272
Position 214: 0.0051792210995737714
Position 1641: 0.004139480533966676
Position 1461: 0.0039111455332667714
Position 977: 0.0039090240571001255
Position 3597: 0.0038482118122658876
Position 9: 0.0035474597183443417
Position 1591: 0.003360982594874171
Position 3782: 0.0023089067882059357
Position 342: 0.0022477730179640883
Position 3306: 0.0022189271554810272
Position 641: 0.0019102927059400985
Position 3318: 0.0010808997046547616
Position 3156: 0.0010412015215567386
Position 126: 0.0005108430109110141
Position 164: 0.00044530248664763014
Position 592: 0.00038514197795422295
Position 344: 0.0002890953968200505
Position 66: 0.00027037552136508234
Position 324: 0.00020859107538549098
Position 3215: 0.0001487720648727445
Position 3171: 0.00013955513833788352
Position 4309: 0.00013813174259262156
Position 3523: 4.336011938795571e-05
Position 3303: 4.266015936321684e-05
Position 3153: 3.7120011144060755e-05
Position 3081: 3.597252746736795e-05
Position 209: 7.3293136408521615e-06
Position 12: 2.9853830046285743e-06
Position 140: 5.24207837584604e-07
Position 3620: 4.01756023905063e-07
Position 34: 1.0165496285250059e-07
Position 3601: 8.931814414327654e-08
Position 3160: 3.495201704954314e-08
Position 3664: 1.7954890289118427e-08
Position 3592: 1.6529223530566615e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2968: 0.9998295068723958
Position 3411: 0.998267184185792
Position 3692: 0.9249980397549412
Position 1099: 0.6378208540793934
Position 2221: 0.025336150762072508
Position 1889: 0.011737917652148561
Position 950: 0.011623613080429656
Position 3705: 0.00916734790191755
Position 282: 0.008856912361318582
Position 3884: 0.008113487755666096
Position 3738: 0.006460208715353242
Position 714: 0.002386115752934479
Position 557: 0.0011866850351676536
Position 3383: 0.001099931413624653
Position 761: 0.000418019323516195
Position 767: 0.0004160688827858177
Position 4342: 0.00032354456771000037
Position 4154: 0.00030357492354339153
Position 4443: 0.0002830895344741821
Position 3465: 0.00023030098341678948
Position 3585: 0.00014197343279051525
Position 3660: 0.00014074193531887143
Position 3349: 9.450486537199516e-05
Position 1115: 4.038982881928134e-05
Position 3496: 2.1161844915834393e-05
