Gene = odd
index = 1830
Annotated 5SS: [471]
Annotated 3SS: [656]
SMsplice 5SS: [471]
SMsplice 3SS: [656]
top_k =  100
Partition function (log Z): -5.413627495866315

Sorted 5' Splice Sites (High to Low Probability):
Position 471: 0.9910150621357318
Position 2119: 0.1040952168795223
Position 1091: 0.04529617775491126
Position 1945: 0.013073906940222292
Position 1901: 0.012995277913088462
Position 1384: 0.011368250770652993
Position 2059: 0.00689498038112856
Position 585: 0.005374367422223264
Position 266: 0.002958155112956861
Position 1583: 0.002007421739263725
Position 1252: 0.0016962747642258653
Position 301: 0.0010419297105059414
Position 1589: 0.001021049050460405
Position 1785: 0.0008050979638799776
Position 1414: 0.000678282339170189
Position 1931: 0.0006108696278827601
Position 1434: 0.0005195067916512306
Position 324: 0.00043708748109397196
Position 919: 0.00043698517475427776
Position 1488: 0.00040459010809822886
Position 2348: 0.00035886570336852747
Position 481: 0.0003474167427468391
Position 2018: 0.0003352605283003075
Position 1792: 0.00029813074082320445
Position 244: 0.0002951884746821641
Position 216: 0.00028678716998732575
Position 2458: 0.00028103271125849146
Position 2282: 0.00026894933245983726
Position 311: 0.00021888601974060984
Position 233: 0.00021550484865338977
Position 554: 0.00020946038135956208
Position 237: 0.00016628767478078064
Position 475: 0.0001331377786242137
Position 566: 0.00011400965833970053
Position 119: 9.018732717820072e-05
Position 393: 6.716449846851387e-05
Position 108: 1.9480453314470037e-05
Position 5: 1.1530921297574088e-05
Position 179: 9.241409389369291e-06
Position 230: 6.54516030075389e-06
Position 185: 3.1098630737607926e-06
Position 336: 2.671836815819494e-06
Position 158: 1.1513072989207355e-06
Position 1907: 9.47931128419027e-07
Position 1976: 8.728918317727214e-07
Position 331: 6.193340997387096e-07
Position 1619: 5.341814769284555e-07
Position 1586: 4.980123479610123e-07
Position 437: 2.7972266101373124e-07
Position 1983: 1.8923171161106994e-07
Position 220: 6.171474795670443e-08
Position 222: 1.925675950823292e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 656: 0.9806328787443
Position 2190: 0.21164398628053682
Position 2391: 0.005048875984324493
Position 2417: 0.0024073515020781116
Position 360: 0.0016006947504270772
Position 2319: 0.0013054554734488986
Position 2251: 0.0004833254705908528
Position 336: 0.00041077215433348317
Position 1630: 0.000405480821263176
Position 1363: 0.0003562410470952469
Position 426: 0.00034012733697523923
Position 540: 0.0002991645609696847
Position 2521: 0.0002810327112584914
Position 1666: 0.00027732068573926524
Position 938: 0.00022157283616487121
Position 304: 0.00019651183034875765
Position 668: 0.00016303072350288067
Position 379: 0.00014855891426137488
Position 177: 0.00010321714465906252
Position 680: 6.595569019348888e-05
Position 324: 4.15447321708316e-05
Position 393: 3.085684282361159e-05
Position 389: 5.839943885222618e-06
Position 257: 1.3249927920889324e-06
Position 191: 1.2090712731934067e-06
Position 311: 8.82071385468043e-07
Position 57: 6.825766135318537e-07
Position 216: 5.736517209996089e-07
Position 998: 2.5271124174413856e-08
