Gene = ms(2)34Fe
index = 1796
Annotated 5SS: [ 290  684 1847 2658 3524 4259 4489 4757 4923]
Annotated 3SS: [ 345  741 1908 2719 3638 4333 4548 4814 4982]
SMsplice 5SS: [ 290  684 1847 2658 4259 4757 4923]
SMsplice 3SS: [ 345  741 1908 2719 4548 4814 4982]
top_k =  100
Partition function (log Z): 19.383796850491148

Sorted 5' Splice Sites (High to Low Probability):
Position 684: 0.9997129320085886
Position 4923: 0.9964761422726093
Position 1847: 0.9957917717728986
Position 290: 0.9939142339304521
Position 4259: 0.9936098459909747
Position 2658: 0.9887552305715204
Position 4757: 0.866308038836904
Position 4489: 0.40495952492084947
Position 3090: 0.3745197575420938
Position 3524: 0.30844075274939586
Position 1569: 0.2634232319774093
Position 1393: 0.14080202836042344
Position 5137: 0.05241749358272306
Position 1723: 0.021549943785587698
Position 4768: 0.014170364447837447
Position 1074: 0.00787455242220826
Position 2179: 0.006674209986657011
Position 1247: 0.005172916719447102
Position 1387: 0.004852595693843519
Position 1536: 0.0045738245243543765
Position 1259: 0.003982205957116132
Position 3939: 0.0033248505214104147
Position 1833: 0.0028447658483098937
Position 2160: 0.0027696296044167367
Position 2463: 0.0025743515660600863
Position 988: 0.002194431116118464
Position 1301: 0.001852528920655256
Position 2162: 0.0018393256079564727
Position 1028: 0.001559066115568318
Position 1080: 0.00155882337964433
Position 1851: 0.0013577237998888575
Position 4908: 0.0011023130818817188
Position 4893: 0.001027072001577283
Position 4934: 0.0009081992801790173
Position 443: 0.0007412076039154217
Position 5325: 0.00042498805939912354
Position 270: 0.0003217976233832113
Position 323: 0.00029391667292005683
Position 297: 0.00025135984470228847
Position 2820: 0.00020777824493787656
Position 2763: 0.0001343970433916051
Position 5314: 0.00010084585029505888
Position 464: 9.17405358277825e-05
Position 671: 4.7368539398989787e-05
Position 294: 4.229112773031987e-05
Position 416: 3.881513592809384e-05
Position 651: 3.46525628539035e-05
Position 312: 1.91038680534287e-05
Position 529: 1.3243030311625155e-05
Position 213: 1.1350561415733458e-05
Position 1420: 9.157661715044659e-06
Position 44: 1.907723908107637e-06
Position 1771: 1.3694621462672487e-06
Position 1174: 1.2097918941596901e-06
Position 1170: 1.1431981693880293e-06
Position 1070: 1.1270694380510357e-06
Position 4670: 1.095076981976427e-06
Position 2191: 6.955965689442486e-07
Position 194: 5.601627365081765e-07
Position 104: 4.813310335177956e-07
Position 174: 2.743140388909263e-07
Position 98: 2.385560728910433e-07
Position 163: 2.3129933867521043e-07
Position 669: 2.3068438657961673e-07
Position 101: 2.1942910715035832e-07
Position 5139: 1.54206385511767e-07
Position 787: 5.906870918734378e-08
Position 178: 4.875550383786947e-08
Position 623: 2.7046179972556302e-08
Position 2318: 2.0097563303760906e-08
Position 158: 1.673920055407859e-08
Position 627: 1.6278237313532215e-08
Position 206: 1.0435073673582545e-08
Position 617: 2.456911867299988e-09
Position 238: 2.306657910623717e-09
Position 334: 1.489537899555738e-09
Position 217: 9.696010357513538e-10
Position 258: 4.527300019558613e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4982: 0.9988646149930066
Position 741: 0.9971235802673071
Position 4548: 0.9347550727520214
Position 1908: 0.9263040735896179
Position 4814: 0.9106021376281771
Position 345: 0.8692039939061367
Position 2719: 0.8206933432787915
Position 3829: 0.4412467694916936
Position 4333: 0.41186863308057936
Position 1635: 0.31882820764153186
Position 3638: 0.1192306157604262
Position 1580: 0.0908136346550381
Position 3754: 0.08627457496604264
Position 2785: 0.06526108416631926
Position 1919: 0.05990075116809052
Position 401: 0.05251222572478174
Position 5205: 0.052417647789108554
Position 2722: 0.0443445758991015
Position 3214: 0.03266524693096166
Position 497: 0.02764194324665371
Position 1782: 0.022522812719547054
Position 3877: 0.021042498622645935
Position 1757: 0.017461155520843184
Position 3193: 0.01625103435443865
Position 4756: 0.015782632965877418
Position 1939: 0.012957431107836943
Position 2243: 0.01212160493005182
Position 3234: 0.01212001204343436
Position 369: 0.011582343471092483
Position 561: 0.009489074058763073
Position 3003: 0.008796624564577688
Position 4471: 0.007986502873726016
Position 1311: 0.007079772764222753
Position 565: 0.006948822570758007
Position 537: 0.0064496834172765435
Position 527: 0.0056581334580451835
Position 4777: 0.003957770618437109
Position 1500: 0.003799095742053935
Position 2515: 0.002574351566060086
Position 437: 0.002125742002381325
Position 424: 0.0016414091439613018
Position 892: 0.0013460081123096985
Position 5016: 0.001135385006993328
Position 581: 0.0007688211127348346
Position 2824: 0.0006974115850281299
Position 362: 0.0006706192893937189
Position 633: 0.0005744752287374788
Position 5387: 0.0004638229625847501
Position 1036: 0.00038161707495606935
Position 2911: 0.00019140693881567486
Position 3849: 0.0001774341590126615
Position 449: 7.672062795359565e-05
Position 5395: 6.201094710943195e-05
Position 503: 5.2825270392745984e-05
Position 589: 5.280357092579061e-05
Position 611: 3.542412346700769e-05
Position 414: 2.8920373258942107e-05
Position 416: 2.6908957591308122e-05
Position 434: 1.5207334069874721e-05
Position 596: 1.3107496567891464e-05
Position 1137: 8.391870773363227e-06
Position 1065: 4.718774991316679e-06
Position 91: 1.8911340499065516e-06
Position 258: 6.514689226531524e-07
Position 174: 6.310519288845149e-07
Position 270: 5.642784696422341e-07
Position 234: 5.282844662947522e-07
Position 183: 2.184994620029067e-07
Position 194: 4.8848275690232623e-08
Position 238: 1.3434584160667672e-08
Position 158: 1.2312843048337631e-08
Position 282: 8.683934866204833e-10
Position 275: 4.1136847293708825e-10
