Gene = Oscillin
index = 1346
Annotated 5SS: [ 327  827 1015 1624]
Annotated 3SS: [ 721  886 1081 2357]
SMsplice 5SS: [  85  327  827 1015 1624]
SMsplice 3SS: [ 146  721  886 1081 2357]
top_k =  100
Partition function (log Z): 8.313894297437708

Sorted 5' Splice Sites (High to Low Probability):
Position 827: 0.993318399513894
Position 1015: 0.9659876539835767
Position 85: 0.8298669600061906
Position 327: 0.7080195409891735
Position 1624: 0.5899525181529486
Position 671: 0.29833086168802747
Position 643: 0.10973179302465857
Position 2133: 0.08597326247209705
Position 1330: 0.047838317259910855
Position 1996: 0.03547992096149338
Position 1600: 0.034043501258932025
Position 1706: 0.03282047936804734
Position 1011: 0.01726674780671722
Position 1685: 0.01688357050462796
Position 75: 0.014771461203200543
Position 1396: 0.012988462805710664
Position 1677: 0.011668289820080335
Position 278: 0.01132063893989401
Position 1511: 0.01027949360698296
Position 1450: 0.009467836054363972
Position 1007: 0.008651683656886481
Position 1991: 0.008518135673888497
Position 2029: 0.005977973982426684
Position 1787: 0.00587959004351085
Position 969: 0.0045578448796598494
Position 980: 0.0033576963611990484
Position 20: 0.003275088898038102
Position 1695: 0.0030633857217466174
Position 1531: 0.003008756284071126
Position 1784: 0.0028969420724193054
Position 1712: 0.002339928965701292
Position 1708: 0.0019392735540285644
Position 648: 0.0006556800790900868
Position 1262: 0.0005495052847628498
Position 339: 0.0002788761589969163
Position 42: 0.00026335971135923986
Position 14: 6.549532030735437e-05
Position 48: 4.5741357610883256e-05
Position 454: 4.169334681184392e-05
Position 261: 3.9284504161360004e-05
Position 817: 3.814965559174424e-05
Position 539: 3.545727457484861e-05
Position 984: 1.8019378657042846e-05
Position 24: 2.4542961115701005e-06
Position 932: 3.030889333820043e-07
Position 770: 1.0462746317387228e-07
Position 762: 7.23835273017707e-08
Position 222: 3.512450914497653e-08
Position 370: 1.569816788488146e-09
Position 389: 6.603168247702586e-12
Position 786: 1.4090686090990855e-12
Position 194: 1.3517181835292364e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1081: 0.9943018923261918
Position 886: 0.9917551189336101
Position 721: 0.9869536258113445
Position 2357: 0.884019189792039
Position 146: 0.8407221720086885
Position 389: 0.06207566087689158
Position 1930: 0.03561046468006629
Position 471: 0.03494675215168363
Position 401: 0.013707861535767836
Position 639: 0.008029614989911676
Position 579: 0.007205677000798189
Position 216: 0.0058653660766370954
Position 370: 0.004789489550850007
Position 454: 0.0035266670452736835
Position 754: 0.0033584644580654153
Position 1407: 0.0026866245719575164
Position 2288: 0.0026686554261367464
Position 326: 0.0026660135354507684
Position 872: 0.0020238816502190595
Position 1749: 0.001129287330896967
Position 492: 0.0008307671120112317
Position 590: 0.0006681484202294559
Position 2381: 0.0004844717335935467
Position 1851: 0.0004041291669016549
Position 171: 0.00028999124179661064
Position 1693: 0.000261905720715684
Position 812: 0.00022433487416348205
Position 656: 0.00012723715309528438
Position 675: 5.397040775155138e-05
Position 222: 3.861586270069982e-05
Position 980: 2.617233750473716e-05
Position 962: 1.945078845358122e-05
Position 226: 1.8892571118250824e-05
Position 84: 1.4444969594906284e-05
Position 1043: 2.5230992517586493e-06
Position 301: 1.0807929483100724e-06
Position 229: 9.151621570364223e-07
Position 258: 2.4644406978680866e-07
Position 246: 2.2250555015059418e-07
Position 298: 1.0256193161558005e-07
Position 75: 1.0252860294182582e-07
Position 255: 2.0818461789288947e-08
Position 261: 1.666066930953484e-08
