Gene = M6
index = 1254
Annotated 5SS: [ 416 3399 3762]
Annotated 3SS: [3238 3456 3817]
SMsplice 5SS: [ 839 1094 3399 3762]
SMsplice 3SS: [ 897 3238 3456 3817]
top_k =  100
Partition function (log Z): 4.8142924526791475

Sorted 5' Splice Sites (High to Low Probability):
Position 3399: 0.9999983103268958
Position 3762: 0.9829098730499097
Position 1094: 0.9185447673877809
Position 1984: 0.699804297949346
Position 839: 0.6332864116667745
Position 416: 0.3425708429272268
Position 1411: 0.26812755912434943
Position 2429: 0.19647229815951023
Position 260: 0.07378650503818542
Position 481: 0.05870571866343097
Position 801: 0.042892629633018084
Position 622: 0.019442774820471753
Position 3590: 0.01789295553050814
Position 1453: 0.013993187443974282
Position 1955: 0.012988803691518759
Position 4732: 0.006676626078183445
Position 652: 0.005451800378931806
Position 266: 0.004137931816417153
Position 4419: 0.0038775196711434753
Position 4798: 0.0033329584555120543
Position 3594: 0.003146056507730838
Position 250: 0.0029975114891336464
Position 3916: 0.0027527962775970366
Position 455: 0.002420136222796426
Position 1013: 0.002082088195408391
Position 4211: 0.0020053634844670047
Position 1423: 0.0016810750824582843
Position 1436: 0.001658407114348129
Position 270: 0.0011922805206095728
Position 399: 0.001157157796035102
Position 3607: 0.0005963119894572036
Position 3566: 0.0005923151692242015
Position 3674: 0.0004761343244149134
Position 4722: 0.0003894802124107687
Position 276: 0.0002528993349685938
Position 3870: 1.3956363182140398e-05
Position 274: 1.0839593247500352e-05
Position 4065: 1.041467308612317e-05
Position 268: 7.234108238365818e-06
Position 115: 4.907400941188755e-06
Position 126: 4.602540954071659e-06
Position 163: 2.090324295753219e-06
Position 3722: 1.827759360697831e-06
Position 22: 1.4845810533549825e-06
Position 234: 1.0089251198150358e-06
Position 189: 8.179561683512074e-07
Position 129: 7.123319363186737e-07
Position 241: 6.998799273029527e-07
Position 14: 5.955956652438368e-07
Position 20: 3.465451757520885e-07
Position 52: 1.4760144091252237e-07
Position 86: 1.3476684253222591e-07
Position 211: 8.7806310929314e-08
Position 3654: 3.3124683441005725e-10
Position 3712: 2.3101056526609164e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3456: 0.9999997195722609
Position 3817: 0.9923373070111057
Position 3238: 0.968454393565097
Position 897: 0.8520244862225758
Position 1157: 0.44632830445839816
Position 1786: 0.2753307129945429
Position 1835: 0.14847145337655096
Position 685: 0.08273386783106552
Position 1530: 0.0749758332899033
Position 335: 0.06986049701551682
Position 918: 0.06331910177363125
Position 2225: 0.051321058208342894
Position 2215: 0.04489077512624817
Position 2135: 0.03705721417321704
Position 1457: 0.03103999108736603
Position 691: 0.026137981683019902
Position 1795: 0.023272975743872392
Position 1309: 0.020130304541898958
Position 933: 0.01987180281289649
Position 3171: 0.017746017864631976
Position 478: 0.013463552603082768
Position 2022: 0.012988803691518754
Position 3677: 0.012767323042689372
Position 4882: 0.005966757456753372
Position 2718: 0.004611361272287238
Position 4856: 0.0044323072893528975
Position 4309: 0.004277727003838685
Position 4488: 0.0038775196711434753
Position 340: 0.00382454773579441
Position 1340: 0.0032575696876331814
Position 610: 0.0024279117647187294
Position 558: 0.0023974853112593386
Position 1076: 0.0022657955222867626
Position 626: 0.002133197037121567
Position 2835: 0.001657470664873069
Position 1614: 0.000801658352580803
Position 1481: 0.0006911641965812754
Position 3654: 0.0005111252668061974
Position 3962: 0.0005048037944936182
Position 358: 0.00015627395021364975
Position 307: 2.1062690232683213e-05
Position 300: 1.6478491947244894e-05
