Gene = ScpX
index = 1477
Annotated 5SS: [ 158  818 1068 2016]
Annotated 3SS: [ 493  876 1131 2075]
SMsplice 5SS: [ 818 1068 2016]
SMsplice 3SS: [ 876 1131 2075]
top_k =  100
Partition function (log Z): 2.881050481066107

Sorted 5' Splice Sites (High to Low Probability):
Position 818: 0.9973544405011308
Position 1068: 0.9884793859250612
Position 2016: 0.9269094018351658
Position 158: 0.4845488661544693
Position 2321: 0.063292908048553
Position 2297: 0.03419410451644066
Position 236: 0.022100623390458027
Position 130: 0.02132390631345531
Position 1967: 0.01369703270208912
Position 2311: 0.013142609819869679
Position 306: 0.011507415539994596
Position 1422: 0.007426804690313782
Position 1907: 0.004123739657541793
Position 999: 0.0035169409552418774
Position 659: 0.0028157226999300424
Position 1074: 0.0022272086965503847
Position 1310: 0.0018337979159397718
Position 160: 0.0016561570016678053
Position 1271: 0.0012966254653099575
Position 1570: 0.0008954932869596193
Position 141: 0.0006723726515637936
Position 76: 0.0006069135578978718
Position 49: 0.0005327496929515776
Position 440: 0.00042589402897534275
Position 2279: 0.00032644278379006684
Position 126: 0.0003075481733741792
Position 459: 0.00029487373146929694
Position 1841: 0.00025195718073927194
Position 137: 0.0001463628976533067
Position 583: 5.594972160505321e-05
Position 798: 5.3016462638307216e-05
Position 1688: 4.1459196458910565e-05
Position 1931: 2.4976381945359454e-05
Position 724: 8.6225490631284e-06
Position 923: 7.661322245117194e-06
Position 1426: 4.766710446200452e-06
Position 1057: 6.845133819960774e-07
Position 134: 2.692375294788373e-07
Position 70: 2.0978464162511544e-07
Position 143: 1.9722363709051794e-07
Position 164: 6.5806056242993134e-09
Position 162: 1.966867634565022e-09
Position 102: 1.2392554745220188e-09
Position 73: 8.277612934397907e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 876: 0.9990053806023121
Position 2075: 0.9397992885240656
Position 1131: 0.927279150072695
Position 493: 0.48789870509366423
Position 2377: 0.11321430595637062
Position 1141: 0.06584326356917536
Position 379: 0.017229772849407174
Position 250: 0.013382963032122627
Position 2103: 0.008501425574248263
Position 543: 0.0048245424446756195
Position 210: 0.004135220336096756
Position 499: 0.0033876486512980698
Position 1772: 0.0032380392524055434
Position 385: 0.002402954592637423
Position 2132: 0.0023284256582545505
Position 230: 0.002045248908037111
Position 717: 0.0020371053349464347
Position 273: 0.00174752188746509
Position 568: 0.0016326198921839735
Position 2164: 0.001478553259202156
Position 739: 0.001232261449645624
Position 216: 0.0010892932060151668
Position 903: 0.0006108286394636055
Position 502: 0.0004717826886545922
Position 105: 0.0004249746572767601
Position 414: 0.00030524897065357546
Position 736: 0.00025835141808621683
Position 225: 0.00014909555392324947
Position 560: 0.0001322338302468765
Position 963: 7.433285881466421e-06
Position 984: 6.942391622300199e-06
Position 1168: 5.2042293103882866e-06
Position 177: 3.377205977557084e-07
