Gene = mre11
index = 1794
Annotated 5SS: [ 317 1444 1664 2029]
Annotated 3SS: [ 368 1502 1718 2095]
SMsplice 5SS: [ 317 1664 2029]
SMsplice 3SS: [ 368 1718 2095]
top_k =  100
Partition function (log Z): -3.8051147351728267

Sorted 5' Splice Sites (High to Low Probability):
Position 1664: 0.9634006231555463
Position 317: 0.8858019248375996
Position 2029: 0.875061700406032
Position 1444: 0.2955079730801374
Position 271: 0.05423203006178276
Position 472: 0.03301782823305657
Position 782: 0.028686336716476007
Position 2017: 0.021373733914055573
Position 1381: 0.018310885292422162
Position 739: 0.01808706582003855
Position 1376: 0.012429750306196518
Position 1010: 0.01058914369839327
Position 308: 0.010444926761838589
Position 826: 0.00564139473606449
Position 819: 0.004662819612255203
Position 2038: 0.0041129220634445384
Position 1157: 0.003831554179808547
Position 608: 0.0037944290625843333
Position 468: 0.003725469189800768
Position 2024: 0.0032487045855652836
Position 48: 0.002395628392077588
Position 2021: 0.001552068479051024
Position 291: 0.0008212071821706085
Position 186: 0.0005860535185515667
Position 1973: 0.000432377793924006
Position 239: 0.00030144177173651004
Position 24: 0.00018496804189475707
Position 30: 0.00015170056162085537
Position 2011: 9.331971728948874e-05
Position 63: 6.4180258495475825e-06
Position 681: 5.2905505179263506e-06
Position 129: 4.750130357918274e-06
Position 1174: 4.513841102474142e-06
Position 237: 2.397656945855495e-06
Position 249: 9.804655926685187e-07
Position 202: 3.8738624532742923e-07
Position 144: 1.8044320706190112e-07
Position 83: 3.425603845795225e-11
Position 75: 1.6729659451877098e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1718: 0.9685092402009058
Position 368: 0.9110388676705787
Position 2095: 0.8458952320114834
Position 1502: 0.457735263105767
Position 2109: 0.05687417484030848
Position 1487: 0.006637558267799644
Position 1848: 0.004472892026438725
Position 511: 0.0027683164168446476
Position 1605: 0.001840919256321542
Position 2130: 0.0016003110809221818
Position 108: 0.0014902304419921596
Position 2127: 0.0012924949027759047
Position 1728: 0.001079859963229611
Position 111: 0.000618046318539263
Position 75: 0.00018179619023919212
Position 2157: 0.00017239210414378447
Position 83: 0.00013051686801952077
Position 2229: 8.000749860289444e-05
Position 2217: 6.517254419867372e-05
Position 113: 1.742831243025775e-05
Position 180: 3.315826434341215e-06
Position 116: 6.124966578571486e-07
Position 202: 1.4060710109551822e-07
Position 298: 1.1077048511832738e-07
