Gene = frtz
index = 1707
Annotated 5SS: [ 713 1679 2685 3255 3707 3924]
Annotated 3SS: [1377 1733 2742 3308 3763 3983]
SMsplice 5SS: [ 713 1679 2685 3255 3707 3924]
SMsplice 3SS: [ 810 1733 2742 3308 3763 3983]
top_k =  100
Partition function (log Z): 10.594212237391774

Sorted 5' Splice Sites (High to Low Probability):
Position 2685: 0.9970756190943467
Position 1679: 0.9969851671617717
Position 3707: 0.9939159153702457
Position 3255: 0.958674074583904
Position 3924: 0.8766432739680606
Position 713: 0.8729220784781635
Position 3344: 0.3873278544591561
Position 13: 0.17802255492260263
Position 3928: 0.11627659848768551
Position 4455: 0.07890037456172226
Position 2844: 0.032077805000414454
Position 4166: 0.03010720823459719
Position 4175: 0.02667266779063639
Position 4139: 0.02309042289600597
Position 679: 0.009903164487503554
Position 3092: 0.007515587255925596
Position 4162: 0.007161036315203712
Position 4076: 0.005534652203967753
Position 4178: 0.00551021256443501
Position 1205: 0.00527564401774098
Position 3240: 0.004886498324885111
Position 908: 0.004219571782443906
Position 700: 0.0018987517514119476
Position 8: 0.0011423650103106423
Position 3701: 0.0009801041778085926
Position 4094: 0.0006722957781463602
Position 1837: 0.0006704652807644777
Position 3420: 0.0005899076608857146
Position 3698: 0.0005487939541351686
Position 3213: 0.0005481882688854256
Position 3261: 0.0004646002715891763
Position 3668: 0.0003878352347161173
Position 3692: 0.0003702226339652159
Position 3027: 0.00032760600575093183
Position 3259: 0.00031153769693291673
Position 3348: 0.0002362920317556671
Position 4345: 0.00022402003912823482
Position 2037: 0.00021711500470083145
Position 3158: 0.00019727930475918018
Position 2985: 0.00019722255075834737
Position 2646: 0.00019415506148221816
Position 3892: 0.00016966642764004445
Position 2644: 0.00013467512396959507
Position 3711: 5.36335231605366e-05
Position 2858: 2.940706085999194e-05
Position 343: 2.2933598031835494e-05
Position 3047: 2.2387231842071136e-05
Position 3085: 2.2070079665157186e-05
Position 60: 2.1297622175608305e-05
Position 3934: 1.8595009961779517e-05
Position 22: 1.4693970939354861e-05
Position 717: 1.4615054397867673e-05
Position 2827: 1.0902950689543539e-05
Position 20: 1.0190107362986932e-05
Position 452: 7.256449990670503e-06
Position 340: 5.099234346510658e-06
Position 672: 4.414267076398558e-06
Position 2868: 3.64641319545917e-06
Position 2812: 3.568243123488436e-06
Position 36: 3.4730558957973422e-06
Position 586: 2.9643117081943884e-06
Position 2848: 2.69462463735991e-06
Position 3807: 6.536974790376481e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2742: 0.9975774988856964
Position 3983: 0.9943411121310575
Position 3308: 0.9938520799498712
Position 3763: 0.990595733986919
Position 1733: 0.5609141514692463
Position 1740: 0.4117802023499765
Position 3401: 0.3837416706235213
Position 810: 0.17841960357391487
Position 71: 0.15398173014672262
Position 1043: 0.14595160488963901
Position 4515: 0.08886008431883083
Position 765: 0.08736422733243851
Position 1466: 0.08457756407772403
Position 1557: 0.07498240249176771
Position 1377: 0.06767977035562715
Position 1424: 0.061728655506246524
Position 782: 0.04167150971577551
Position 895: 0.03807618891101426
Position 4214: 0.031774109776439255
Position 4238: 0.02943846702933103
Position 922: 0.023763218031992633
Position 838: 0.021557129965807897
Position 4333: 0.019993562004745634
Position 1958: 0.019936378718522874
Position 60: 0.017113320159169956
Position 1012: 0.016524269455083472
Position 1445: 0.01601988580989705
Position 981: 0.015562622501750492
Position 745: 0.0057885961226594815
Position 988: 0.005733439867821811
Position 4299: 0.005621442123764121
Position 1322: 0.005402224833233793
Position 3406: 0.004569478785720394
Position 1062: 0.0038875957556631416
Position 3778: 0.0037560384990635337
Position 2897: 0.003177652011091968
Position 3157: 0.0029718291538448523
Position 2331: 0.002565623517680246
Position 3167: 0.0024437709691171637
Position 2283: 0.0023989500570922003
Position 4247: 0.0021852251307319876
Position 907: 0.0018673848686860106
Position 386: 0.0012305584703652373
Position 3085: 0.0012261822141321026
Position 2919: 0.0010985564101955916
Position 1770: 0.0010256351128051357
Position 822: 0.0010033513960608518
Position 176: 0.000850293341425993
Position 3784: 0.0006113450254474783
Position 3458: 0.0003796970360365069
Position 3816: 0.0003782853238940288
Position 3534: 0.00034969211640536123
Position 390: 0.000225339349535323
Position 197: 0.00017982213161891824
Position 3850: 0.00014274964180230535
Position 90: 0.0001404891164038517
Position 573: 0.0001402251924907632
Position 138: 0.00012187178107491059
Position 3325: 8.092940142751713e-05
Position 510: 3.609651393897139e-05
Position 305: 2.903730826165419e-05
Position 143: 1.902973285265407e-05
Position 551: 1.4674485639108741e-05
Position 286: 1.050454201133878e-05
Position 2779: 9.649728863350773e-06
Position 183: 3.2338938532362876e-06
Position 140: 3.226060132211766e-07
