Gene = WDR79
index = 1600
Annotated 5SS: [ 166  874 1121]
Annotated 3SS: [ 221  931 1179]
SMsplice 5SS: [ 166  874 1121]
SMsplice 3SS: [ 221  931 1179]
top_k =  100
Partition function (log Z): 2.4166877366337434

Sorted 5' Splice Sites (High to Low Probability):
Position 1121: 0.999475590651176
Position 874: 0.9901393918625592
Position 166: 0.8200714097917897
Position 142: 0.012276121770516811
Position 689: 0.007061543976928605
Position 278: 0.0019382619134450962
Position 1006: 0.0012688222439656976
Position 1010: 0.0010318822843384146
Position 835: 0.0008945623564300225
Position 1551: 0.0007753655438432072
Position 414: 0.0006133216060800604
Position 517: 0.0005895192385072148
Position 679: 0.0005134570188044826
Position 338: 0.0003596475868986028
Position 1423: 0.0002017684000803942
Position 479: 0.0001916004949365543
Position 170: 0.00013512277693901442
Position 716: 9.572049458305634e-05
Position 1574: 8.021136777891281e-05
Position 794: 3.0337376450894157e-05
Position 148: 2.9830021069118117e-05
Position 1029: 1.3963940423945045e-05
Position 175: 1.493961137883152e-07
Position 200: 6.164953884933369e-08
Position 131: 4.424608966389131e-08
Position 1142: 2.0930184728583746e-08
Position 21: 1.467105813405468e-09
Position 1125: 1.1139949662907e-09
Position 123: 1.0529422298400422e-09
Position 8: 6.507531250245589e-10
Position 53: 1.8719204441023582e-10
Position 82: 1.607614191910375e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 931: 0.9953170799005145
Position 1179: 0.9518590448304742
Position 221: 0.542347768469834
Position 749: 0.19736788013654458
Position 234: 0.08222873741365049
Position 1237: 0.03720422017198838
Position 1311: 0.008350838411827148
Position 577: 0.005259630676349218
Position 781: 0.0034349211617144947
Position 1073: 0.002312535204950566
Position 586: 0.001869880959778194
Position 240: 0.0018695898291386183
Position 722: 0.0015674858304411032
Position 1625: 0.0013272294888033711
Position 1670: 0.0008723530712968106
Position 427: 0.0007118516303567034
Position 704: 0.0005809770092095453
Position 288: 0.0005767818517553708
Position 1213: 0.0005343568948029436
Position 760: 0.0004586043265238885
Position 388: 0.0004443282528115731
Position 1000: 0.0003688238580648963
Position 291: 0.0002536328366560673
Position 1700: 0.00021238737392561259
Position 653: 0.00010792587714252968
Position 1291: 8.991367703769937e-05
Position 1533: 8.269473595704256e-05
Position 793: 7.413872696344495e-05
Position 852: 5.944906505283088e-05
Position 1006: 3.414317312086705e-05
Position 1070: 7.334780191027095e-06
Position 1117: 1.1939453446475392e-06
