Gene = raw
index = 1854
Annotated 5SS: [  276  6194 27397 27572 27987 28273 28516 28960 29934]
Annotated 3SS: [ 5459 27289 27456 27640 28057 28356 28579 29022 30069]
SMsplice 5SS: [  276   501 27397 27572 27987 28273 28516 28960 29934]
SMsplice 3SS: [  343 27289 27456 27640 28057 28356 28579 29022 30069]
top_k =  100
Partition function (log Z): 19.411665263945714

Sorted 5' Splice Sites (High to Low Probability):
Position 501: 0.9999999999999968
Position 28516: 0.9995187413420233
Position 28960: 0.9977552824163728
Position 276: 0.9968885847670255
Position 29934: 0.9960766969308704
Position 27397: 0.991504917732247
Position 27572: 0.9871050444265098
Position 27987: 0.9768819978891713
Position 28273: 0.9754814449317029
Position 29212: 0.17329629444765393
Position 30193: 0.12223653732808891
Position 28678: 0.09029722205834516
Position 28683: 0.05275176594938073
Position 27811: 0.022441337179396368
Position 27577: 0.01174349219878236
Position 30235: 0.007295974846367472
Position 30660: 0.003568744218758895
Position 30380: 0.003203255922249171
Position 30576: 0.0030781392280369055
Position 29517: 0.0026632927504885782
Position 259: 0.002529893416075763
Position 29307: 0.0017914572762759502
Position 28648: 0.0013896354478292589
Position 28277: 0.0013222659670112068
Position 28213: 0.001229132242142899
Position 30556: 0.0008052527611434217
Position 28211: 0.0006438616123938591
Position 27991: 0.0005966773266121525
Position 28228: 0.0005762872834497906
Position 28217: 0.0003788310750709923
Position 28446: 0.00030668913072260913
Position 30229: 0.00029746415377540213
Position 204: 0.0002879148156430436
Position 28605: 0.00026398542754993193
Position 29322: 0.0002433293288785355
Position 28191: 0.00023791393990761663
Position 228: 0.00014976444856035285
Position 29962: 0.00012231005891253093
Position 28325: 0.00011407350182675848
Position 27974: 0.00010794209862882099
Position 28632: 0.00010688516441398673
Position 28520: 7.465967558976381e-05
Position 29923: 5.875674069119192e-05
Position 152: 4.763789487951738e-05
Position 182: 4.429675585721576e-05
Position 27894: 3.71441971858126e-05
Position 28164: 3.342543390171728e-05
Position 29938: 2.94181673431281e-05
Position 28121: 2.5102640734438367e-05
Position 108: 2.365009901359539e-05
Position 28944: 1.1651877782317914e-05
Position 285: 1.0625024916216077e-05
Position 177: 1.0215379506669706e-05
Position 28603: 1.0027190629374174e-05
Position 28473: 9.313978502960323e-06
Position 28862: 8.806385467940988e-06
Position 28849: 8.207303478720277e-06
Position 79: 7.417398514716077e-06
Position 30253: 7.196153696864464e-06
Position 28868: 7.017417723156096e-06
Position 28964: 2.8847423487009528e-06
Position 28416: 2.1720816972170805e-06
Position 28424: 1.958724697681369e-06
Position 30140: 1.1452704594448456e-06
Position 29000: 5.527413193278872e-07
Position 28492: 2.3170909337760225e-07
Position 29244: 1.4014311056823295e-08
Position 29206: 1.3180951955734593e-08
Position 29892: 1.7121333761631197e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 27289: 0.9999999999999964
Position 27640: 0.9933032003258111
Position 28356: 0.9916898572453925
Position 29022: 0.9911111963641561
Position 28579: 0.9643257770392453
Position 28057: 0.9570958683143569
Position 27456: 0.92398046397989
Position 343: 0.8810841736090863
Position 30069: 0.6173093075165303
Position 30048: 0.38112521890565415
Position 28753: 0.17535633121954677
Position 29289: 0.14698717505870706
Position 349: 0.11891582639090847
Position 27460: 0.06712211993316614
Position 30393: 0.0647786916982201
Position 30723: 0.050807763931767766
Position 29374: 0.021234782023526817
Position 27869: 0.017941364502976825
Position 30439: 0.009363945119089253
Position 30277: 0.006938518021320422
Position 28061: 0.006183991113819315
Position 30367: 0.003952340403989378
Position 28665: 0.003348436938788912
Position 29573: 0.002849714491463715
Position 27683: 0.002564189785064788
Position 28384: 0.002412802504663721
Position 29579: 0.002406756134705723
Position 29380: 0.002356739964207366
Position 27863: 0.002102601974598852
Position 29104: 0.0020554710459753473
Position 28323: 0.0020255133488265593
Position 30660: 0.001876179149206963
Position 27662: 0.001770322979496784
Position 29053: 0.0017059296073393404
Position 30350: 0.0011914866869826737
Position 30604: 0.0011830014339564712
Position 27752: 0.0011685656481004328
Position 30243: 0.000877723221145572
Position 29618: 0.0005914449786515999
Position 29101: 0.000474855143456622
Position 28706: 0.0004625121427582052
Position 28880: 0.000451177503661949
Position 30696: 0.0004507630104966837
Position 29507: 0.00040815077589442166
Position 28514: 0.0003798969664901211
Position 29107: 0.0002369757053295722
Position 28759: 0.00023297040263728645
Position 27787: 0.00020871381174561955
Position 28396: 0.00019115645309689575
Position 27717: 0.00013981930520636592
Position 28318: 0.00013241634784452264
Position 29231: 0.00012289449078764768
Position 28692: 9.023647444328985e-05
Position 29150: 8.77524060233484e-05
Position 27893: 8.665008597546062e-05
Position 28883: 8.064411188634514e-05
Position 28819: 6.803990425750488e-05
Position 30006: 5.728968383190112e-05
Position 28243: 4.7709040960978357e-05
Position 28114: 4.1452446413796014e-05
Position 28270: 4.127877355620502e-05
Position 28399: 4.08318179473492e-05
Position 28000: 4.082942664206216e-05
Position 28919: 3.671085701882313e-05
Position 28108: 3.6492829788971844e-05
Position 28453: 1.109526452959314e-05
Position 29057: 7.221557686064017e-06
Position 29086: 2.3963286779407753e-06
Position 29997: 1.4955833848571776e-07
