Gene = dsf
index = 1678
Annotated 5SS: [  265  2216  2435 11540]
Annotated 3SS: [ 2131  2272 10202 11635]
SMsplice 5SS: [  265  2216  2435 11540]
SMsplice 3SS: [ 2131  2272 10202 11635]
top_k =  100
Partition function (log Z): 1.548776860559826

Sorted 5' Splice Sites (High to Low Probability):
Position 2435: 0.9999999934992497
Position 2216: 0.9924703158434592
Position 11540: 0.9850212321115055
Position 265: 0.9277448888072428
Position 11822: 0.06971046358085024
Position 8842: 0.06230731372611456
Position 117: 0.03237741973899688
Position 6814: 0.026986204624250935
Position 6818: 0.02678792778388513
Position 4461: 0.01710084056459925
Position 910: 0.016961142623745144
Position 1808: 0.013859714554949363
Position 427: 0.013657907352411874
Position 3777: 0.013066691463135783
Position 1360: 0.012194716015629667
Position 7425: 0.011102791030375701
Position 12107: 0.009129539101672359
Position 12322: 0.008230374127043059
Position 12115: 0.00501274601621209
Position 784: 0.004224726658474152
Position 2249: 0.003716795560682296
Position 588: 0.003416638859491667
Position 133: 0.0027296751390641994
Position 276: 0.002700162156927438
Position 512: 0.00240452288078897
Position 12667: 0.002376957992004743
Position 8408: 0.0022874940634069175
Position 434: 0.0018010126988547833
Position 12732: 0.0016887426752962762
Position 597: 0.0013348772908379368
Position 12085: 0.0012469456366035843
Position 637: 0.0011390021080838334
Position 523: 0.000867215179742027
Position 446: 0.0008228606846581275
Position 36: 0.0007094342593988626
Position 836: 0.0006187679915030275
Position 536: 0.0006121664792122668
Position 474: 0.0005085446554210197
Position 501: 0.00048006740114763267
Position 3784: 0.0002337994586402131
Position 125: 0.00013499828773175503
Position 2164: 4.648982166944181e-05
Position 11112: 3.239703158609154e-05
Position 78: 2.8974704494938607e-05
Position 147: 6.559026500904006e-06
Position 25: 4.57203180622233e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2131: 0.9879256454473578
Position 11635: 0.9875569158175064
Position 10202: 0.9824918916959402
Position 2272: 0.9795735144639296
Position 8750: 0.05006237955812236
Position 12240: 0.047005219387497785
Position 12836: 0.03866651481662513
Position 6634: 0.03232793728267616
Position 185: 0.020786596027242074
Position 1738: 0.016466423954453278
Position 8774: 0.012258789091010006
Position 7346: 0.011105029351820875
Position 2292: 0.009773817075515254
Position 3119: 0.008786981357249608
Position 10176: 0.00865331081391457
Position 6436: 0.008641585120763616
Position 4248: 0.006980792583592612
Position 2328: 0.006948143466845584
Position 6666: 0.006854159185158382
Position 6137: 0.005952841644953722
Position 12946: 0.004773551722483384
Position 704: 0.0043060182851726615
Position 1084: 0.0037163828053210527
Position 11884: 0.003707993679606692
Position 12994: 0.0025927501988627605
Position 756: 0.002511728259527248
Position 2927: 0.0024318669524595496
Position 2976: 0.0024246637591719376
Position 7494: 0.0022914049307901675
Position 3863: 0.0019234984881548668
Position 12165: 0.0019097810202963392
Position 11973: 0.001834655933476942
Position 13028: 0.0017958164130139136
Position 934: 0.0017300168648131818
Position 3915: 0.0014965781738778675
Position 12755: 0.0013972907188275166
Position 2512: 0.0012877097685262142
Position 3507: 0.0011518381758452362
Position 192: 0.0010469669859218067
Position 4108: 0.001031141972912497
Position 3870: 0.0009293424877894408
Position 3851: 0.0009150891026421467
Position 3481: 0.0008384769473022756
Position 799: 0.0007542372109398804
Position 2163: 0.0007328180735335968
Position 1324: 0.0003594148372334254
Position 1359: 0.00023256142771306445
Position 848: 0.00013591104769456104
Position 2180: 0.00013180276311841282
Position 1439: 0.00012653163656915366
Position 1597: 0.00012455512827287528
Position 511: 0.00011145421074078335
Position 1037: 7.846429100413973e-05
Position 3267: 3.547698200292836e-05
Position 3094: 3.256056708400988e-05
Position 3496: 3.178502126914497e-05
Position 3072: 2.576569752367082e-05
Position 3654: 2.316518976889324e-05
Position 9319: 2.1705419883305892e-05
Position 8912: 1.9427322231744596e-05
Position 3090: 1.859281427767289e-05
Position 3682: 1.756433047649361e-05
Position 2571: 1.2749693037348136e-05
Position 3423: 5.863296004817803e-06
Position 2346: 1.1645500083071314e-06
