Gene = thoc7
index = 1912
Annotated 5SS: [ 70 243]
Annotated 3SS: [127 307]
SMsplice 5SS: [ 70 243]
SMsplice 3SS: [127 307]
top_k =  100
Partition function (log Z): 2.5598386472060115

Sorted 5' Splice Sites (High to Low Probability):
Position 70: 0.9975756025761531
Position 243: 0.9952707167135807
Position 397: 0.06228067346554514
Position 804: 0.038661983930521775
Position 259: 0.002085511197209383
Position 442: 0.002033795849819722
Position 74: 1.9538864180695867e-05
Position 216: 1.1355900885140725e-05
Position 42: 8.98110346055016e-06
Position 403: 8.583585159490862e-06
Position 224: 8.18845208080377e-06
Position 190: 7.332315151886318e-06
Position 475: 6.465622095825004e-06
Position 54: 4.498705269355531e-06
Position 372: 3.7239737314059074e-06
Position 568: 2.0110034251729403e-06
Position 423: 1.9636924029915077e-06
Position 447: 1.5510914438284637e-06
Position 683: 1.2354407803365084e-06
Position 77: 5.575596115558271e-07
Position 618: 5.322290155957179e-07
Position 263: 3.911172433262117e-07
Position 13: 3.361036737145808e-07
Position 317: 2.133743634261593e-07
Position 83: 1.631401162346943e-07
Position 195: 1.209067268587174e-07
Position 207: 1.0557388341199634e-07
Position 261: 7.731125219473531e-08
Position 193: 1.729486207931649e-08
Position 11: 5.525985673479515e-09
Position 277: 5.2401900108580544e-09
Position 279: 4.266107336429299e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 307: 0.9975546176932736
Position 127: 0.8378104106416264
Position 130: 0.15841806205276457
Position 459: 0.047379096242119466
Position 848: 0.019395827683247047
Position 885: 0.01581759143437203
Position 503: 0.006677429517655606
Position 475: 0.0039030441190859564
Position 551: 0.003039883023940934
Position 918: 0.0021588666041113163
Position 921: 0.0012738994629768895
Position 751: 0.001057571686488073
Position 144: 0.0008945843492653982
Position 483: 0.0003994006986568956
Position 653: 0.00034627981446469134
Position 906: 0.0003056344938725824
Position 707: 0.00030431627383662124
Position 500: 0.00026659245578423025
Position 710: 0.00025145220683795555
Position 989: 0.00021961662134004255
Position 518: 0.0001648325681896217
Position 141: 0.00015739603137668182
Position 347: 0.00012114691548474546
Position 629: 2.2343120762548195e-05
Position 207: 2.021212970301962e-05
Position 598: 9.476381092062015e-06
Position 568: 6.893723844003309e-06
Position 698: 5.923036054340097e-06
Position 626: 3.128931638877436e-06
Position 106: 2.809713913383647e-06
Position 578: 2.1897849571483537e-06
Position 386: 1.9825183053158678e-06
Position 442: 1.1940240410352052e-06
Position 512: 1.035140439908079e-06
Position 485: 5.614571964357694e-07
Position 423: 5.117263825729002e-07
Position 216: 1.7134339174308137e-07
Position 175: 8.651129503591813e-08
Position 368: 5.897197891500726e-08
Position 353: 5.801641853820877e-08
Position 193: 2.8149165274068785e-08
Position 239: 2.5854577460397204e-08
