Gene = Acp36DE
index = 10
Annotated 5SS: [214]
Annotated 3SS: [272]
SMsplice 5SS: [ 65 214]
SMsplice 3SS: [128 272]
top_k =  100
Partition function (log Z): -5.59282839193482

Sorted 5' Splice Sites (High to Low Probability):
Position 214: 0.9771319880082823
Position 65: 0.6496658518357081
Position 988: 0.6047524439058571
Position 523: 0.10342668171112294
Position 385: 0.03301716906850685
Position 492: 0.009945035343997816
Position 1350: 0.008031916456614685
Position 306: 0.0031723517293299236
Position 585: 0.0013394622078154062
Position 282: 0.0010051561950721202
Position 196: 0.0003698270066553506
Position 291: 0.00036394522703084254
Position 527: 0.00023516220868885834
Position 58: 0.00016800006126117795
Position 69: 0.00011357708131051344
Position 112: 7.906139698525193e-05
Position 78: 1.593270820117043e-05
Position 157: 1.2604870684861298e-05
Position 27: 5.461568836543867e-06
Position 257: 4.365763351408878e-06
Position 181: 1.6420919485173312e-06
Position 18: 1.2661578743153484e-06
Position 123: 5.496621768545216e-08
Position 6: 5.3953115108527744e-08
Position 255: 3.428456743788376e-08
Position 140: 1.4283504633796992e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 272: 0.9559516912192538
Position 128: 0.6098048907442346
Position 1064: 0.23235152717521046
Position 1226: 0.1397687488077141
Position 611: 0.11038581455298772
Position 2207: 0.053938295749408276
Position 707: 0.04190726555926051
Position 1232: 0.03206532003222444
Position 2306: 0.028899657090470897
Position 1519: 0.023159643636243205
Position 140: 0.016774353219950328
Position 753: 0.014460578413128077
Position 1151: 0.014362901710464046
Position 1664: 0.012547697443118098
Position 2561: 0.011657861074975417
Position 2643: 0.011634972070015829
Position 168: 0.011200719902513758
Position 2826: 0.010608785777385327
Position 1463: 0.01060338976536365
Position 1402: 0.008031916456614682
Position 1844: 0.00649566635912417
Position 588: 0.005134904747164951
Position 1070: 0.0048881059268883545
Position 336: 0.004837873520842903
Position 362: 0.004373528970978902
Position 1473: 0.0034436201599025475
Position 1331: 0.0031090310891732295
Position 1476: 0.0028641431100893434
Position 585: 0.0024128015145641873
Position 1031: 0.0024076661646854833
Position 653: 0.0015748488860699164
Position 112: 0.0005614746455651435
Position 633: 0.00024558395868317143
Position 186: 0.0001663510742659175
Position 207: 0.00014967083568137585
Position 157: 4.4913830837806765e-05
Position 181: 3.174570796442558e-05
Position 95: 1.0991895227774148e-06
