Gene = hob
index = 1728
Annotated 5SS: [ 169  376  975 1303 1501 3623 4166 5267 7426]
Annotated 3SS: [ 248  431 1026 1356 1556 3684 4227 5323 7487]
SMsplice 5SS: [ 169  376  975 1303 1501 3623 4166 5267 7426]
SMsplice 3SS: [ 248  431 1026 1356 1556 3684 4227 5323 7487]
top_k =  100
Partition function (log Z): 26.9060432224624

Sorted 5' Splice Sites (High to Low Probability):
Position 3623: 0.9999915576996652
Position 5267: 0.9993146639309265
Position 1501: 0.9986352097759658
Position 975: 0.9981648732083519
Position 4166: 0.9964494886565058
Position 169: 0.9933397940575921
Position 1303: 0.981169709852428
Position 7426: 0.9775750898877672
Position 376: 0.512302872560701
Position 5927: 0.2674395722543297
Position 6796: 0.1873371162184006
Position 373: 0.12843083107075326
Position 2340: 0.07543602407687355
Position 1887: 0.059710139641082766
Position 2330: 0.04820049917444749
Position 619: 0.043715982916550676
Position 4597: 0.031897832441411145
Position 3810: 0.027007025957257565
Position 4607: 0.02633570166615073
Position 4017: 0.015371490582457625
Position 5555: 0.014799401506458329
Position 5539: 0.013107246853607524
Position 2026: 0.013067800118125089
Position 2117: 0.012599445686410273
Position 444: 0.012290335251220499
Position 3794: 0.01175516282998531
Position 645: 0.008579496012984198
Position 2334: 0.007947800237321103
Position 29: 0.007354492247797973
Position 1307: 0.006646864686572656
Position 362: 0.006001911625666545
Position 5527: 0.005086776508861789
Position 5069: 0.003946175120807875
Position 6102: 0.0038758104392326133
Position 1933: 0.00324881042513169
Position 4170: 0.0030670120796530676
Position 477: 0.0029928947600940696
Position 1164: 0.0028285564976151182
Position 4021: 0.0024023129082925694
Position 2094: 0.0023815598415390595
Position 3914: 0.002104651047906306
Position 4556: 0.0018809306738965987
Position 1750: 0.0008488851267502236
Position 1505: 0.0006441014674890492
Position 1296: 0.0005064624854186989
Position 915: 0.00047856318065103644
Position 3818: 0.00041970763995583785
Position 100: 0.0004040061011199349
Position 301: 0.00039483069911739943
Position 41: 0.00032458596911363673
Position 4312: 0.0003071003336280468
Position 5257: 0.0002654170881521323
Position 182: 0.0002536667172478231
Position 173: 0.00024705728375465916
Position 1118: 0.0002443024664656135
Position 979: 0.0002019877183992494
Position 346: 0.000166461404478343
Position 36: 0.00014194557320052528
Position 273: 0.00011491212540355988
Position 161: 6.0665171922865175e-05
Position 1242: 5.0444361776459884e-05
Position 1293: 2.3084362267431322e-05
Position 8: 2.0830249058832076e-05
Position 48: 1.828065850555827e-05
Position 1077: 1.785619470151968e-05
Position 1427: 1.6788603438331268e-05
Position 781: 1.644950891590215e-05
Position 1498: 1.6260113174447648e-05
Position 86: 1.4025070638052055e-05
Position 655: 1.1844804132520571e-05
Position 4385: 1.1332777042559146e-05
Position 1580: 9.005594341208365e-06
Position 187: 8.75061048383907e-06
Position 3798: 1.6650687599040542e-06
Position 4234: 1.507363117361155e-06
Position 311: 1.3513001076792615e-06
Position 2566: 1.3456088709455012e-06
Position 1474: 1.0984904204596629e-06
Position 212: 9.901482536796887e-07
Position 1952: 9.804097748072417e-07
Position 280: 5.242392350533735e-07
Position 1584: 4.4959267359266625e-07
Position 5164: 3.533622411369256e-07
Position 288: 1.9524843457729333e-07
Position 269: 1.684699508883379e-07
Position 4124: 4.6461031612950556e-08
Position 740: 4.653184381898859e-09
Position 295: 1.6421302979004997e-09
Position 737: 3.442956054464305e-10
Position 1091: 1.256863498367908e-10
Position 690: 2.903006986755321e-11
Position 3936: 2.4859100762336794e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4227: 0.9997558561898332
Position 3684: 0.9997236591905047
Position 1026: 0.9991485804411842
Position 5323: 0.9985251682805152
Position 248: 0.9937617182870201
Position 1356: 0.9879807700221998
Position 1556: 0.9856613497357982
Position 7487: 0.9783976798357592
Position 431: 0.6463891960521636
Position 6875: 0.3272467868084109
Position 2395: 0.14023755906509414
Position 5978: 0.06812346039944506
Position 684: 0.03936467462074009
Position 6156: 0.03523594874882038
Position 5607: 0.0334333706948557
Position 2025: 0.03249398555630172
Position 6853: 0.02722371300729787
Position 4088: 0.023959443614842472
Position 4650: 0.021246197636830385
Position 2173: 0.021006633682723458
Position 819: 0.019022147561629406
Position 4034: 0.01733428234333689
Position 3877: 0.016725313279278394
Position 4739: 0.014840914112605326
Position 1621: 0.012012000627312473
Position 4713: 0.01150388475645299
Position 2898: 0.010616405623957673
Position 4704: 0.010013922545644134
Position 2403: 0.009659898800867223
Position 535: 0.008997572967945828
Position 1952: 0.0045554598140363995
Position 107: 0.004225694319731715
Position 5127: 0.003946175120807875
Position 2300: 0.00370324834818547
Position 2073: 0.002718752329327435
Position 1226: 0.0021933831837263646
Position 4622: 0.0018809306738965987
Position 73: 0.0015269884928582162
Position 705: 0.0014816649525499484
Position 525: 0.0006518523364343124
Position 5364: 0.0006435012042418013
Position 4090: 0.0005604018659471643
Position 4672: 0.0005112283160714542
Position 1381: 0.00043418671573586075
Position 1091: 0.0004041575603361644
Position 1441: 0.0003436536464654811
Position 1477: 0.0003353916561571885
Position 269: 0.00032925632872025376
Position 4368: 0.0003071003336280468
Position 1034: 0.0002993975665847327
Position 3717: 0.00027546293814505825
Position 4290: 0.0002456511732786764
Position 1368: 0.00023733474954622195
Position 460: 0.0001318628112356437
Position 542: 0.00011552935615496225
Position 5582: 8.92058105930908e-05
Position 1664: 7.149589300092216e-05
Position 287: 5.442463795508938e-05
Position 127: 5.211362690150549e-05
Position 1492: 1.66230721989581e-05
Position 1395: 1.5585792099914262e-05
Position 1595: 1.361496720738157e-05
Position 342: 1.2919129226276313e-05
Position 4452: 1.1332777042559146e-05
Position 285: 8.749803033385423e-06
